Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,22-095,ATL,@,CHI,W (+20),1,25:57,10,12,.833,5,6,.833,12,14,.857,2,4,6,7,0,0,4,1,37,34.9,+30
2,2,2020-12-26,22-098,ATL,@,MEM,W (+10),1,35:23,10,24,.417,1,7,.143,15,17,.882,2,1,3,9,0,0,2,1,36,28.0,+12
3,3,2020-12-28,22-100,ATL,,DET,W (+8),1,32:55,6,13,.462,2,6,.333,15,15,1.000,0,3,3,6,0,0,3,2,29,23.6,0
4,4,2020-12-30,22-102,ATL,@,BRK,L (-4),1,31:56,8,18,.444,0,4,.000,14,16,.875,3,3,6,11,0,0,5,0,30,25.5,+5
5,5,2021-01-01,22-104,ATL,@,BRK,W (+18),1,32:27,7,21,.333,3,8,.375,4,4,1.000,2,3,5,7,1,1,3,2,21,14.2,+11
6,6,2021-01-02,22-105,ATL,,CLE,L (-5),1,34:06,6,16,.375,2,5,.400,2,4,.500,1,3,4,10,1,0,6,2,16,9.2,+3
7,7,2021-01-04,22-107,ATL,,NYK,L (-5),1,39:37,9,22,.409,1,6,.167,12,15,.800,1,1,2,14,1,0,8,3,31,20.6,+7
8,8,2021-01-06,22-109,ATL,,CHO,L (-8),1,35:04,2,9,.222,0,3,.000,3,3,1.000,0,5,5,3,1,0,7,4,7,-2.5,-15
9,9,2021-01-09,22-112,ATL,@,CHO,L (-8),1,37:08,5,19,.263,0,5,.000,5,5,1.000,2,0,2,10,0,0,5,4,15,5.5,0
10,10,2021-01-11,22-114,ATL,,PHI,W (+18),1,25:29,9,19,.474,3,7,.429,5,6,.833,0,3,3,8,1,0,0,1,26,23.0,+20
11,11,2021-01-15,22-118,ATL,@,UTA,L (-24),1,24:02,1,11,.091,0,2,.000,2,2,1.000,0,4,4,7,1,1,2,0,4,2.5,-17
12,12,2021-01-16,22-119,ATL,@,POR,L (-6),1,38:52,7,23,.304,1,9,.111,11,12,.917,0,7,7,11,0,0,5,2,26,16.3,-11
13,13,2021-01-18,22-121,ATL,,MIN,W (+11),1,32:16,3,8,.375,2,5,.400,12,13,.923,0,8,8,13,3,0,6,5,20,21.7,+12
14,14,2021-01-20,22-123,ATL,,DET,W (+8),1,44:01,11,26,.423,3,5,.600,13,19,.684,2,2,4,10,2,1,2,1,38,31.1,+7
15,15,2021-01-22,22-125,ATL,@,MIN,W (+18),1,30:58,14,22,.636,8,12,.667,7,7,1.000,0,4,4,5,0,0,7,0,43,30.9,+14
16,,2021-01-24,22-127,ATL,@,MIL,L (-14),,,,,,,,,,,,,,,,,,,,,,
17,16,2021-01-26,22-129,ATL,,LAC,W (+9),1,36:17,12,23,.522,3,7,.429,11,11,1.000,0,3,3,5,1,0,3,0,38,29.1,+12
18,17,2021-01-27,22-130,ATL,,BRK,L (-4),1,43:38,7,22,.318,3,8,.375,11,12,.917,0,3,3,14,0,1,3,4,28,21.8,+2
