Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-19,24-303,SAC,,POR,L (-7),1,35:09,12,21,.571,5,9,.556,4,5,.800,0,7,7,7,2,0,8,5,33,21.7,+1
2,2,2022-10-22,24-306,SAC,,LAC,L (-2),1,32:26,15,23,.652,3,5,.600,3,6,.500,1,4,5,4,1,1,3,1,36,27.7,+5
3,3,2022-10-23,24-307,SAC,@,GSW,L (-5),1,36:21,11,20,.550,1,6,.167,3,3,1.000,1,4,5,10,1,0,3,4,26,21.7,-7
4,4,2022-10-27,24-311,SAC,,MEM,L (-15),1,35:25,11,19,.579,2,6,.333,3,3,1.000,1,5,6,2,1,1,3,5,27,18.4,-2
5,5,2022-10-29,24-313,SAC,,MIA,W (+6),1,36:15,6,17,.353,0,2,.000,5,5,1.000,2,11,13,5,0,2,3,4,17,12.5,+4
6,6,2022-10-31,24-315,SAC,@,CHO,W (+7),1,9:00,2,4,.500,1,3,.333,3,3,1.000,0,0,0,1,0,0,3,1,8,3.3,-8
7,,2022-11-02,24-317,SAC,@,MIA,L (-3),,,,,,,,,,,,,,,,,,,,,,
8,7,2022-11-05,24-320,SAC,@,ORL,W (+3),1,40:17,14,24,.583,2,7,.286,7,7,1.000,0,5,5,3,1,0,4,3,37,25.2,-12
9,8,2022-11-07,24-322,SAC,@,GSW,L (-3),1,36:33,8,17,.471,2,5,.400,10,12,.833,1,1,2,6,0,0,2,3,28,20.5,0
10,9,2022-11-09,24-324,SAC,,CLE,W (+7),1,28:31,6,14,.429,1,4,.250,2,2,1.000,0,2,2,8,3,0,0,1,15,16.4,+9
11,10,2022-11-11,24-326,SAC,@,LAL,W (+6),1,35:33,13,19,.684,2,5,.400,4,5,.800,0,7,7,12,2,0,3,2,32,32.2,+13
12,11,2022-11-13,24-328,SAC,,GSW,W (+7),1,34:21,10,19,.526,2,4,.500,0,2,.000,1,3,4,8,3,1,3,3,22,18.6,+15
13,12,2022-11-15,24-330,SAC,,BRK,W (+32),1,23:45,5,12,.417,1,5,.200,3,5,.600,0,4,4,9,1,1,1,1,14,14.6,+11
14,13,2022-11-17,24-332,SAC,,SAS,W (+18),1,31:48,11,15,.733,2,3,.667,4,4,1.000,0,3,3,8,1,0,0,3,28,28.2,+36
15,14,2022-11-20,24-335,SAC,,DET,W (+8),1,35:59,11,18,.611,2,4,.500,9,9,1.000,0,4,4,7,0,0,2,4,33,27.3,+12
16,15,2022-11-22,24-337,SAC,@,MEM,W (+4),1,35:10,11,21,.524,5,8,.625,5,6,.833,1,7,8,6,4,0,1,3,32,30.1,-4
17,16,2022-11-23,24-338,SAC,@,ATL,L (-9),1,32:13,7,20,.350,1,6,.167,3,7,.429,1,4,5,5,0,0,4,3,18,5.4,-11
18,17,2022-11-25,24-340,SAC,@,BOS,L (-18),1,30:31,6,17,.353,3,9,.333,5,5,1.000,0,4,4,2,0,0,2,1,20,10.7,-26
19,18,2022-11-28,24-343,SAC,,PHO,L (-5),1,28:43,4,12,.333,1,3,.333,2,2,1.000,1,4,5,5,1,3,1,1,11,11.3,-16
20,19,2022-11-30,24-345,SAC,,IND,W (+23),1,27:14,7,11,.636,1,1,1.000,4,5,.800,0,5,5,6,0,0,3,4,19,14.8,+20
21,20,2022-12-03,24-348,SAC,@,LAC,W (+27),1,27:50,5,12,.417,1,4,.250,3,5,.600,0,6,6,4,0,1,2,0,14,10.1,+17
22,21,2022-12-04,24-349,SAC,,CHI,W (+9),1,32:17,5,14,.357,2,7,.286,4,4,1.000,0,7,7,4,2,0,4,0,16,11.1,+8
23,22,2022-12-07,24-352,SAC,@,MIL,L (-13),1,32:10,5,16,.313,1,6,.167,4,4,1.000,0,2,2,2,0,1,1,3,15,6.3,-1
24,,2022-12-09,24-354,SAC,@,CLE,W (+11),,,,,,,,,,,,,,,,,,,,,,
25,,2022-12-11,24-356,SAC,@,NYK,L (-13),,,,,,,,,,,,,,,,,,,,,,
26,23,2022-12-13,24-358,SAC,@,PHI,L (-20),1,29:23,5,15,.333,1,7,.143,2,4,.500,0,4,4,1,1,0,3,2,13,2.8,-14
27,24,2022-12-14,24-359,SAC,@,TOR,W (+1),1,41:26,9,23,.391,4,8,.500,5,7,.714,0,6,6,10,1,0,3,4,27,18.9,+6
28,25,2022-12-16,24-361,SAC,@,DET,W (+9),1,39:21,9,19,.474,0,5,.000,6,9,.667,0,5,5,9,1,0,3,4,24,17.3,+19
29,26,2022-12-19,24-364,SAC,,CHO,L (-6),1,33:43,14,25,.560,2,5,.400,7,9,.778,1,4,5,2,0,0,2,5,37,23.6,-20
30,27,2022-12-21,25-001,SAC,,LAL,W (+14),1,30:19,7,13,.538,0,3,.000,8,9,.889,0,4,4,6,0,0,2,4,22,17.1,-3
31,28,2022-12-23,25-003,SAC,,WAS,L (-14),1,34:41,9,16,.563,0,3,.000,8,13,.615,1,6,7,3,1,1,1,4,26,20.1,-10
32,29,2022-12-27,25-007,SAC,,DEN,L (-7),1,30:30,10,16,.625,3,5,.600,3,5,.600,0,1,1,4,0,0,5,1,26,15.7,-8
33,30,2022-12-28,25-008,SAC,,DEN,W (+1),1,36:55,12,21,.571,2,6,.333,5,5,1.000,0,2,2,13,1,0,4,1,31,27.4,+5
34,31,2022-12-30,25-010,SAC,,UTA,W (+1),1,38:42,10,24,.417,1,5,.200,3,4,.750,0,3,3,10,0,0,1,2,24,16.9,+8
35,32,2023-01-01,25-012,SAC,@,MEM,L (-10),1,35:32,7,18,.389,2,4,.500,3,3,1.000,1,3,4,6,1,0,5,1,19,10.6,-2
36,33,2023-01-03,25-014,SAC,@,UTA,W (+2),1,37:51,15,22,.682,1,5,.200,6,8,.750,0,3,3,6,1,2,4,2,37,29.5,-6
37,34,2023-01-04,25-015,SAC,,ATL,L (-3),1,36:59,9,20,.450,0,1,.000,7,7,1.000,0,5,5,5,2,0,1,2,25,19.8,-7
38,35,2023-01-07,25-018,SAC,,LAL,L (-2),1,37:53,11,21,.524,0,2,.000,12,14,.857,0,2,2,9,0,0,3,4,34,25.2,-2
39,36,2023-01-09,25-020,SAC,,ORL,W (+25),1,28:34,5,14,.357,1,7,.143,0,0,,1,1,2,9,0,0,2,1,11,8.1,+19
40,37,2023-01-11,25-022,SAC,,HOU,W (+20),1,32:02,9,18,.500,2,4,.500,4,6,.667,1,1,2,9,1,0,1,0,24,21.5,+11
41,38,2023-01-13,25-024,SAC,,HOU,W (+25),1,33:25,9,14,.643,3,5,.600,3,3,1.000,2,3,5,5,1,0,5,1,24,19.2,+19
42,39,2023-01-15,25-026,SAC,@,SAS,W (+13),1,36:35,11,21,.524,1,4,.250,0,0,,0,1,1,3,0,0,1,3,23,12.9,+4
43,40,2023-01-18,25-029,SAC,@,LAL,W (+5),1,39:07,13,23,.565,2,7,.286,3,7,.429,0,3,3,6,1,0,2,0,31,22.6,+19
44,41,2023-01-20,25-031,SAC,,OKC,W (+5),1,38:18,10,23,.435,2,6,.333,3,7,.429,0,4,4,2,0,0,1,3,25,11.7,+3
45,42,2023-01-21,25-032,SAC,,PHI,L (-2),1,38:13,11,19,.579,0,2,.000,9,10,.900,0,4,4,9,2,0,1,2,31,29.4,+3
46,43,2023-01-23,25-034,SAC,,MEM,W (+33),1,32:54,7,14,.500,1,3,.333,2,2,1.000,1,4,5,10,4,0,6,1,17,16.5,+14
47,44,2023-01-25,25-036,SAC,,TOR,L (-18),1,30:15,7,12,.583,1,2,.500,1,1,1.000,1,3,4,8,0,0,4,4,16,12.0,-30
48,45,2023-01-28,25-039,SAC,@,MIN,L (-7),1,34:45,10,24,.417,1,7,.143,8,10,.800,0,3,3,6,2,0,0,5,29,20.5,-7
49,46,2023-01-30,25-041,SAC,@,MIN,W (+7),1,41:01,13,27,.481,2,4,.500,4,5,.800,0,5,5,4,2,1,2,2,32,22.1,+2
50,47,2023-02-01,25-043,SAC,@,SAS,W (+10),1,38:20,13,23,.565,2,4,.500,3,3,1.000,1,1,2,10,3,1,1,3,31,29.6,+17
51,,2023-02-03,25-045,SAC,@,IND,L (-3),,,,,,,,,,,,,,,,,,,,,,
52,,2023-02-05,25-047,SAC,@,NOP,L (-32),,,,,,,,,,,,,,,,,,,,,,
53,48,2023-02-06,25-048,SAC,@,HOU,W (+20),1,29:18,5,12,.417,0,1,.000,6,9,.667,1,3,4,8,2,1,4,3,16,13.1,+13
54,49,2023-02-08,25-050,SAC,@,HOU,W (+2),1,37:34,11,23,.478,0,3,.000,9,10,.900,1,4,5,11,2,0,3,2,31,26.7,-4
55,50,2023-02-10,25-052,SAC,,DAL,L (-8),1,38:36,10,16,.625,1,5,.200,12,14,.857,0,6,6,5,0,1,3,4,33,26.4,+7
56,51,2023-02-11,25-053,SAC,,DAL,W (+5),1,41:30,12,23,.522,0,4,.000,12,14,.857,1,3,4,5,2,0,4,0,36,27.0,+4
57,52,2023-02-14,25-056,SAC,@,PHO,L (-11),1,38:26,12,22,.545,4,7,.571,7,8,.875,2,2,4,4,1,0,5,3,35,23.6,+3
58,53,2023-02-23,25-065,SAC,,POR,W (+17),1,25:41,11,15,.733,2,4,.500,7,8,.875,0,3,3,3,1,0,4,1,31,24.1,+3
59,54,2023-02-24,25-066,SAC,@,LAC,W (+1),1,45:02,17,27,.630,2,4,.500,6,11,.545,0,5,5,12,5,0,3,3,42,38.6,-2
60,55,2023-02-26,25-068,SAC,@,OKC,W (+9),1,36:48,11,19,.579,3,9,.333,8,12,.667,1,2,3,8,2,0,2,3,33,28.2,+10
61,,2023-02-28,25-070,SAC,@,OKC,W (+6),,,,,,,,,,,,,,,,,,,,,,
62,56,2023-03-03,25-073,SAC,,LAC,W (+1),1,34:00,12,22,.545,1,5,.200,8,8,1.000,3,4,7,7,1,0,2,3,33,28.4,-13
63,57,2023-03-04,25-074,SAC,,MIN,L (-4),1,36:39,10,22,.455,0,2,.000,5,7,.714,0,2,2,7,1,0,3,3,25,15.1,+3
64,,2023-03-06,25-076,SAC,,NOP,W (+15),,,,,,,,,,,,,,,,,,,,,,
65,58,2023-03-09,25-079,SAC,,NYK,W (+5),1,30:46,9,16,.563,1,4,.250,4,7,.571,0,3,3,7,4,0,3,4,23,19.4,+7
66,59,2023-03-11,25-081,SAC,@,PHO,W (+9),1,33:34,8,22,.364,2,6,.333,0,2,.000,0,4,4,6,2,0,1,3,18,10.2,+2
67,60,2023-03-13,25-083,SAC,,MIL,L (-9),1,36:34,13,23,.565,5,12,.417,4,6,.667,2,6,8,3,2,1,3,1,35,27.9,+4
68,61,2023-03-15,25-085,SAC,@,CHI,W (+3),1,32:57,12,17,.706,4,6,.667,4,5,.800,0,3,3,1,2,0,5,3,32,21.9,+5
69,62,2023-03-16,25-086,SAC,@,BRK,W (+5),1,35:03,5,16,.313,2,8,.250,6,10,.600,1,5,6,5,0,0,0,0,18,12.9,+2
70,63,2023-03-18,25-088,SAC,@,WAS,W (+14),1,26:21,6,12,.500,0,2,.000,0,3,.000,1,1,2,7,1,1,2,2,12,9.6,-11
71,64,2023-03-20,25-090,SAC,@,UTA,L (-8),1,35:37,14,21,.667,6,9,.667,3,4,.750,0,4,4,7,1,0,1,4,37,32.0,-3
72,65,2023-03-21,25-091,SAC,,BOS,L (-23),1,28:34,6,11,.545,2,5,.400,4,5,.800,0,1,1,3,0,0,1,2,18,12.9,-34
73,66,2023-03-24,25-094,SAC,,PHO,W (+8),1,20:45,7,15,.467,1,6,.167,4,4,1.000,1,0,1,2,0,1,2,3,19,10.9,+3
74,,2023-03-25,25-095,SAC,,UTA,W (+8),,,,,,,,,,,,,,,,,,,,,,
75,67,2023-03-27,25-097,SAC,,MIN,L (-4),1,35:09,10,20,.500,1,6,.167,8,10,.800,0,4,4,6,0,1,1,1,29,22.9,-1
76,68,2023-03-29,25-099,SAC,@,POR,W (+40),1,27:24,7,14,.500,2,7,.286,2,2,1.000,0,3,3,6,2,0,2,1,18,15.7,+28
77,69,2023-03-31,25-101,SAC,@,POR,W (+24),1,27:08,8,11,.727,1,3,.333,3,4,.750,1,7,8,11,2,0,2,3,20,24.4,
78,70,2023-04-02,25-103,SAC,,SAS,L (-8),1,37:49,10,23,.435,0,8,.000,8,8,1.000,0,4,4,4,0,0,1,2,28,18.1,-3
79,71,2023-04-04,25-105,SAC,@,NOP,W (+18),1,29:39,10,23,.435,2,6,.333,1,2,.500,2,3,5,9,1,0,3,0,23,17.1,+18
80,72,2023-04-05,25-106,SAC,@,DAL,L (-4),1,32:29,10,26,.385,1,6,.167,7,7,1.000,2,3,5,8,1,1,1,2,28,21.6,+4
81,,2023-04-07,25-108,SAC,,GSW,L (-22),,,,,,,,,,,,,,,,,,,,,,
82,73,2023-04-09,25-110,SAC,@,DEN,L (-14),1,17:34,6,10,.600,1,3,.333,0,0,,1,1,2,3,0,0,1,0,13,10.5,+17
