,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,23.0,CHO,NBA,PF,18,0,3.5,0.2,0.5,0.444,0.0,0.1,0.0,0.2,0.4,0.5,0.444,0.4,0.6,0.636,0.2,0.4,0.6,0.1,0.0,0.0,0.2,0.4,0.8
1,2021-22,24.0,CHO,NBA,C,50,5,7.3,1.2,1.8,0.667,0.0,0.0,,1.2,1.8,0.667,0.667,0.6,0.9,0.698,0.7,1.0,1.7,0.3,0.2,0.4,0.5,1.0,3.0
2,2022-23,25.0,CHO,NBA,C,65,9,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2
3,2023-24,26.0,CHO,NBA,C,39,26,25.5,3.7,5.4,0.687,0.0,0.0,,3.7,5.4,0.687,0.687,2.2,2.9,0.743,2.7,5.2,7.9,0.9,0.3,1.3,1.1,2.7,9.6
4,Career,,,NBA,,172,40,15.3,2.4,3.6,0.652,0.0,0.0,0.5,2.4,3.6,0.652,0.652,1.5,2.0,0.737,1.7,3.1,4.8,0.5,0.2,0.8,0.7,1.8,6.2
