,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,21.0,PHI,NBA,PF,26,0,6.8,1.6,3.0,0.538,0.0,0.2,0.0,1.6,2.8,0.583,0.538,0.2,0.3,0.5,1.2,1.2,2.3,0.5,0.4,0.5,0.5,1.1,3.4
1,2021-22,22.0,PHI,NBA,C,38,2,7.9,1.4,2.5,0.563,0.1,0.2,0.25,1.4,2.3,0.591,0.573,0.2,0.4,0.429,1.2,1.3,2.4,0.4,0.9,0.4,0.3,1.5,3.1
2,2022-23,23.0,PHI,NBA,C,69,2,10.9,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2
3,2023-24,24.0,PHI,NBA,C,48,12,16.2,2.7,4.9,0.545,0.2,0.6,0.37,2.5,4.3,0.567,0.566,0.6,0.8,0.711,2.0,3.0,5.0,1.2,0.7,0.7,0.8,2.3,6.1
4,Career,,,NBA,,181,16,11.1,1.9,3.4,0.563,0.1,0.3,0.277,1.9,3.2,0.587,0.574,0.4,0.6,0.676,1.5,2.1,3.6,0.6,0.7,0.6,0.6,1.8,4.3
