Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2019-10-23,19-131,NYK,@,SAS,L (-9),1,37:07,9,13,.692,1,3,.333,2,4,.500,0,5,5,2,2,0,3,3,21,15.4,-2
2,2,2019-10-25,19-133,NYK,@,BRK,L (-4),1,35:40,7,16,.438,2,4,.500,0,3,.000,0,3,3,3,6,0,5,4,16,8.8,0
3,3,2019-10-26,19-134,NYK,,BOS,L (-23),1,36:34,9,21,.429,4,6,.667,4,7,.571,3,4,7,3,0,0,4,3,26,13.9,-9
4,4,2019-10-28,19-136,NYK,,CHI,W (+7),1,40:02,7,15,.467,0,2,.000,5,11,.455,6,9,15,5,0,1,2,3,19,16.8,+5
5,5,2019-10-30,19-138,NYK,@,ORL,L (-12),1,30:45,4,11,.364,1,4,.250,0,2,.000,0,2,2,2,0,0,2,2,9,1.3,-20
6,6,2019-11-01,19-140,NYK,@,BOS,L (-2),1,39:07,5,17,.294,1,4,.250,4,6,.667,2,5,7,5,1,1,2,3,15,9.2,-2
7,7,2019-11-03,19-142,NYK,,SAC,L (-21),1,40:44,8,20,.400,1,5,.200,5,9,.556,1,3,4,3,1,1,2,0,22,13.0,-22
8,8,2019-11-06,19-145,NYK,@,DET,L (-20),1,33:42,4,12,.333,1,2,.500,6,11,.545,0,6,6,8,2,0,3,3,15,11.4,-23
9,9,2019-11-08,19-147,NYK,@,DAL,W (+4),1,34:55,1,9,.111,0,1,.000,1,6,.167,0,8,8,4,0,0,1,3,3,-1.9,-8
10,10,2019-11-10,19-149,NYK,,CLE,L (-21),1,24:16,4,11,.364,1,4,.250,0,2,.000,0,1,1,1,1,0,3,3,9,-0.1,-21
11,11,2019-11-12,19-151,NYK,@,CHI,L (-18),1,31:39,8,16,.500,2,4,.500,3,6,.500,3,3,6,9,2,0,2,3,21,19.9,+7
12,12,2019-11-14,19-153,NYK,,DAL,W (+3),1,30:12,3,10,.300,0,2,.000,2,2,1.000,1,6,7,2,1,0,4,2,8,2.3,0
13,13,2019-11-16,19-155,NYK,,CHO,L (-1),1,30:44,8,16,.500,2,4,.500,4,5,.800,2,3,5,2,0,0,4,2,22,12.5,-10
14,14,2019-11-18,19-157,NYK,,CLE,W (+18),1,24:13,5,13,.385,1,1,1.000,4,5,.800,1,1,2,1,2,2,1,2,15,10.8,+12
15,15,2019-11-20,19-159,NYK,@,PHI,L (-5),1,35:48,4,12,.333,0,1,.000,0,0,,2,5,7,3,3,1,4,3,8,4.7,-5
16,16,2019-11-23,19-162,NYK,,SAS,L (-7),1,28:56,6,11,.545,0,2,.000,1,4,.250,1,4,5,4,1,1,1,2,13,11.1,+6
17,,2019-11-24,19-163,NYK,,BRK,L (-2),,,,,,,,,,,,,,,,,,,,,,
18,17,2019-11-27,19-166,NYK,@,TOR,L (-28),1,30:37,5,17,.294,2,8,.250,4,6,.667,0,5,5,4,3,0,4,2,16,7.8,-20
19,18,2019-11-29,19-168,NYK,,PHI,L (-6),1,28:46,8,13,.615,1,2,.500,1,1,1.000,0,3,3,2,0,0,2,5,18,10.4,+9
20,19,2019-12-01,19-170,NYK,,BOS,L (-9),1,35:08,4,13,.308,0,2,.000,8,13,.615,2,5,7,0,1,1,0,3,16,9.9,-6
21,20,2019-12-02,19-171,NYK,@,MIL,L (-44),1,19:58,0,9,.000,0,2,.000,2,2,1.000,0,0,0,1,0,1,0,0,2,-2.9,-25
22,21,2019-12-05,19-174,NYK,,DEN,L (-37),1,21:58,4,10,.400,1,5,.200,0,0,,1,2,3,5,3,1,3,2,9,8.3,-21
23,22,2019-12-07,19-176,NYK,,IND,L (-1),1,36:22,4,11,.364,1,3,.333,3,6,.500,1,8,9,3,1,1,2,2,12,8.8,+9
24,23,2019-12-10,19-179,NYK,@,POR,L (-28),1,18:52,1,9,.111,0,2,.000,3,4,.750,0,4,4,0,0,0,0,0,5,-0.1,-18
25,24,2019-12-11,19-180,NYK,@,GSW,W (+2),1,46:05,8,16,.500,3,5,.600,3,4,.750,0,10,10,3,1,1,3,5,22,15.4,0
26,25,2019-12-13,19-182,NYK,@,SAC,W (+2),1,31:22,4,14,.286,0,5,.000,0,0,,1,3,4,2,0,0,0,0,8,2.8,-11
27,26,2019-12-15,19-184,NYK,@,DEN,L (-6),1,35:46,3,12,.250,1,6,.167,0,0,,1,2,3,1,0,0,2,1,7,-0.6,+2
