Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2014-10-28,23-121,SAS,,DAL,W (+1),,,,,,,,,,,,,,,,,,,,,,
2,1,2014-10-31,23-124,SAS,@,PHO,L (-5),1,23:39,0,5,.000,0,1,.000,6,6,1.000,1,7,8,1,0,0,1,0,6,5.0,+13
3,2,2014-11-05,23-129,SAS,,ATL,W (+2),1,29:55,5,10,.500,1,4,.250,0,0,,0,6,6,2,1,0,2,1,11,7.8,-2
4,3,2014-11-06,23-130,SAS,@,HOU,L (-17),1,28:58,2,11,.182,0,2,.000,3,3,1.000,0,4,4,5,4,0,1,0,7,7.8,-12
5,4,2014-11-08,23-132,SAS,,NOP,L (-1),1,36:30,5,13,.385,0,2,.000,4,6,.667,5,9,14,3,1,1,0,3,14,14.9,+2
6,5,2014-11-10,23-134,SAS,@,LAC,W (+4),1,37:14,10,18,.556,1,3,.333,5,5,1.000,5,5,10,3,3,1,1,4,26,25.6,+9
7,6,2014-11-11,23-135,SAS,@,GSW,W (+13),1,35:28,7,11,.636,2,3,.667,3,3,1.000,2,4,6,1,1,0,0,3,19,17.2,+9
8,7,2014-11-14,23-138,SAS,@,LAL,W (+13),1,18:06,5,6,.833,2,2,1.000,0,2,.000,0,5,5,0,2,2,3,3,12,9.7,-1
9,8,2014-11-15,23-139,SAS,@,SAC,L (-3),1,40:09,7,16,.438,1,8,.125,1,1,1.000,1,4,5,4,1,1,3,5,16,9.0,-11
10,9,2014-11-17,23-141,SAS,,PHI,W (+25),1,19:38,2,7,.286,0,1,.000,1,1,1.000,2,9,11,2,3,0,1,1,5,8.0,+22
11,10,2014-11-19,23-143,SAS,@,CLE,W (+2),1,36:58,4,11,.364,0,4,.000,4,6,.667,1,9,10,4,4,0,2,1,12,12.9,+3
12,11,2014-11-21,23-145,SAS,@,MIN,W (+29),1,24:57,5,12,.417,1,3,.333,3,4,.750,2,0,2,0,2,0,4,4,14,5.0,+24
13,12,2014-11-22,23-146,SAS,,BRK,W (+12),1,36:16,9,19,.474,0,2,.000,3,4,.750,1,8,9,1,1,0,4,0,21,11.7,+8
14,13,2014-11-26,23-150,SAS,,IND,W (+6),1,36:07,8,12,.667,2,2,1.000,3,6,.500,1,12,13,1,1,0,2,3,21,17.4,+7
15,14,2014-11-28,23-152,SAS,,SAC,W (+8),1,38:13,6,13,.462,4,6,.667,3,4,.750,0,4,4,2,3,4,0,3,19,19.1,+1
16,15,2014-11-30,23-154,SAS,@,BOS,W (+22),1,30:00,5,9,.556,1,3,.333,1,1,1.000,0,6,6,0,2,0,0,1,12,11.1,+28
17,16,2014-12-01,23-155,SAS,@,PHI,W (+6),1,32:56,9,15,.600,2,6,.333,6,8,.750,1,9,10,4,2,0,3,2,26,22.7,+11
18,17,2014-12-03,23-157,SAS,@,BRK,L (-2),1,39:25,4,16,.250,1,2,.500,3,4,.750,4,9,13,1,1,0,0,0,12,9.2,+1
19,18,2014-12-05,23-159,SAS,@,MEM,W (+6),1,30:35,3,10,.300,1,2,.500,2,2,1.000,1,5,6,3,1,1,1,3,9,7.0,-3
20,19,2014-12-06,23-160,SAS,,MIN,W (+22),1,27:27,7,12,.583,0,2,.000,4,5,.800,0,3,3,4,1,0,3,2,18,12.9,+27
21,20,2014-12-09,23-163,SAS,@,UTA,L (-4),1,35:44,7,13,.538,0,1,.000,2,5,.400,2,3,5,5,5,0,2,3,16,16.1,0
22,,2014-12-10,23-164,SAS,,NYK,W (+14),,,,,,,,,,,,,,,,,,,,,,
23,,2014-12-12,23-166,SAS,,LAL,L (-2),,,,,,,,,,,,,,,,,,,,,,
24,21,2014-12-14,23-168,SAS,@,DEN,W (+8),1,36:37,6,14,.429,0,2,.000,6,6,1.000,2,6,8,4,5,6,1,3,18,23.6,+13
25,22,2014-12-15,23-169,SAS,@,POR,L (-13),1,32:52,7,18,.389,0,0,,7,8,.875,0,9,9,4,0,1,4,1,21,12.6,-5
26,,2014-12-17,23-171,SAS,,MEM,L (-1),,,,,,,,,,,,,,,,,,,,,,
27,,2014-12-19,23-173,SAS,,POR,L (-10),,,,,,,,,,,,,,,,,,,,,,
28,,2014-12-20,23-174,SAS,@,DAL,L (-6),,,,,,,,,,,,,,,,,,,,,,
