Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,33-216,CHO,,ATL,W (+6),1,33:20,4,8,.500,0,1,.000,2,3,.667,3,5,8,7,1,1,6,1,10,9.4,+15
2,2,2023-10-27,33-218,CHO,,DET,L (-12),1,33:52,6,15,.400,2,4,.500,5,6,.833,1,8,9,4,3,0,3,2,19,15.6,-10
3,3,2023-10-30,33-221,CHO,,BRK,L (-12),1,31:16,6,11,.545,2,2,1.000,1,1,1.000,0,0,0,5,2,1,0,4,15,14.3,-8
4,4,2023-11-01,33-223,CHO,@,HOU,L (-9),1,30:52,6,11,.545,0,1,.000,5,7,.714,2,5,7,5,1,1,1,1,17,17.6,-3
5,5,2023-11-04,33-226,CHO,@,IND,W (+1),1,33:55,10,17,.588,1,2,.500,2,2,1.000,1,5,6,3,0,2,1,3,23,18.6,-3
6,6,2023-11-05,33-227,CHO,@,DAL,L (-6),1,33:47,9,23,.391,1,4,.250,1,4,.250,2,2,4,8,1,0,1,2,20,13.1,-4
7,7,2023-11-08,33-230,CHO,,WAS,L (-16),1,32:18,6,14,.429,2,4,.500,4,6,.667,1,6,7,4,3,0,3,2,18,14.3,-8
8,8,2023-11-10,33-232,CHO,@,WAS,W (+7),1,36:01,10,20,.500,1,4,.250,6,8,.750,0,5,5,9,4,1,0,0,27,28.7,+16
9,9,2023-11-12,33-234,CHO,@,NYK,L (-22),1,29:06,3,9,.333,0,1,.000,0,0,,0,1,1,2,0,0,2,3,6,-0.6,-16
10,,2023-11-14,33-236,CHO,,MIA,L (-6),,,,,,,,,,,,,,,,,,,,,,
11,10,2023-11-17,33-239,CHO,,MIL,L (-31),1,28:45,1,9,.111,0,3,.000,0,0,,0,4,4,0,0,0,0,2,2,-3.5,-27
12,11,2023-11-18,33-240,CHO,,NYK,L (-14),1,32:20,1,7,.143,0,2,.000,2,2,1.000,0,3,3,4,2,0,0,3,4,4.0,-18
13,12,2023-11-20,33-242,CHO,,BOS,W (+3),1,39:11,6,15,.400,1,2,.500,7,8,.875,3,2,5,4,1,1,2,3,20,15.5,+20
14,13,2023-11-22,33-244,CHO,,WAS,W (+3),1,29:55,2,8,.250,0,1,.000,0,0,,1,8,9,6,0,0,3,1,4,3.1,-18
15,14,2023-11-26,33-248,CHO,@,ORL,L (-13),1,32:47,4,11,.364,2,4,.500,0,2,.000,0,5,5,2,0,1,3,1,10,3.3,-15
16,15,2023-11-28,33-250,CHO,@,NYK,L (-24),1,27:51,2,7,.286,0,2,.000,0,0,,2,4,6,6,0,0,2,1,4,4.3,-3
17,16,2023-11-30,33-252,CHO,@,BRK,W (+1),1,31:47,8,14,.571,2,4,.500,4,4,1.000,2,4,6,6,0,0,2,1,22,19.8,+3
18,17,2023-12-02,33-254,CHO,,MIN,L (-6),1,31:17,7,11,.636,1,2,.500,2,2,1.000,0,1,1,3,2,0,2,1,17,14.1,-14
19,18,2023-12-06,33-258,CHO,@,CHI,L (-11),1,35:23,10,18,.556,2,4,.500,5,5,1.000,2,2,4,4,3,1,5,2,27,21.1,+2
20,19,2023-12-08,33-260,CHO,,TOR,W (+3),1,34:54,10,15,.667,1,2,.500,3,4,.750,3,1,4,4,1,0,3,1,24,19.9,+2
21,20,2023-12-11,33-263,CHO,,MIA,L (-2),1,32:11,7,12,.583,1,3,.333,2,4,.500,0,6,6,7,1,0,0,4,17,16.7,-13
22,21,2023-12-13,33-265,CHO,@,MIA,L (-11),1,34:41,7,12,.583,1,2,.500,5,5,1.000,1,4,5,7,0,0,4,2,20,16.4,+1
23,22,2023-12-15,33-267,CHO,,NOP,L (-5),1,33:31,4,10,.400,1,4,.250,0,0,,0,3,3,4,1,1,1,2,9,7.2,0
24,,2023-12-16,33-268,CHO,,PHI,L (-53),,,,,,,,,,,,,,,,,,,,,,
25,,2023-12-18,33-270,CHO,@,TOR,L (-15),,,,,,,,,,,,,,,,,,,,,,
26,23,2023-12-20,33-272,CHO,@,IND,L (-31),1,23:44,3,5,.600,1,1,1.000,4,6,.667,0,1,1,3,0,0,2,0,11,8.3,-25
27,24,2023-12-23,33-275,CHO,,DEN,L (-7),1,31:18,4,7,.571,0,0,,0,0,,0,6,6,4,1,2,4,2,8,6.9,-3
28,25,2023-12-26,33-278,CHO,@,LAC,L (-9),1,23:51,3,8,.375,0,2,.000,2,2,1.000,1,1,2,5,1,0,1,2,8,7.3,-4
29,,2023-12-28,33-280,CHO,@,LAL,L (-21),,,,,,,,,,,,,,,,,,,,,,
30,,2023-12-29,33-281,CHO,@,PHO,L (-14),,,,,,,,,,,,,,,,,,,,,,
31,,2024-01-01,33-284,CHO,@,DEN,L (-18),,,,,,,,,,,,,,,,,,,,,,
32,,2024-01-02,33-285,CHO,@,SAC,W (+7),,,,,,,,,,,,,,,,,,,,,,
33,,2024-01-05,33-288,CHO,@,CHI,L (-13),,,,,,,,,,,,,,,,,,,,,,
34,,2024-01-08,33-291,CHO,,CHI,L (-7),,,,,,,,,,,,,,,,,,,,,,
35,,2024-01-10,33-293,CHO,,SAC,L (-25),,,,,,,,,,,,,,,,,,,,,,
36,,2024-01-12,33-295,CHO,@,SAS,L (-36),,,,,,,,,,,,,,,,,,,,,,
37,,2024-01-14,33-297,CHO,@,MIA,L (-17),,,,,,,,,,,,,,,,,,,,,,
38,,2024-01-17,33-300,CHO,@,NOP,L (-20),,,,,,,,,,,,,,,,,,,,,,
39,,2024-01-19,33-302,CHO,,SAS,W (+4),,,,,,,,,,,,,,,,,,,,,,
40,,2024-01-20,33-303,CHO,,PHI,L (-8),,,,,,,,,,,,,,,,,,,,,,
