,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,21.0,SAS,NBA,PG,37,1,7.3,1.0,2.1,0.474,0.1,0.1,0.6,0.9,2.0,0.466,0.494,0.5,0.5,0.895,0.2,0.4,0.6,1.1,0.2,0.0,0.4,0.4,2.5
1,2021-22,22.0,SAS,NBA,PG,69,11,16.6,2.4,4.9,0.49,0.1,0.7,0.196,2.3,4.2,0.542,0.504,1.0,1.3,0.78,0.4,1.8,2.2,3.4,0.6,0.1,0.7,1.1,6.0
2,2022-23,23.0,SAS,NBA,PG,68,65,29.2,5.0,10.9,0.459,0.7,2.3,0.285,4.4,8.6,0.506,0.489,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9
3,2023-24,24.0,SAS,NBA,PG,45,16,26.0,3.8,7.7,0.497,0.6,2.3,0.284,3.2,5.4,0.586,0.539,1.4,1.6,0.886,0.7,2.5,3.2,5.8,1.0,0.1,1.4,1.3,9.7
4,Career,,,NBA,,219,93,20.9,3.3,6.9,0.475,0.4,1.4,0.275,2.9,5.4,0.529,0.504,1.4,1.6,0.847,0.6,2.0,2.6,4.5,0.8,0.1,1.1,1.1,8.3
