Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,26-281,CHO,@,CLE,L (-7),1,37:31,15,23,.652,10,16,.625,2,4,.500,1,2,3,2,2,1,3,5,42,31.5,-4
2,2,2020-12-26,26-284,CHO,,OKC,L (-2),1,31:18,5,15,.333,2,7,.286,7,9,.778,1,2,3,2,2,1,0,2,19,14.3,-18
3,3,2020-12-27,26-285,CHO,,BRK,W (+2),1,30:27,7,14,.500,1,7,.143,4,5,.800,0,4,4,5,0,0,2,1,19,13.9,-8
4,4,2020-12-30,26-288,CHO,@,DAL,W (+19),1,30:11,8,17,.471,2,7,.286,0,0,,1,4,5,3,0,1,3,4,18,9.4,+11
5,5,2021-01-01,26-290,CHO,,MEM,L (-15),1,27:35,1,11,.091,1,3,.333,3,3,1.000,1,1,2,2,1,0,4,2,6,-2.7,-18
6,6,2021-01-02,26-291,CHO,@,PHI,L (-15),1,33:54,12,18,.667,7,11,.636,4,4,1.000,0,2,2,3,1,0,2,2,35,28.1,-19
7,7,2021-01-04,26-293,CHO,@,PHI,L (-17),1,29:24,3,8,.375,2,5,.400,4,4,1.000,1,2,3,4,0,1,1,2,12,10.6,-16
8,8,2021-01-06,26-295,CHO,@,ATL,W (+8),1,28:05,4,10,.400,2,5,.400,4,5,.800,0,3,3,1,2,1,1,1,14,11.1,+13
9,9,2021-01-08,26-297,CHO,@,NOP,W (+8),1,34:45,5,15,.333,4,10,.400,1,2,.500,1,3,4,5,3,1,1,1,15,13.5,+13
10,10,2021-01-09,26-298,CHO,,ATL,W (+8),1,35:28,8,15,.533,4,9,.444,3,5,.600,0,4,4,2,4,0,3,3,23,17.3,+1
11,11,2021-01-11,26-300,CHO,,NYK,W (+21),1,33:58,4,8,.500,2,5,.400,2,3,.667,0,6,6,2,1,0,2,2,12,9.0,+16
12,12,2021-01-13,26-302,CHO,,DAL,L (-11),1,36:22,8,18,.444,2,5,.400,0,0,,0,6,6,0,1,0,1,3,18,9.2,-8
13,13,2021-01-14,26-303,CHO,@,TOR,L (-3),1,37:08,10,16,.625,2,4,.500,0,0,,0,3,3,5,2,1,1,0,22,20.9,-3
14,14,2021-01-16,26-305,CHO,@,TOR,L (-3),1,38:03,9,19,.474,6,12,.500,0,0,,3,6,9,2,1,0,3,3,24,16.4,+20
15,15,2021-01-22,26-311,CHO,,CHI,L (-13),1,38:34,4,12,.333,1,6,.167,1,1,1.000,1,3,4,6,2,0,1,1,10,9.6,-12
16,16,2021-01-24,26-313,CHO,@,ORL,W (+3),1,38:02,2,10,.200,1,6,.167,2,3,.667,0,7,7,4,1,0,1,2,7,4.5,+7
17,17,2021-01-25,26-314,CHO,@,ORL,L (-9),1,34:57,10,18,.556,4,6,.667,0,2,.000,0,0,0,2,1,1,1,3,24,15.5,-6
