Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,29-222,CHO,,ATL,W (+6),1,34:21,7,16,.438,2,7,.286,8,12,.667,1,4,5,6,0,0,3,2,24,16.3,+14
2,2,2023-10-27,29-224,CHO,,DET,L (-12),1,34:42,8,20,.400,0,7,.000,4,4,1.000,1,2,3,1,1,0,2,0,20,10.2,-11
3,3,2023-10-30,29-227,CHO,,BRK,L (-12),1,40:42,10,19,.526,2,6,.333,1,1,1.000,0,3,3,9,1,1,2,2,23,19.8,-13
4,4,2023-11-01,29-229,CHO,@,HOU,L (-9),1,38:29,10,21,.476,1,6,.167,0,0,,2,1,3,6,1,0,4,0,21,13.2,-1
5,5,2023-11-04,29-232,CHO,@,IND,W (+1),1,31:11,7,14,.500,3,5,.600,5,5,1.000,0,6,6,3,0,1,0,0,22,19.6,0
6,,2023-11-05,29-233,CHO,@,DAL,L (-6),,,,,,,,,,,,,,,,,,,,,,
7,,2023-11-08,29-236,CHO,,WAS,L (-16),,,,,,,,,,,,,,,,,,,,,,
8,,2023-11-10,29-238,CHO,@,WAS,W (+7),,,,,,,,,,,,,,,,,,,,,,
9,,2023-11-12,29-240,CHO,@,NYK,L (-22),,,,,,,,,,,,,,,,,,,,,,
10,,2023-11-14,29-242,CHO,,MIA,L (-6),,,,,,,,,,,,,,,,,,,,,,
11,,2023-11-17,29-245,CHO,,MIL,L (-31),,,,,,,,,,,,,,,,,,,,,,
12,,2023-11-18,29-246,CHO,,NYK,L (-14),,,,,,,,,,,,,,,,,,,,,,
13,,2023-11-20,29-248,CHO,,BOS,W (+3),,,,,,,,,,,,,,,,,,,,,,
14,,2023-11-22,29-250,CHO,,WAS,W (+3),,,,,,,,,,,,,,,,,,,,,,
15,6,2023-11-26,29-254,CHO,@,ORL,L (-13),1,36:41,9,15,.600,2,4,.500,2,4,.500,0,1,1,9,1,1,5,4,22,16.0,-10
16,7,2023-11-28,29-256,CHO,@,NYK,L (-24),1,32:30,5,16,.313,0,3,.000,1,1,1.000,0,2,2,5,1,0,3,0,11,3.9,-10
17,8,2023-11-30,29-258,CHO,@,BRK,W (+1),1,39:59,13,25,.520,7,9,.778,4,4,1.000,0,4,4,13,2,0,3,1,37,33.6,+2
18,9,2023-12-02,29-260,CHO,,MIN,L (-6),1,35:29,8,20,.400,3,7,.429,4,5,.800,1,5,6,7,2,0,1,4,23,18.3,-6
19,10,2023-12-06,29-264,CHO,@,CHI,L (-11),1,40:00,10,24,.417,1,11,.091,4,4,1.000,1,4,5,7,1,2,2,4,25,17.8,-11
20,11,2023-12-08,29-266,CHO,,TOR,W (+3),1,39:31,7,15,.467,2,5,.400,5,5,1.000,0,2,2,13,0,0,2,5,21,19.0,+5
21,12,2023-12-11,29-269,CHO,,MIA,L (-2),1,39:28,10,17,.588,8,13,.615,6,7,.857,1,1,2,13,0,0,3,4,34,31.2,+4
22,13,2023-12-13,29-271,CHO,@,MIA,L (-11),1,37:17,10,14,.714,5,6,.833,3,3,1.000,0,3,3,7,4,1,1,2,28,30.9,-15
23,14,2023-12-15,29-273,CHO,,NOP,L (-5),1,39:04,11,25,.440,4,11,.364,4,4,1.000,0,4,4,6,3,0,2,0,30,23.3,-10
24,15,2023-12-16,29-274,CHO,,PHI,L (-53),1,19:30,3,10,.300,0,5,.000,0,0,,1,1,2,2,0,0,2,2,6,-0.2,-38
25,16,2023-12-18,29-276,CHO,@,TOR,L (-15),1,32:05,9,20,.450,2,8,.250,2,2,1.000,1,2,3,7,3,1,3,4,22,16.9,-3
26,17,2023-12-20,29-278,CHO,@,IND,L (-31),1,34:37,10,26,.385,2,10,.200,3,3,1.000,2,7,9,7,1,0,1,0,25,19.2,-21
27,,2023-12-23,29-281,CHO,,DEN,L (-7),,,,,,,,,,,,,,,,,,,,,,
28,18,2023-12-26,29-284,CHO,@,LAC,L (-9),1,39:22,8,23,.348,1,8,.125,1,3,.333,0,4,4,7,1,0,4,2,18,6.6,0
29,19,2023-12-28,29-286,CHO,@,LAL,L (-21),1,32:11,5,14,.357,1,3,.333,7,9,.778,0,6,6,8,1,0,4,0,18,13.8,-32
