Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-19,21-337,DAL,@,PHO,L (-2),0,17:57,0,0,,0,0,,1,2,.500,2,2,4,2,1,1,1,2,1,3.9,+18
2,2,2022-10-22,21-340,DAL,,MEM,W (+41),0,15:27,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,1,0,0,1,5,5,2.4,+10
3,3,2022-10-25,21-343,DAL,@,NOP,L (-2),0,13:37,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,1,2,1.2,+4
4,4,2022-10-27,21-345,DAL,@,BRK,W (+4),0,13:21,3,3,1.000,3,3,1.000,1,2,.500,1,3,4,1,1,0,1,2,10,10.2,+3
5,5,2022-10-29,21-347,DAL,,OKC,L (-6),0,15:09,2,5,.400,0,2,.000,2,2,1.000,2,3,5,1,4,0,2,0,6,8.3,+24
6,6,2022-10-30,21-348,DAL,,ORL,W (+9),0,17:08,2,3,.667,1,2,.500,1,2,.500,1,1,2,0,1,0,1,1,6,4.9,+1
7,7,2022-11-02,21-351,DAL,,UTA,W (+3),0,18:45,2,3,.667,2,3,.667,0,2,.000,1,0,1,0,0,0,0,2,6,3.8,+8
8,8,2022-11-04,21-353,DAL,,TOR,W (+1),0,20:06,3,3,1.000,1,1,1.000,0,0,,1,1,2,0,1,0,0,3,7,6.9,+1
9,9,2022-11-07,21-356,DAL,,BRK,W (+2),0,26:48,5,5,1.000,2,2,1.000,4,4,1.000,1,4,5,2,0,0,2,2,16,15.0,+11
10,10,2022-11-09,21-358,DAL,@,ORL,L (-7),0,25:11,3,6,.500,0,2,.000,0,2,.000,0,0,0,3,2,0,0,2,6,5.5,-9
11,11,2022-11-10,21-359,DAL,@,WAS,L (-8),0,19:02,1,4,.250,0,1,.000,2,2,1.000,1,0,1,0,2,0,1,0,4,3.3,-15
12,12,2022-11-12,21-361,DAL,,POR,W (+5),0,23:42,2,5,.400,1,4,.250,1,2,.500,1,0,1,1,1,0,0,4,6,3.7,+4
13,13,2022-11-15,21-364,DAL,,LAC,W (+2),0,13:40,0,1,.000,0,1,.000,0,2,.000,0,1,1,0,0,0,0,1,0,-1.6,-3
14,14,2022-11-16,22-000,DAL,,HOU,L (-9),1,16:32,0,2,.000,0,1,.000,4,4,1.000,3,2,5,0,2,0,1,3,4,5.1,-11
15,15,2022-11-18,22-002,DAL,,DEN,W (+28),0,17:42,2,3,.667,0,1,.000,1,1,1.000,1,0,1,3,0,0,0,4,5,4.9,+21
16,16,2022-11-20,22-004,DAL,,DEN,L (-1),0,30:04,8,9,.889,6,7,.857,1,2,.500,0,2,2,0,0,0,1,3,23,17.9,+13
17,17,2022-11-23,22-007,DAL,@,BOS,L (-13),0,22:10,1,4,.250,1,2,.500,0,0,,1,0,1,0,1,0,0,4,3,0.7,+11
18,18,2022-11-26,22-010,DAL,@,TOR,L (-5),0,17:08,2,6,.333,0,3,.000,2,2,1.000,0,1,1,2,0,0,1,6,6,0.9,-15
19,19,2022-11-27,22-011,DAL,@,MIL,L (-9),0,19:58,2,3,.667,1,2,.500,3,4,.750,0,4,4,0,1,0,1,2,8,6.7,+5
20,20,2022-11-29,22-013,DAL,,GSW,W (+3),0,26:59,5,7,.714,3,5,.600,0,0,,1,1,2,1,1,0,1,2,13,11.0,-9
21,21,2022-12-01,22-015,DAL,@,DET,L (-6),0,15:08,3,5,.600,0,2,.000,0,0,,1,1,2,1,1,0,1,4,6,3.8,-5
22,22,2022-12-03,22-017,DAL,@,NYK,W (+21),0,27:20,2,6,.333,1,4,.250,2,3,.667,1,2,3,5,2,0,1,3,7,7.8,+6
23,23,2022-12-05,22-019,DAL,,PHO,W (+19),0,31:08,6,7,.857,1,2,.500,3,3,1.000,1,3,4,5,2,0,0,0,16,20.6,+26
24,24,2022-12-06,22-020,DAL,@,DEN,W (+1),0,17:12,1,5,.200,0,2,.000,0,0,,1,1,2,0,0,0,1,4,2,-2.7,+1
25,25,2022-12-09,22-023,DAL,,MIL,L (-1),0,25:51,3,5,.600,0,0,,2,2,1.000,1,1,2,1,0,0,1,2,8,5.6,-12
26,,2022-12-10,22-024,DAL,@,CHI,L (-29),,,,,,,,,,,,,,,,,,,,,,
27,,2022-12-12,22-026,DAL,,OKC,W (+7),,,,,,,,,,,,,,,,,,,,,,
28,,2022-12-14,22-028,DAL,,CLE,L (-15),,,,,,,,,,,,,,,,,,,,,,
29,,2022-12-16,22-030,DAL,,POR,W (+20),,,,,,,,,,,,,,,,,,,,,,
30,,2022-12-17,22-031,DAL,@,CLE,L (-1),,,,,,,,,,,,,,,,,,,,,,
31,,2022-12-19,22-033,DAL,@,MIN,L (-10),,,,,,,,,,,,,,,,,,,,,,
32,,2022-12-21,22-035,DAL,@,MIN,W (+5),,,,,,,,,,,,,,,,,,,,,,
33,,2022-12-23,22-037,DAL,@,HOU,W (+6),,,,,,,,,,,,,,,,,,,,,,
34,,2022-12-25,22-039,DAL,,LAL,W (+9),,,,,,,,,,,,,,,,,,,,,,
35,,2022-12-27,22-041,DAL,,NYK,W (+5),,,,,,,,,,,,,,,,,,,,,,
36,,2022-12-29,22-043,DAL,,HOU,W (+15),,,,,,,,,,,,,,,,,,,,,,
37,,2022-12-31,22-045,DAL,@,SAS,W (+1),,,,,,,,,,,,,,,,,,,,,,
38,,2023-01-02,22-047,DAL,@,HOU,W (+5),,,,,,,,,,,,,,,,,,,,,,
39,,2023-01-05,22-050,DAL,,BOS,L (-29),,,,,,,,,,,,,,,,,,,,,,
40,,2023-01-07,22-052,DAL,,NOP,W (+10),,,,,,,,,,,,,,,,,,,,,,
41,,2023-01-08,22-053,DAL,@,OKC,L (-11),,,,,,,,,,,,,,,,,,,,,,
42,,2023-01-10,22-055,DAL,@,LAC,L (-12),,,,,,,,,,,,,,,,,,,,,,
43,,2023-01-12,22-057,DAL,@,LAL,W (+4),,,,,,,,,,,,,,,,,,,,,,
44,,2023-01-14,22-059,DAL,@,POR,L (-17),,,,,,,,,,,,,,,,,,,,,,
45,,2023-01-15,22-060,DAL,@,POR,L (-17),,,,,,,,,,,,,,,,,,,,,,
46,26,2023-01-18,22-063,DAL,,ATL,L (-8),0,20:07,3,3,1.000,1,1,1.000,2,4,.500,1,0,1,1,1,0,1,1,9,8.3,-11
47,27,2023-01-20,22-065,DAL,,MIA,W (+25),0,27:14,3,7,.429,1,3,.333,5,5,1.000,3,2,5,3,0,0,1,2,12,11.3,+13
48,28,2023-01-22,22-067,DAL,,LAC,L (-14),0,29:06,2,7,.286,1,3,.333,1,2,.500,1,1,2,0,0,0,2,3,6,-0.7,-13
49,29,2023-01-24,22-069,DAL,,WAS,L (-1),0,32:15,7,9,.778,2,3,.667,0,0,,2,1,3,1,1,0,1,5,16,12.9,+7
50,30,2023-01-26,22-071,DAL,@,PHO,W (+4),0,32:00,3,8,.375,1,2,.500,2,2,1.000,0,4,4,3,2,0,2,2,9,7.1,+6
51,31,2023-01-28,22-073,DAL,@,UTA,L (-8),1,37:52,4,12,.333,1,6,.167,2,2,1.000,1,2,3,5,0,0,3,4,11,4.4,-7
52,32,2023-01-30,22-075,DAL,,DET,W (+6),0,29:24,3,4,.750,1,2,.500,1,2,.500,0,2,2,3,1,1,1,2,8,8.6,+17
53,33,2023-02-02,22-078,DAL,,NOP,W (+5),0,30:19,7,10,.700,1,2,.500,0,0,,1,3,4,0,2,0,0,3,15,13.2,-4
54,34,2023-02-04,22-080,DAL,@,GSW,L (-6),1,26:41,5,12,.417,0,4,.000,2,4,.500,1,0,1,4,1,0,1,5,12,6.3,-28
55,35,2023-02-06,22-082,DAL,@,UTA,W (+13),1,37:29,10,17,.588,3,6,.500,6,6,1.000,1,5,6,2,0,0,0,2,29,23.9,+39
56,36,2023-02-08,22-084,DAL,@,LAC,W (+6),1,40:16,5,7,.714,1,2,.500,3,4,.750,0,5,5,1,2,1,2,4,14,12.0,+1
57,37,2023-02-10,22-086,DAL,@,SAC,W (+8),1,37:55,7,12,.583,2,6,.333,1,1,1.000,1,3,4,7,0,0,2,1,17,15.5,-8
58,38,2023-02-11,22-087,DAL,@,SAC,L (-5),1,40:23,8,12,.667,5,8,.625,2,3,.667,0,5,5,1,1,0,2,4,23,17.0,-7
59,39,2023-02-13,22-089,DAL,,MIN,L (-3),1,37:55,3,11,.273,0,5,.000,0,2,.000,3,1,4,4,1,0,2,4,6,1.3,-1
