,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2017-18,26.0,DAL,NBA,PF,72,36,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4
1,2018-19,27.0,DAL,NBA,PF,71,18,21.2,2.5,5.4,0.453,1.1,3.1,0.353,1.4,2.4,0.583,0.553,0.8,1.0,0.784,1.3,3.4,4.6,1.0,0.5,1.1,0.8,2.0,6.8
2,2019-20,28.0,DAL,NBA,PF,74,21,25.5,3.2,6.9,0.461,1.6,4.3,0.373,1.6,2.6,0.605,0.577,1.1,1.3,0.849,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4,9.1
3,2020-21,29.0,DAL,NBA,PF,50,40,26.8,2.3,5.5,0.422,1.7,4.2,0.41,0.6,1.3,0.46,0.58,0.7,0.7,0.919,0.9,4.3,5.2,1.4,0.5,0.7,0.6,2.1,7.1
4,2021-22,30.0,DAL,NBA,PF,59,21,24.6,2.4,6.0,0.398,1.4,4.3,0.325,1.0,1.7,0.586,0.516,0.8,1.1,0.708,1.2,4.7,5.9,1.2,0.5,1.0,0.8,2.3,7.0
5,2022-23,31.0,DAL,NBA,PF,37,5,25.1,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9
6,2023-24,32.0,DAL,NBA,C,14,3,19.8,1.6,3.9,0.426,0.8,2.2,0.355,0.9,1.6,0.522,0.528,0.8,1.1,0.688,0.6,2.4,3.0,1.5,0.3,0.6,1.0,2.4,4.9
7,Career,,,NBA,,377,144,22.8,2.4,5.5,0.446,1.2,3.4,0.358,1.2,2.1,0.59,0.557,0.8,1.0,0.783,1.1,3.5,4.6,1.1,0.4,0.9,0.7,2.1,6.9
