Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2021-10-20,22-275,TOR,,WAS,L (-15),0,26:27,2,9,.222,1,3,.333,1,2,.500,1,1,2,1,3,0,2,1,6,2.4,+3
2,2,2021-10-22,22-277,TOR,@,BOS,W (+32),1,31:33,7,13,.538,2,6,.333,4,4,1.000,0,3,3,1,5,0,0,3,20,19.1,+21
3,3,2021-10-23,22-278,TOR,,DAL,L (-8),1,35:40,3,14,.214,2,6,.333,4,4,1.000,1,3,4,0,1,1,1,1,12,5.3,-2
4,4,2021-10-25,22-280,TOR,,CHI,L (-3),1,36:08,7,15,.467,4,9,.444,0,0,,1,4,5,1,0,0,0,4,18,11.3,+1
5,5,2021-10-27,22-282,TOR,,IND,W (+18),1,34:39,4,14,.286,1,6,.167,3,5,.600,1,3,4,2,5,0,0,3,12,9.8,+18
6,6,2021-10-29,22-284,TOR,,ORL,W (+1),1,31:56,7,13,.538,2,5,.400,3,3,1.000,0,3,3,2,2,1,0,1,19,17.3,-11
7,7,2021-10-30,22-285,TOR,@,IND,W (+3),1,23:23,3,11,.273,2,5,.400,0,0,,0,3,3,1,2,0,3,1,8,1.7,-6
8,8,2021-11-01,22-287,TOR,@,NYK,W (+9),1,42:56,10,22,.455,4,11,.364,2,2,1.000,0,2,2,2,4,0,1,3,26,18.4,+15
9,9,2021-11-03,22-289,TOR,@,WAS,W (+9),1,34:02,6,16,.375,2,8,.250,1,1,1.000,0,5,5,3,3,0,1,3,15,10.6,-3
10,10,2021-11-05,22-291,TOR,,CLE,L (-1),1,37:01,7,14,.500,3,4,.750,0,0,,2,0,2,1,5,2,3,2,17,14.7,-5
11,11,2021-11-07,22-293,TOR,,BRK,L (-13),1,36:13,7,14,.500,0,5,.000,0,0,,0,1,1,2,0,1,1,1,14,8.0,-12
12,12,2021-11-10,22-296,TOR,@,BOS,L (-16),1,34:56,6,12,.500,2,7,.286,0,0,,0,4,4,0,0,1,2,3,14,6.7,-13
13,13,2021-11-11,22-297,TOR,@,PHI,W (+6),1,36:06,7,16,.438,4,9,.444,2,2,1.000,0,5,5,4,2,0,2,2,20,15.1,+1
14,14,2021-11-13,22-299,TOR,,DET,L (-6),1,38:16,8,16,.500,4,10,.400,3,3,1.000,0,2,2,3,3,0,1,2,23,18.9,-4
15,15,2021-11-15,22-301,TOR,@,POR,L (-5),1,39:34,8,16,.500,2,6,.333,0,0,,2,4,6,1,2,0,0,3,18,14.1,+9
16,16,2021-11-18,22-304,TOR,@,UTA,L (-16),1,33:01,12,18,.667,5,11,.455,2,2,1.000,1,1,2,3,1,0,0,0,31,27.3,-12
17,17,2021-11-19,22-305,TOR,@,SAC,W (+19),1,36:22,8,17,.471,5,11,.455,2,2,1.000,0,4,4,1,0,1,1,4,23,14.3,+23
18,18,2021-11-21,22-307,TOR,@,GSW,L (-15),1,28:39,3,16,.188,3,8,.375,2,2,1.000,2,0,2,0,0,0,0,5,11,0.4,-31
19,19,2021-11-24,22-310,TOR,@,MEM,W (+13),1,39:26,8,17,.471,4,7,.571,6,6,1.000,0,1,1,4,1,0,1,1,26,20.0,+13
20,20,2021-11-26,22-312,TOR,@,IND,L (-17),1,31:41,4,11,.364,1,5,.200,4,4,1.000,0,1,1,1,2,0,0,2,13,9.1,-12
21,,2021-11-28,22-314,TOR,,BOS,L (-12),,,,,,,,,,,,,,,,,,,,,,
22,,2021-11-30,22-316,TOR,,MEM,L (-7),,,,,,,,,,,,,,,,,,,,,,
23,21,2021-12-02,22-318,TOR,,MIL,W (+4),1,34:54,3,16,.188,2,10,.200,0,0,,0,8,8,3,2,1,1,0,8,4.2,+5
24,22,2021-12-05,22-321,TOR,,WAS,W (+12),1,30:25,2,8,.250,2,5,.400,0,0,,0,4,4,3,1,0,0,2,6,4.7,-5
25,23,2021-12-08,22-324,TOR,,OKC,L (-1),1,38:43,10,17,.588,4,8,.500,0,0,,0,4,4,3,2,0,0,3,24,20.2,+8
26,24,2021-12-10,22-326,TOR,,NYK,W (+3),1,39:04,9,16,.563,5,7,.714,1,2,.500,0,1,1,1,3,0,2,1,24,17.6,+4
