Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-24,30-227,LAL,@,DEN,L (-12),1,34:09,6,17,.353,1,2,.500,4,4,1.000,1,7,8,4,0,2,2,3,17,11.3,-17
2,2,2023-10-26,30-229,LAL,,PHO,W (+5),1,39:15,10,17,.588,1,2,.500,9,10,.900,3,9,12,2,3,3,2,2,30,30.2,+7
3,3,2023-10-29,30-232,LAL,@,SAC,L (-5),1,41:41,11,22,.500,1,2,.500,7,8,.875,6,10,16,2,2,3,0,5,30,29.3,-10
4,4,2023-10-30,30-233,LAL,,ORL,W (+3),1,38:12,12,18,.667,0,1,.000,2,3,.667,2,17,19,5,1,3,1,3,26,28.7,-2
5,5,2023-11-01,30-235,LAL,,LAC,W (+5),1,47:34,10,18,.556,0,0,,7,9,.778,4,6,10,3,1,4,0,3,27,26.9,+11
6,6,2023-11-04,30-238,LAL,@,ORL,L (-19),1,32:11,10,15,.667,0,0,,8,8,1.000,6,7,13,3,0,7,4,5,28,28.8,-24
7,7,2023-11-06,30-240,LAL,@,MIA,L (-1),1,24:50,4,7,.571,0,0,,1,1,1.000,0,6,6,4,0,1,1,2,9,9.2,-9
8,,2023-11-08,30-242,LAL,@,HOU,L (-34),,,,,,,,,,,,,,,,,,,,,,
9,8,2023-11-10,30-244,LAL,@,PHO,W (+3),1,36:02,5,14,.357,0,0,,8,8,1.000,4,7,11,4,0,1,1,3,18,16.4,-5
10,9,2023-11-12,30-246,LAL,,POR,W (+6),1,41:00,10,20,.500,0,1,.000,10,12,.833,2,11,13,6,0,3,1,0,30,29.2,+17
11,10,2023-11-14,30-248,LAL,,MEM,W (+27),1,26:50,7,11,.636,0,0,,5,6,.833,4,7,11,5,0,6,2,1,19,23.9,+21
12,11,2023-11-15,30-249,LAL,,SAC,L (-15),1,34:44,3,9,.333,0,1,.000,3,3,1.000,0,9,9,0,0,4,5,4,9,2.8,-13
13,12,2023-11-17,30-251,LAL,@,POR,W (+12),1,34:46,8,19,.421,0,1,.000,0,1,.000,4,10,14,2,3,5,6,5,16,11.2,+1
14,13,2023-11-19,30-253,LAL,,HOU,W (+1),1,32:52,11,15,.733,0,0,,5,7,.714,4,6,10,3,2,1,4,6,27,23.1,-8
15,14,2023-11-21,30-255,LAL,,UTA,W (+32),1,29:11,11,14,.786,0,0,,4,5,.800,5,11,16,4,2,0,2,1,26,29.4,+34
16,15,2023-11-22,30-256,LAL,,DAL,L (-3),1,36:21,4,10,.400,0,0,,2,2,1.000,2,11,13,4,1,1,3,3,10,9.6,0
17,16,2023-11-25,30-259,LAL,@,CLE,W (+6),1,37:48,13,20,.650,0,0,,6,7,.857,5,8,13,3,2,3,5,3,32,28.7,+3
18,17,2023-11-27,30-261,LAL,@,PHI,L (-44),1,32:16,7,14,.500,0,0,,3,5,.600,3,8,11,2,1,1,2,4,17,13.2,-13
19,18,2023-11-29,30-263,LAL,@,DET,W (+26),1,29:07,9,15,.600,0,0,,10,13,.769,4,12,16,4,1,3,0,1,28,31.8,+29
20,19,2023-11-30,30-264,LAL,@,OKC,L (-23),1,35:59,11,18,.611,0,1,.000,9,10,.900,1,13,14,2,2,0,0,1,31,30.0,-12
21,20,2023-12-02,30-266,LAL,,HOU,W (+10),1,36:39,10,22,.455,0,0,,7,9,.778,6,8,14,3,0,5,1,2,27,25.2,+12
22,21,2023-12-05,30-269,LAL,,PHO,W (+3),1,38:44,10,26,.385,0,0,,7,8,.875,9,6,15,1,0,2,0,1,27,22.2,-1
23,22,2023-12-07,30-271,LAL,,NOP,W (+44),1,31:13,5,10,.500,0,2,.000,6,8,.750,5,10,15,5,2,2,2,1,16,21.2,+35
24,23,2023-12-12,30-276,LAL,@,DAL,L (-2),1,36:45,15,21,.714,1,2,.500,6,10,.600,5,6,11,0,0,2,2,2,37,30.6,0
