Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2021-10-20,22-125,NYK,,BOS,W (+4),0,8:25,1,4,.250,0,3,.000,0,0,,0,0,0,1,1,0,1,0,2,0.3,-8
2,2,2021-10-22,22-127,NYK,@,ORL,W (+25),0,19:58,5,10,.500,4,8,.500,2,2,1.000,1,1,2,3,1,0,0,0,16,15.1,+11
3,3,2021-10-24,22-129,NYK,,ORL,L (-6),0,12:12,0,4,.000,0,2,.000,0,0,,1,1,2,1,0,0,0,1,0,-1.5,-2
4,4,2021-10-26,22-131,NYK,,PHI,W (+13),0,15:18,2,5,.400,1,3,.333,3,3,1.000,0,1,1,1,0,0,2,1,8,3.9,+13
5,5,2021-10-28,22-133,NYK,@,CHI,W (+1),0,12:50,1,7,.143,0,4,.000,0,0,,0,3,3,0,1,0,0,2,2,-1.4,+3
6,6,2021-10-30,22-135,NYK,@,NOP,W (+6),0,10:56,1,5,.200,0,2,.000,1,2,.500,0,0,0,1,0,0,1,3,3,-2.0,0
7,7,2021-11-01,22-137,NYK,,TOR,L (-9),0,19:20,1,7,.143,1,6,.167,4,4,1.000,0,2,2,5,0,0,0,1,7,6.2,+7
8,8,2021-11-03,22-139,NYK,@,IND,L (-13),0,13:49,2,5,.400,0,0,,0,0,,0,2,2,0,0,0,1,1,4,0.5,+1
9,9,2021-11-05,22-141,NYK,@,MIL,W (+15),0,18:15,4,9,.444,1,3,.333,0,0,,1,1,2,1,3,0,0,1,9,8.6,+18
10,10,2021-11-07,22-143,NYK,,CLE,L (-17),0,20:06,3,8,.375,2,5,.400,4,4,1.000,0,1,1,5,1,0,0,0,12,12.4,-4
11,11,2021-11-08,22-144,NYK,@,PHI,W (+7),0,15:50,3,4,.750,3,4,.750,1,2,.500,0,0,0,3,0,0,2,1,10,7.7,+9
12,12,2021-11-10,22-146,NYK,,MIL,L (-12),0,27:14,6,12,.500,2,5,.400,4,4,1.000,0,5,5,4,1,0,1,3,18,15.1,+16
