Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,23-063,SAS,,DAL,L (-7),1,35:15,9,17,.529,1,6,.167,4,5,.800,1,4,5,3,2,0,2,2,23,17.5,+4
2,2,2023-10-27,23-065,SAS,,HOU,W (+4),1,39:39,7,13,.538,3,7,.429,8,11,.727,0,3,3,2,0,0,1,0,25,18.8,+2
3,3,2023-10-29,23-067,SAS,@,LAC,L (-40),1,27:49,6,10,.600,1,3,.333,1,1,1.000,0,1,1,0,1,0,2,2,14,7.9,-30
4,4,2023-10-31,23-069,SAS,@,PHO,W (+1),1,35:52,7,17,.412,3,8,.375,1,2,.500,1,5,6,5,3,0,3,0,18,14.2,-1
5,5,2023-11-02,23-071,SAS,@,PHO,W (+11),1,16:51,7,10,.700,3,3,1.000,0,0,,0,2,2,1,0,0,0,2,17,13.3,+16
6,,2023-11-05,23-074,SAS,,TOR,L (-7),,,,,,,,,,,,,,,,,,,,,,
7,,2023-11-06,23-075,SAS,@,IND,L (-41),,,,,,,,,,,,,,,,,,,,,,
8,6,2023-11-08,23-077,SAS,@,NYK,L (-21),0,11:55,2,6,.333,0,2,.000,0,0,,0,2,2,2,0,0,1,0,4,1.6,-3
9,7,2023-11-10,23-079,SAS,,MIN,L (-7),1,34:39,8,16,.500,6,11,.545,7,9,.778,0,3,3,4,1,0,1,1,29,23.5,+2
10,8,2023-11-12,23-081,SAS,,MIA,L (-5),1,33:13,5,12,.417,4,9,.444,0,0,,2,5,7,4,0,0,1,0,14,12.3,-15
11,9,2023-11-14,23-083,SAS,@,OKC,L (-36),1,24:41,5,12,.417,1,2,.500,1,2,.500,0,3,3,4,2,1,1,1,12,10.2,-20
12,,2023-11-17,23-086,SAS,,SAC,L (-9),,,,,,,,,,,,,,,,,,,,,,
13,,2023-11-18,23-087,SAS,,MEM,L (-12),,,,,,,,,,,,,,,,,,,,,,
14,,2023-11-20,23-089,SAS,,LAC,L (-25),,,,,,,,,,,,,,,,,,,,,,
15,10,2023-11-22,23-091,SAS,,LAC,L (-7),0,26:55,6,15,.400,2,8,.250,4,5,.800,1,3,4,4,1,0,2,2,18,12.1,-7
16,11,2023-11-24,23-093,SAS,@,GSW,L (-6),0,27:21,10,19,.526,4,10,.400,0,0,,1,3,4,1,1,0,2,2,24,15.2,-9
17,12,2023-11-26,23-095,SAS,@,DEN,L (-12),0,26:14,7,13,.538,4,7,.571,1,1,1.000,0,1,1,3,1,0,0,1,19,15.7,+5
18,13,2023-11-30,23-099,SAS,,ATL,L (-2),0,27:02,8,14,.571,4,10,.400,5,5,1.000,0,4,4,4,0,0,2,1,25,20.0,-4
19,14,2023-12-01,23-100,SAS,@,NOP,L (-15),0,26:32,5,12,.417,2,7,.286,2,2,1.000,0,0,0,1,2,0,3,2,14,6.5,-16
20,15,2023-12-06,23-105,SAS,@,MIN,L (-8),1,31:16,9,16,.563,4,8,.500,0,0,,0,3,3,2,1,1,0,1,22,18.0,+4
21,16,2023-12-08,23-107,SAS,,CHI,L (-9),1,33:36,4,15,.267,1,9,.111,2,3,.667,0,2,2,5,1,0,3,1,11,3.4,-14
22,17,2023-12-11,23-110,SAS,@,HOU,L (-11),1,31:15,5,16,.313,1,9,.111,3,5,.600,3,3,6,2,0,0,0,1,14,8.0,+1
23,18,2023-12-13,23-112,SAS,,LAL,L (-3),1,35:03,5,15,.333,1,7,.143,2,2,1.000,0,5,5,4,2,0,2,0,13,8.8,+5
24,19,2023-12-15,23-114,SAS,,LAL,W (+14),1,35:11,12,19,.632,5,10,.500,7,7,1.000,0,6,6,3,1,1,1,1,36,31.7,+20
25,20,2023-12-17,23-116,SAS,,NOP,L (-36),1,29:44,5,13,.385,3,7,.429,0,1,.000,0,2,2,3,0,0,1,2,13,6.4,-15
26,21,2023-12-19,23-118,SAS,@,MIL,L (-13),1,33:08,7,18,.389,2,6,.333,1,1,1.000,0,3,3,2,0,0,2,0,17,7.5,-12
27,22,2023-12-21,23-120,SAS,@,CHI,L (-19),1,31:22,7,15,.467,3,8,.375,4,4,1.000,1,3,4,2,1,0,1,0,21,16.3,-4
28,23,2023-12-23,23-122,SAS,@,DAL,L (-25),1,30:21,3,13,.231,0,6,.000,3,3,1.000,0,0,0,5,0,0,0,1,9,4.2,-38
29,24,2023-12-26,23-125,SAS,,UTA,L (-12),1,33:43,8,18,.444,5,10,.500,1,1,1.000,1,3,4,3,3,0,1,2,22,17.5,-11
30,25,2023-12-28,23-127,SAS,@,POR,W (+13),1,35:05,7,16,.438,2,9,.222,1,1,1.000,0,5,5,7,4,1,1,0,17,18.7,+18
31,26,2023-12-29,23-128,SAS,@,POR,L (-6),1,31:19,8,16,.500,3,6,.500,3,4,.750,0,3,3,5,4,1,0,1,22,22.3,-6
32,27,2023-12-31,23-130,SAS,,BOS,L (-33),1,31:25,9,15,.600,2,4,.500,2,2,1.000,0,4,4,1,2,0,2,3,22,15.8,-34
33,28,2024-01-02,23-132,SAS,@,MEM,L (-8),1,34:06,3,8,.375,1,2,.500,4,5,.800,1,1,2,3,1,1,2,2,11,8.2,-7
