Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,23-272,CLE,@,BRK,W (+1),1,32:20,6,12,.500,1,5,.200,2,2,1.000,1,1,2,5,2,0,6,2,15,8.7,+6
2,,2023-10-27,23-274,CLE,,OKC,L (-3),,,,,,,,,,,,,,,,,,,,,,
3,,2023-10-28,23-275,CLE,,IND,L (-12),,,,,,,,,,,,,,,,,,,,,,
4,,2023-10-31,23-278,CLE,,NYK,L (-18),,,,,,,,,,,,,,,,,,,,,,
5,,2023-11-01,23-279,CLE,@,NYK,W (+6),,,,,,,,,,,,,,,,,,,,,,
6,2,2023-11-03,23-281,CLE,@,IND,L (-5),1,31:59,5,11,.455,0,2,.000,4,4,1.000,0,0,0,6,2,1,4,1,14,10.8,-10
7,3,2023-11-05,23-283,CLE,,GSW,W (+11),1,30:05,6,17,.353,0,5,.000,12,13,.923,0,3,3,7,0,0,6,3,24,12.7,+15
8,4,2023-11-08,23-286,CLE,@,OKC,L (-8),1,36:04,7,11,.636,1,3,.333,0,1,.000,1,2,3,9,2,1,8,4,15,10.4,-1
9,5,2023-11-11,23-289,CLE,@,GSW,W (+8),1,35:49,6,13,.462,3,5,.600,4,6,.667,2,4,6,4,5,0,4,2,19,17.1,+5
10,6,2023-11-13,23-291,CLE,@,SAC,L (-12),1,33:42,5,14,.357,3,8,.375,3,4,.750,0,3,3,6,0,0,1,1,16,11.5,-14
11,,2023-11-15,23-293,CLE,@,POR,W (+14),,,,,,,,,,,,,,,,,,,,,,
12,7,2023-11-17,23-295,CLE,,DET,W (+8),1,33:38,10,19,.526,2,5,.400,6,8,.750,1,2,3,3,0,0,5,1,28,15.9,-6
13,8,2023-11-19,23-297,CLE,,DEN,W (+12),1,32:54,10,16,.625,2,4,.500,4,5,.800,0,3,3,6,1,1,4,0,26,21.2,+18
14,9,2023-11-21,23-299,CLE,@,PHI,W (+3),1,43:23,10,25,.400,2,6,.333,10,11,.909,1,4,5,8,3,0,4,1,32,24.2,+4
15,10,2023-11-22,23-300,CLE,,MIA,L (-33),1,27:06,6,11,.545,1,2,.500,1,2,.500,0,1,1,3,1,0,3,3,14,7.5,-24
16,11,2023-11-25,23-303,CLE,,LAL,L (-6),1,13:33,2,6,.333,0,1,.000,2,2,1.000,0,1,1,3,1,0,2,1,6,3.6,-3
17,12,2023-11-26,23-304,CLE,,TOR,W (+3),1,41:23,10,16,.625,3,6,.500,1,1,1.000,0,2,2,8,0,0,5,2,24,17.2,+12
18,13,2023-11-28,23-306,CLE,,ATL,W (+23),1,37:35,7,15,.467,2,5,.400,3,4,.750,1,1,2,8,2,0,2,1,19,17.1,+22
19,14,2023-11-30,23-308,CLE,,POR,L (-8),1,36:58,6,18,.333,2,8,.250,1,1,1.000,1,3,4,7,1,0,8,0,15,4.3,+2
20,15,2023-12-02,23-310,CLE,@,DET,W (+9),1,34:15,9,23,.391,2,7,.286,2,3,.667,0,2,2,5,3,1,2,1,22,14.5,+13
21,16,2023-12-06,23-314,CLE,,ORL,W (+10),1,39:53,10,18,.556,1,4,.250,5,5,1.000,2,1,3,9,0,0,0,1,26,25.0,+8
22,17,2023-12-08,23-316,CLE,@,MIA,W (+12),1,26:01,6,11,.545,1,4,.250,5,7,.714,0,2,2,6,4,0,2,4,18,17.1,+20
23,18,2023-12-11,23-319,CLE,@,ORL,L (-10),1,39:23,11,23,.478,3,9,.333,11,12,.917,1,5,6,5,2,0,3,0,36,28.6,+6
24,19,2023-12-12,23-320,CLE,@,BOS,L (-7),1,37:45,11,23,.478,4,8,.500,0,0,,0,2,2,7,1,0,2,1,26,18.4,-3
25,20,2023-12-14,23-322,CLE,@,BOS,L (-9),1,36:04,8,19,.421,3,7,.429,0,0,,1,1,2,3,2,0,5,2,19,8.2,-11
26,,2023-12-16,23-324,CLE,,ATL,W (+8),,,,,,,,,,,,,,,,,,,,,,
27,,2023-12-18,23-326,CLE,,HOU,W (+5),,,,,,,,,,,,,,,,,,,,,,
28,,2023-12-20,23-328,CLE,,UTA,W (+8),,,,,,,,,,,,,,,,,,,,,,
29,,2023-12-21,23-329,CLE,,NOP,L (-19),,,,,,,,,,,,,,,,,,,,,,
30,,2023-12-23,23-331,CLE,@,CHI,W (+14),,,,,,,,,,,,,,,,,,,,,,
31,,2023-12-27,23-335,CLE,@,DAL,W (+3),,,,,,,,,,,,,,,,,,,,,,
32,,2023-12-29,23-337,CLE,,MIL,L (-8),,,,,,,,,,,,,,,,,,,,,,
33,,2024-01-01,23-340,CLE,@,TOR,L (-3),,,,,,,,,,,,,,,,,,,,,,
34,,2024-01-03,23-342,CLE,,WAS,W (+39),,,,,,,,,,,,,,,,,,,,,,
35,,2024-01-05,23-344,CLE,,WAS,W (+24),,,,,,,,,,,,,,,,,,,,,,
36,,2024-01-07,23-346,CLE,,SAS,W (+2),,,,,,,,,,,,,,,,,,,,,,
37,,2024-01-11,23-350,CLE,,BRK,W (+9),,,,,,,,,,,,,,,,,,,,,,
38,,2024-01-15,23-354,CLE,,CHI,W (+18),,,,,,,,,,,,,,,,,,,,,,
39,,2024-01-17,23-356,CLE,,MIL,W (+40),,,,,,,,,,,,,,,,,,,,,,
40,,2024-01-20,23-359,CLE,@,ATL,W (+21),,,,,,,,,,,,,,,,,,,,,,
41,,2024-01-22,23-361,CLE,@,ORL,W (+27),,,,,,,,,,,,,,,,,,,,,,
42,,2024-01-24,23-363,CLE,@,MIL,L (-10),,,,,,,,,,,,,,,,,,,,,,
43,,2024-01-26,24-000,CLE,@,MIL,W (+12),,,,,,,,,,,,,,,,,,,,,,
44,,2024-01-29,24-003,CLE,,LAC,W (+10),,,,,,,,,,,,,,,,,,,,,,
45,21,2024-01-31,24-005,CLE,,DET,W (+7),1,20:29,7,12,.583,2,6,.333,3,3,1.000,0,0,0,3,2,0,1,1,19,16.1,-16
46,22,2024-02-01,24-006,CLE,@,MEM,W (+7),1,24:06,4,10,.400,1,3,.333,0,0,,0,2,2,7,1,0,3,0,9,7.1,+2
47,23,2024-02-03,24-008,CLE,@,SAS,W (+16),1,23:12,1,3,.333,0,2,.000,2,2,1.000,0,3,3,4,1,0,3,2,4,3.2,-1
