Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,21-299,DAL,@,PHO,L (-4),1,35:57,11,26,.423,0,6,.000,10,12,.833,2,6,8,5,0,0,1,2,32,22.3,-9
2,2,2020-12-25,21-301,DAL,@,LAL,L (-23),1,34:08,9,19,.474,2,5,.400,7,8,.875,0,4,4,7,0,1,3,0,27,20.7,-14
3,3,2020-12-27,21-303,DAL,@,LAC,W (+51),1,25:55,8,18,.444,0,5,.000,8,9,.889,0,9,9,8,1,0,2,0,24,21.5,+29
4,4,2020-12-30,21-306,DAL,,CHO,L (-19),1,24:04,4,10,.400,0,5,.000,4,7,.571,0,2,2,5,2,0,3,3,12,7.3,-27
5,5,2021-01-01,21-308,DAL,,MIA,W (+10),1,35:49,9,22,.409,3,10,.300,6,9,.667,1,14,15,7,0,1,5,2,27,18.7,+12
6,,2021-01-03,21-310,DAL,@,CHI,L (-10),,,,,,,,,,,,,,,,,,,,,,
7,6,2021-01-04,21-311,DAL,@,HOU,W (+13),1,37:55,12,25,.480,3,10,.300,6,6,1.000,2,14,16,11,0,0,8,3,33,24.4,+28
8,7,2021-01-07,21-314,DAL,@,DEN,W (+7),1,43:17,13,22,.591,2,7,.286,10,15,.667,0,9,9,13,5,1,8,0,38,35.3,+14
9,8,2021-01-09,21-316,DAL,,ORL,W (+14),1,34:37,7,20,.350,3,9,.333,3,3,1.000,1,9,10,10,1,2,6,1,20,15.2,0
10,9,2021-01-13,21-320,DAL,@,CHO,W (+11),1,34:48,14,25,.560,5,9,.556,1,2,.500,2,11,13,9,2,4,4,3,34,32.3,+14
11,10,2021-01-15,21-322,DAL,@,MIL,L (-3),1,35:45,12,24,.500,1,7,.143,3,7,.429,0,10,10,13,0,0,3,4,28,21.9,-2
12,11,2021-01-17,21-324,DAL,,CHI,L (-16),1,37:30,13,30,.433,6,11,.545,4,6,.667,6,10,16,15,2,0,5,2,36,33.3,-7
13,12,2021-01-18,21-325,DAL,@,TOR,L (-23),1,34:34,4,11,.364,0,3,.000,7,8,.875,2,5,7,9,0,0,3,0,15,14.7,-10
