Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2016-10-25,20-036,SAS,@,GSW,W (+29),,,,,,,,,,,,,,,,,,,,,,
2,,2016-10-27,20-038,SAS,@,SAC,W (+8),,,,,,,,,,,,,,,,,,,,,,
3,1,2016-10-29,20-040,SAS,,NOP,W (+19),0,8:47,0,2,.000,0,1,.000,0,2,.000,0,2,2,1,0,0,1,1,0,-2.3,-4
4,,2016-10-30,20-041,SAS,@,MIA,W (+7),,,,,,,,,,,,,,,,,,,,,,
5,2,2016-11-01,20-043,SAS,,UTA,L (-15),0,0:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
6,3,2016-11-04,20-046,SAS,@,UTA,W (+14),0,3:13,0,2,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,1.3,-2
7,4,2016-11-05,20-047,SAS,,LAC,L (-24),0,9:02,2,4,.500,2,2,1.000,0,0,,0,0,0,0,0,0,1,1,6,2.6,-5
8,,2016-11-09,20-051,SAS,,HOU,L (-2),,,,,,,,,,,,,,,,,,,,,,
9,5,2016-11-11,20-053,SAS,,DET,W (+10),0,0:40,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+2
10,,2016-11-12,20-054,SAS,@,HOU,W (+6),,,,,,,,,,,,,,,,,,,,,,
11,6,2016-11-14,20-056,SAS,,MIA,W (+4),0,0:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
12,7,2016-11-16,20-058,SAS,@,SAC,W (+5),0,3:11,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-1.4,-13
13,8,2016-11-18,20-060,SAS,@,LAL,W (+9),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
14,9,2016-11-21,20-063,SAS,,DAL,W (+5),1,14:48,2,3,.667,0,0,,0,0,,0,2,2,4,0,0,4,4,4,0.5,-5
15,,2016-11-23,20-065,SAS,@,CHO,W (+5),,,,,,,,,,,,,,,,,,,,,,
16,,2016-11-25,20-067,SAS,@,BOS,W (+6),,,,,,,,,,,,,,,,,,,,,,
17,10,2016-11-26,20-068,SAS,@,WAS,W (+12),0,1:07,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,-3
18,11,2016-11-29,20-071,SAS,,ORL,L (-12),0,3:49,0,1,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,1,0,2,1.3,+1
19,,2016-11-30,20-072,SAS,@,DAL,W (+7),,,,,,,,,,,,,,,,,,,,,,
20,,2016-12-02,20-074,SAS,,WAS,W (+2),,,,,,,,,,,,,,,,,,,,,,
21,,2016-12-05,20-077,SAS,@,MIL,W (+1),,,,,,,,,,,,,,,,,,,,,,
22,,2016-12-06,20-078,SAS,@,MIN,W (+14),,,,,,,,,,,,,,,,,,,,,,
23,,2016-12-08,20-080,SAS,@,CHI,L (-4),,,,,,,,,,,,,,,,,,,,,,
24,,2016-12-10,20-082,SAS,,BRK,W (+29),,,,,,,,,,,,,,,,,,,,,,
25,,2016-12-14,20-086,SAS,,BOS,W (+7),,,,,,,,,,,,,,,,,,,,,,
26,,2016-12-15,20-087,SAS,@,PHO,W (+15),,,,,,,,,,,,,,,,,,,,,,
27,,2016-12-18,20-090,SAS,,NOP,W (+13),,,,,,,,,,,,,,,,,,,,,,
