Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-24,25-148,LAL,@,DEN,L (-12),1,31:20,4,11,.364,1,2,.500,5,7,.714,4,4,8,4,2,0,2,2,14,13.1,-14
2,2,2023-10-26,25-150,LAL,,PHO,W (+5),1,27:54,4,7,.571,1,2,.500,1,2,.500,1,1,2,1,1,0,1,5,10,6.0,-11
3,3,2023-10-29,25-153,LAL,@,SAC,L (-5),1,27:32,1,12,.083,1,8,.125,2,2,1.000,0,2,2,2,1,0,3,2,5,-3.8,-12
4,4,2023-10-30,25-154,LAL,,ORL,W (+3),1,31:19,5,12,.417,1,4,.250,0,0,,0,3,3,3,0,1,3,0,11,5.3,-14
5,5,2023-11-01,25-156,LAL,,LAC,W (+5),1,37:37,5,13,.385,0,3,.000,5,5,1.000,2,5,7,7,3,0,5,4,15,12.1,-5
6,6,2023-11-04,25-159,LAL,@,ORL,L (-19),1,34:00,7,11,.636,3,5,.600,3,4,.750,0,2,2,2,2,0,1,0,20,17.7,+6
7,7,2023-11-06,25-161,LAL,@,MIA,L (-1),1,40:08,9,14,.643,3,8,.375,2,3,.667,3,7,10,9,1,0,4,1,23,23.5,+2
8,8,2023-11-08,25-163,LAL,@,HOU,L (-34),1,25:56,2,9,.222,0,4,.000,3,3,1.000,0,1,1,4,2,0,2,1,7,4.2,-28
9,9,2023-11-10,25-165,LAL,@,PHO,W (+3),0,35:24,6,11,.545,2,4,.500,1,1,1.000,0,1,1,7,1,0,2,1,15,13.5,-2
10,10,2023-11-12,25-167,LAL,,POR,W (+6),0,28:28,6,12,.500,2,4,.500,4,4,1.000,0,4,4,4,0,0,1,0,18,15.0,+3
11,11,2023-11-14,25-169,LAL,,MEM,W (+27),0,29:11,5,9,.556,4,4,1.000,2,3,.667,2,10,12,7,0,0,3,0,16,17.6,+13
12,12,2023-11-15,25-170,LAL,,SAC,L (-15),0,33:40,4,10,.400,0,5,.000,1,2,.500,2,9,11,8,1,0,4,1,9,9.5,0
13,13,2023-11-17,25-172,LAL,@,POR,W (+12),0,17:59,1,4,.250,0,0,,5,6,.833,1,1,2,4,0,0,3,0,7,5.0,+10
14,14,2023-11-19,25-174,LAL,,HOU,W (+1),0,25:18,5,7,.714,2,3,.667,5,6,.833,0,6,6,6,0,0,2,0,17,17.7,+9
15,15,2023-11-21,25-176,LAL,,UTA,W (+32),0,26:22,7,13,.538,1,4,.250,4,4,1.000,0,5,5,5,3,0,2,0,19,18.7,+10
16,16,2023-11-22,25-177,LAL,,DAL,L (-3),0,31:25,7,14,.500,1,5,.200,2,3,.667,1,5,6,6,0,0,2,5,17,12.0,-3
17,17,2023-11-25,25-180,LAL,@,CLE,W (+6),0,32:21,4,8,.500,1,2,.500,6,6,1.000,1,4,5,10,2,0,2,1,15,19.5,-2
18,18,2023-11-27,25-182,LAL,@,PHI,L (-44),0,28:35,4,10,.400,1,4,.250,3,3,1.000,0,2,2,2,0,0,3,2,12,4.8,-19
19,19,2023-11-29,25-184,LAL,@,DET,W (+26),0,24:20,3,8,.375,0,4,.000,0,0,,1,2,3,4,0,1,2,2,6,3.6,+13
20,20,2023-11-30,25-185,LAL,@,OKC,L (-23),0,28:47,5,9,.556,1,4,.250,3,3,1.000,0,2,2,3,0,0,2,2,14,9.6,-23
21,21,2023-12-02,25-187,LAL,,HOU,W (+10),0,22:09,6,11,.545,1,4,.250,5,6,.833,1,3,4,1,3,0,1,2,18,15.8,+15
22,22,2023-12-05,25-190,LAL,,PHO,W (+3),0,26:53,7,16,.438,3,8,.375,3,3,1.000,2,4,6,2,0,0,3,1,20,12.2,+17
23,23,2023-12-07,25-192,LAL,,NOP,W (+44),0,23:12,5,9,.556,3,6,.500,4,4,1.000,0,5,5,7,1,0,2,0,17,18.1,+21
24,24,2023-12-12,25-197,LAL,@,DAL,L (-2),0,31:48,7,14,.500,4,7,.571,4,5,.800,0,5,5,8,0,0,3,2,22,17.9,+4
25,25,2023-12-13,25-198,LAL,@,SAS,W (+3),0,29:11,6,10,.600,3,6,.500,0,0,,2,2,4,8,1,0,1,2,15,17.2,-9
26,26,2023-12-15,25-200,LAL,@,SAS,L (-14),1,34:04,8,18,.444,4,10,.400,2,2,1.000,2,5,7,4,0,0,2,0,22,16.3,-8
27,27,2023-12-18,25-203,LAL,,NYK,L (-5),0,33:10,6,15,.400,3,7,.429,5,5,1.000,0,3,3,7,1,0,4,2,20,13.9,+7
28,28,2023-12-20,25-205,LAL,@,CHI,L (-16),0,27:52,9,14,.643,2,5,.400,1,1,1.000,0,0,0,3,1,1,3,1,21,15.2,-22
29,29,2023-12-21,25-206,LAL,@,MIN,L (-7),0,27:11,7,14,.500,1,4,.250,5,5,1.000,2,6,8,5,2,0,4,2,20,16.9,-9
30,30,2023-12-23,25-208,LAL,@,OKC,W (+9),0,28:24,4,8,.500,2,5,.400,1,1,1.000,0,3,3,9,0,0,1,3,11,12.0,-2
