Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,24-107,UTA,@,POR,W (+20),1,30:47,6,16,.375,4,10,.400,4,4,1.000,0,3,3,5,1,0,2,2,20,13.8,+11
2,2,2020-12-26,24-110,UTA,,MIN,L (-5),1,37:16,6,23,.261,2,9,.222,7,9,.778,1,1,2,5,3,2,3,2,21,11.6,-5
3,3,2020-12-28,24-112,UTA,@,OKC,W (+1),1,34:47,8,23,.348,2,10,.200,2,4,.500,0,2,2,5,1,0,3,3,20,7.2,-4
4,4,2020-12-31,24-115,UTA,,PHO,L (-11),1,36:14,9,23,.391,3,8,.375,2,2,1.000,1,5,6,3,1,0,3,1,23,12.4,+3
5,5,2021-01-01,24-116,UTA,,LAC,W (+6),1,35:10,6,14,.429,3,10,.300,0,1,.000,1,3,4,5,0,0,5,1,15,6.9,-8
6,6,2021-01-03,24-118,UTA,@,SAS,W (+21),1,28:36,8,17,.471,5,9,.556,1,1,1.000,2,2,4,9,0,0,4,1,22,17.2,+18
7,7,2021-01-05,24-120,UTA,@,BRK,L (-34),1,29:51,10,22,.455,3,8,.375,8,10,.800,0,4,4,4,0,0,3,3,31,18.6,-24
8,8,2021-01-06,24-121,UTA,@,NYK,L (-12),1,36:18,8,23,.348,2,10,.200,0,0,,2,2,4,4,1,0,4,0,18,6.9,-20
9,9,2021-01-08,24-123,UTA,@,MIL,W (+13),1,32:26,12,24,.500,4,9,.444,4,6,.667,1,4,5,7,0,1,1,2,32,24.9,+15
10,10,2021-01-10,24-125,UTA,@,DET,W (+10),1,37:14,9,18,.500,4,8,.500,6,7,.857,0,2,2,3,0,1,4,1,28,17.6,+11
11,11,2021-01-12,24-127,UTA,@,CLE,W (+30),1,30:06,9,15,.600,5,7,.714,4,4,1.000,2,1,3,4,0,0,1,2,27,22.8,+22
12,12,2021-01-15,24-130,UTA,,ATL,W (+24),1,29:08,10,20,.500,6,10,.600,0,0,,0,3,3,4,3,0,3,1,26,19.3,+14
13,13,2021-01-17,24-132,UTA,@,DEN,W (+4),1,37:56,7,20,.350,0,7,.000,4,4,1.000,1,2,3,7,1,2,4,4,18,9.8,-6
14,14,2021-01-19,24-134,UTA,,NOP,W (+16),1,33:24,9,15,.600,4,7,.571,6,6,1.000,0,7,7,4,0,0,5,4,28,19.4,+5
15,15,2021-01-21,24-136,UTA,,NOP,W (+11),1,34:09,11,19,.579,6,8,.750,8,8,1.000,3,4,7,5,0,1,4,3,36,29.4,+16
16,16,2021-01-23,24-138,UTA,,GSW,W (+19),1,27:28,9,18,.500,3,8,.375,2,3,.667,2,5,7,6,1,0,2,1,23,19.3,+28
17,17,2021-01-26,24-141,UTA,,NYK,W (+14),1,34:12,3,15,.200,2,9,.222,1,2,.500,2,6,8,3,0,0,2,2,9,1.8,+1
18,,2021-01-27,24-142,UTA,,DAL,W (+12),,,,,,,,,,,,,,,,,,,,,,
19,,2021-01-29,24-144,UTA,,DAL,W (+19),,,,,,,,,,,,,,,,,,,,,,
20,18,2021-01-31,24-146,UTA,@,DEN,L (-11),1,31:06,3,12,.250,3,8,.375,4,4,1.000,0,1,1,3,1,0,5,3,13,3.0,-6
21,19,2021-02-02,24-148,UTA,,DET,W (+12),1,34:37,10,17,.588,4,7,.571,8,11,.727,1,5,6,1,1,0,1,0,32,25.8,+23
22,20,2021-02-04,24-150,UTA,@,ATL,W (+21),1,31:32,7,18,.389,3,5,.600,1,1,1.000,0,3,3,5,2,0,1,2,18,12.8,+20
23,21,2021-02-05,24-151,UTA,@,CHO,W (+17),1,33:50,10,18,.556,5,9,.556,5,6,.833,0,3,3,5,1,0,4,5,30,20.4,+6
24,22,2021-02-07,24-153,UTA,@,IND,W (+8),1,38:28,9,24,.375,4,9,.444,5,5,1.000,4,4,8,11,1,0,5,2,27,20.7,+4
25,23,2021-02-09,24-155,UTA,,BOS,W (+14),1,35:49,12,23,.522,6,13,.462,6,7,.857,1,3,4,9,1,2,2,3,36,31.4,+13
26,24,2021-02-12,24-158,UTA,,MIL,W (+14),1,37:09,6,20,.300,1,9,.111,13,14,.929,0,6,6,8,0,0,2,4,26,17.8,+18
27,25,2021-02-13,24-159,UTA,,MIA,W (+18),1,31:52,9,21,.429,3,12,.250,5,7,.714,0,3,3,2,1,0,2,4,26,13.8,+6
28,26,2021-02-15,24-161,UTA,,PHI,W (+11),1,34:48,9,24,.375,2,8,.250,4,5,.800,0,3,3,5,0,0,2,2,24,12.0,+4
29,27,2021-02-17,24-163,UTA,@,LAC,W (+18),1,33:20,9,22,.409,2,6,.333,4,6,.667,3,5,8,7,3,1,3,2,24,19.8,+15
30,28,2021-02-19,24-165,UTA,@,LAC,L (-4),1,34:04,12,27,.444,4,11,.364,7,9,.778,0,4,4,5,3,0,1,4,35,25.2,+5
31,29,2021-02-22,24-168,UTA,,CHO,W (+22),1,33:12,8,17,.471,3,8,.375,4,4,1.000,2,2,4,8,1,0,6,3,23,15.7,-2
32,30,2021-02-24,24-170,UTA,,LAL,W (+25),1,30:38,4,16,.250,2,7,.286,3,4,.750,2,8,10,8,2,0,1,1,13,13.0,+19
33,31,2021-02-26,24-172,UTA,@,MIA,L (-8),1,35:56,11,26,.423,2,9,.222,6,8,.750,3,3,6,3,3,0,5,2,30,17.7,-7
34,32,2021-02-27,24-173,UTA,@,ORL,W (+15),1,35:22,10,19,.526,5,8,.625,6,8,.750,1,3,4,6,0,0,3,0,31,23.7,+12
35,33,2021-03-01,24-175,UTA,@,NOP,L (-5),1,35:07,7,21,.333,1,8,.125,6,6,1.000,1,3,4,8,0,0,2,2,21,13.5,-4
36,34,2021-03-03,24-177,UTA,@,PHI,L (-8),1,42:19,12,34,.353,5,12,.417,4,6,.667,1,7,8,6,1,0,3,5,33,16.2,-11
37,35,2021-03-12,24-186,UTA,,HOU,W (+15),1,36:00,9,23,.391,3,9,.333,7,8,.875,1,6,7,8,1,1,4,1,28,20.5,+21
38,36,2021-03-14,24-188,UTA,@,GSW,L (-12),1,35:39,7,18,.389,4,10,.400,6,8,.750,0,0,0,4,0,0,4,3,24,11.0,-26
39,37,2021-03-16,24-190,UTA,@,BOS,W (+8),1,33:12,6,16,.375,3,5,.600,6,7,.857,0,2,2,5,1,0,2,2,21,14.1,+1
40,38,2021-03-18,24-192,UTA,@,WAS,L (-9),1,38:34,16,30,.533,4,12,.333,6,7,.857,1,3,4,6,2,0,4,4,42,29.2,-10
41,39,2021-03-19,24-193,UTA,@,TOR,W (+3),1,34:42,8,20,.400,0,9,.000,15,16,.938,1,4,5,6,3,0,3,3,31,24.7,-2
42,40,2021-03-22,24-196,UTA,@,CHI,W (+25),1,29:49,11,19,.579,5,8,.625,3,3,1.000,0,6,6,6,1,0,3,2,30,24.3,+2
43,41,2021-03-24,24-198,UTA,,BRK,W (+30),1,27:21,11,18,.611,5,8,.625,0,0,,0,6,6,7,1,0,0,1,27,26.1,+38
44,42,2021-03-26,24-200,UTA,,MEM,W (+3),1,35:41,12,23,.522,5,7,.714,6,6,1.000,1,4,5,6,1,0,1,2,35,29.0,-10
45,43,2021-03-27,24-201,UTA,,MEM,W (+16),1,28:07,12,17,.706,5,7,.714,6,6,1.000,1,1,2,7,1,1,6,1,35,29.1,+16
46,44,2021-03-29,24-203,UTA,,CLE,W (+39),1,24:55,7,14,.500,4,7,.571,1,2,.500,2,0,2,4,1,1,3,1,19,14.1,+8
47,,2021-03-31,24-205,UTA,@,MEM,W (+4),,,,,,,,,,,,,,,,,,,,,,
48,45,2021-04-02,24-207,UTA,,CHI,W (+7),1,36:01,7,21,.333,2,9,.222,10,10,1.000,2,1,3,5,0,0,2,1,26,16.9,+13
49,46,2021-04-03,24-208,UTA,,ORL,W (+46),1,20:49,8,11,.727,6,7,.857,0,0,,0,2,2,4,3,0,0,2,22,23.1,+27
50,47,2021-04-05,24-210,UTA,@,DAL,L (-8),1,34:58,6,23,.261,0,8,.000,4,6,.667,0,5,5,4,0,0,0,2,16,5.0,+2
51,48,2021-04-07,24-212,UTA,@,PHO,L (-4),1,40:53,16,35,.457,4,12,.333,5,7,.714,0,8,8,3,0,0,1,5,41,23.6,-11
52,49,2021-04-08,24-213,UTA,,POR,W (+19),1,32:53,14,25,.560,1,8,.125,8,8,1.000,1,4,5,4,1,0,3,1,37,27.4,+14
53,50,2021-04-10,24-215,UTA,,SAC,W (+16),1,35:02,12,31,.387,3,12,.250,15,17,.882,1,2,3,4,1,1,0,0,42,30.1,+9
54,51,2021-04-12,24-217,UTA,,WAS,L (-4),1,38:33,14,32,.438,4,11,.364,10,12,.833,1,2,3,6,1,0,3,3,42,26.7,+8
55,52,2021-04-13,24-218,UTA,,OKC,W (+10),1,33:01,7,16,.438,4,9,.444,4,6,.667,0,4,4,3,1,0,2,5,22,13.1,-1
56,53,2021-04-16,24-221,UTA,,IND,W (+8),1,21:07,7,15,.467,3,7,.429,5,5,1.000,1,3,4,2,0,1,5,1,22,12.6,-4
57,,2021-04-17,24-222,UTA,@,LAL,L (-12),,,,,,,,,,,,,,,,,,,,,,
58,,2021-04-19,24-224,UTA,@,LAL,W (+14),,,,,,,,,,,,,,,,,,,,,,
59,,2021-04-21,24-226,UTA,@,HOU,W (+23),,,,,,,,,,,,,,,,,,,,,,
60,,2021-04-24,24-229,UTA,,MIN,L (-5),,,,,,,,,,,,,,,,,,,,,,
61,,2021-04-26,24-231,UTA,@,MIN,L (-1),,,,,,,,,,,,,,,,,,,,,,
62,,2021-04-28,24-233,UTA,@,SAC,W (+49),,,,,,,,,,,,,,,,,,,,,,
63,,2021-04-30,24-235,UTA,@,PHO,L (-21),,,,,,,,,,,,,,,,,,,,,,
64,,2021-05-01,24-236,UTA,,TOR,W (+4),,,,,,,,,,,,,,,,,,,,,,
65,,2021-05-03,24-238,UTA,,SAS,W (+11),,,,,,,,,,,,,,,,,,,,,,
66,,2021-05-05,24-240,UTA,,SAS,W (+32),,,,,,,,,,,,,,,,,,,,,,
67,,2021-05-07,24-242,UTA,,DEN,W (+7),,,,,,,,,,,,,,,,,,,,,,
68,,2021-05-08,24-243,UTA,,HOU,W (+8),,,,,,,,,,,,,,,,,,,,,,
69,,2021-05-10,24-245,UTA,@,GSW,L (-3),,,,,,,,,,,,,,,,,,,,,,
70,,2021-05-12,24-247,UTA,,POR,L (-7),,,,,,,,,,,,,,,,,,,,,,
71,,2021-05-14,24-249,UTA,@,OKC,W (+16),,,,,,,,,,,,,,,,,,,,,,
72,,2021-05-16,24-251,UTA,@,SAC,W (+22),,,,,,,,,,,,,,,,,,,,,,
