Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2021-10-20,33-107,CHO,,IND,W (+1),0,21:27,7,14,.500,0,0,,0,2,.000,0,0,0,5,1,1,0,1,14,11.0,-1
2,2,2021-10-22,33-109,CHO,@,CLE,W (+11),0,17:57,1,5,.200,0,0,,0,2,.000,1,1,2,8,0,0,0,0,2,4.7,+13
3,3,2021-10-24,33-111,CHO,@,BRK,W (+16),0,21:10,7,16,.438,1,1,1.000,0,0,,0,4,4,4,1,1,1,0,15,11.3,+3
4,4,2021-10-25,33-112,CHO,,BOS,L (-11),0,23:15,4,10,.400,0,0,,2,2,1.000,0,2,2,4,1,0,1,2,10,7.2,-4
5,5,2021-10-27,33-114,CHO,@,ORL,W (+9),0,23:43,4,9,.444,0,0,,0,0,,0,2,2,2,2,0,1,0,8,6.3,+16
6,6,2021-10-29,33-116,CHO,@,MIA,L (-15),0,17:42,2,9,.222,0,0,,0,0,,0,0,0,3,0,0,1,3,4,-1.6,-4
7,7,2021-10-31,33-118,CHO,,POR,W (+12),0,14:50,1,4,.250,0,1,.000,0,0,,0,1,1,5,0,0,0,2,2,2.6,-3
8,8,2021-11-01,33-119,CHO,,CLE,L (-3),0,11:23,2,4,.500,0,0,,0,0,,0,1,1,1,0,0,0,1,4,2.6,-16
9,9,2021-11-03,33-121,CHO,@,GSW,L (-22),0,14:27,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,4,0,2,-3.1,-18
10,10,2021-11-05,33-123,CHO,@,SAC,L (-30),0,12:03,1,3,.333,0,0,,0,0,,0,1,1,1,0,1,2,0,2,0.0,-11
11,11,2021-11-07,33-125,CHO,@,LAC,L (-14),0,4:42,0,0,,0,0,,0,0,,0,2,2,1,1,0,2,0,0,0.3,-7
12,,2021-11-08,33-126,CHO,@,LAL,L (-3),,,,,,,,,,,,,,,,,,,,,,
13,,2021-11-10,33-128,CHO,@,MEM,W (+10),,,,,,,,,,,,,,,,,,,,,,
14,12,2021-11-12,33-130,CHO,,NYK,W (+8),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
15,13,2021-11-14,33-132,CHO,,GSW,W (+4),0,3:23,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-5
16,,2021-11-17,33-135,CHO,,WAS,W (+10),,,,,,,,,,,,,,,,,,,,,,
17,14,2021-11-19,33-137,CHO,,IND,W (+3),0,10:51,0,1,.000,0,0,,1,2,.500,0,0,0,1,1,1,1,1,1,0.9,-10
18,15,2021-11-20,33-138,CHO,@,ATL,L (-10),0,7:10,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2,2.4,+3
19,,2021-11-22,33-140,CHO,@,WAS,W (+6),,,,,,,,,,,,,,,,,,,,,,
20,,2021-11-24,33-142,CHO,@,ORL,W (+7),,,,,,,,,,,,,,,,,,,,,,
21,16,2021-11-26,33-144,CHO,,MIN,W (+18),0,5:37,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.0,-3
22,,2021-11-27,33-145,CHO,@,HOU,L (-3),,,,,,,,,,,,,,,,,,,,,,
23,,2021-11-29,33-147,CHO,@,CHI,L (-14),,,,,,,,,,,,,,,,,,,,,,
24,17,2021-12-01,33-149,CHO,@,MIL,L (-2),0,2:32,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-5
25,18,2021-12-05,33-153,CHO,@,ATL,W (+3),1,32:01,8,14,.571,2,4,.500,0,0,,1,4,5,7,1,0,1,3,18,17.0,-2
26,,2021-12-06,33-154,CHO,,PHI,L (-3),,,,,,,,,,,,,,,,,,,,,,
27,,2021-12-08,33-156,CHO,,PHI,L (-4),,,,,,,,,,,,,,,,,,,,,,
28,,2021-12-10,33-158,CHO,,SAC,W (+1),,,,,,,,,,,,,,,,,,,,,,
29,,2021-12-13,33-161,CHO,@,DAL,L (-24),,,,,,,,,,,,,,,,,,,,,,
30,,2021-12-15,33-163,CHO,@,SAS,W (+16),,,,,,,,,,,,,,,,,,,,,,
31,19,2021-12-17,33-165,CHO,@,POR,L (-9),0,13:12,3,6,.500,0,2,.000,0,0,,0,1,1,2,1,0,0,2,6,4.9,+15
32,20,2021-12-19,33-167,CHO,@,PHO,L (-31),0,24:20,2,6,.333,1,2,.500,0,0,,1,1,2,3,1,1,4,4,5,0.8,-12
33,21,2021-12-20,33-168,CHO,@,UTA,L (-10),0,12:57,1,6,.167,1,2,.500,0,0,,0,1,1,1,1,0,1,0,3,0.2,+2
34,22,2021-12-23,33-171,CHO,@,DEN,W (+8),0,14:48,3,6,.500,1,1,1.000,2,2,1.000,0,2,2,4,0,2,1,1,9,9.4,+27
35,23,2021-12-27,33-175,CHO,,HOU,W (+24),0,23:29,1,5,.200,1,2,.500,0,0,,0,3,3,6,1,0,1,2,3,4.2,+7
36,24,2021-12-29,33-177,CHO,@,IND,W (+8),0,10:48,0,2,.000,0,0,,2,2,1.000,0,4,4,2,1,0,2,1,2,1.8,-6
37,25,2022-01-02,33-181,CHO,,PHO,L (-34),0,24:50,5,8,.625,1,2,.500,2,2,1.000,0,1,1,8,2,0,4,1,13,12.9,-2
38,26,2022-01-03,33-182,CHO,@,WAS,L (-3),0,13:15,1,4,.250,0,1,.000,0,2,.000,1,0,1,2,0,0,1,2,2,-0.9,-6
39,27,2022-01-05,33-184,CHO,,DET,W (+29),0,6:05,0,0,,0,0,,0,0,,0,1,1,3,0,0,0,1,0,2.0,-3
40,,2022-01-08,33-187,CHO,,MIL,W (+8),,,,,,,,,,,,,,,,,,,,,,
41,,2022-01-10,33-189,CHO,,MIL,W (+4),,,,,,,,,,,,,,,,,,,,,,
42,,2022-01-12,33-191,CHO,@,PHI,W (+11),,,,,,,,,,,,,,,,,,,,,,
43,28,2022-01-14,33-193,CHO,,ORL,L (-7),0,6:30,1,4,.250,0,2,.000,2,2,1.000,0,2,2,3,2,0,0,0,4,6.3,-2
44,29,2022-01-17,33-196,CHO,@,NYK,W (+10),0,13:47,1,6,.167,0,0,,1,1,1.000,0,0,0,0,1,0,1,0,3,-0.8,-10
45,,2022-01-19,33-198,CHO,@,BOS,W (+9),,,,,,,,,,,,,,,,,,,,,,
46,,2022-01-21,33-200,CHO,,OKC,W (+23),,,,,,,,,,,,,,,,,,,,,,
47,30,2022-01-23,33-202,CHO,,ATL,L (-22),0,13:30,0,3,.000,0,0,,0,0,,3,3,6,2,1,0,1,2,0,1.5,+7
48,31,2022-01-25,33-204,CHO,@,TOR,L (-12),0,7:59,0,1,.000,0,0,,0,0,,0,2,2,0,0,1,0,1,0,0.2,+3
49,32,2022-01-26,33-205,CHO,@,IND,W (+32),0,4:52,0,1,.000,0,0,,0,0,,0,0,0,2,0,1,0,0,0,1.4,-3
50,33,2022-01-28,33-207,CHO,,LAL,W (+3),0,25:45,10,12,.833,2,3,.667,0,0,,1,1,2,5,0,1,0,2,22,22.0,-3
51,34,2022-01-30,33-209,CHO,,LAC,L (-25),0,14:48,0,6,.000,0,1,.000,0,0,,1,0,1,3,0,0,2,1,0,-3.8,-24
52,,2022-02-02,33-212,CHO,@,BOS,L (-6),,,,,,,,,,,,,,,,,,,,,,
53,,2022-02-04,33-214,CHO,,CLE,L (-1),,,,,,,,,,,,,,,,,,,,,,
54,35,2022-02-05,33-215,CHO,,MIA,L (-18),0,12:00,4,6,.667,0,1,.000,0,0,,1,2,3,4,1,0,1,0,8,9.5,+4
55,36,2022-02-07,33-217,CHO,,TOR,L (-15),0,8:05,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-3.5,-14
56,37,2022-02-09,33-219,CHO,,CHI,L (-12),0,14:41,1,4,.250,0,0,,0,0,,1,1,2,4,0,0,0,0,2,3.4,-17
