Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-18,28-108,BOS,,PHI,W (+9),1,24:02,1,3,.333,0,1,.000,0,1,.000,1,2,3,4,1,0,1,2,2,3.2,+9
2,2,2022-10-21,28-111,BOS,@,MIA,W (+7),1,24:39,2,5,.400,2,4,.500,4,4,1.000,0,7,7,1,0,3,1,4,10,9.6,+1
3,3,2022-10-22,28-112,BOS,@,ORL,W (+6),1,36:57,10,17,.588,5,9,.556,2,3,.667,2,2,4,4,1,0,0,2,27,23.7,+7
4,4,2022-10-24,28-114,BOS,@,CHI,L (-18),1,25:38,2,8,.250,1,5,.200,0,0,,0,1,1,4,0,0,1,4,5,0.7,+5
5,5,2022-10-28,28-118,BOS,,CLE,L (-9),1,22:12,3,5,.600,1,2,.500,2,2,1.000,0,1,1,1,2,0,2,4,9,6.1,-1
6,6,2022-10-30,28-120,BOS,,WAS,W (+18),1,23:36,2,6,.333,1,2,.500,0,0,,1,4,5,2,0,0,0,3,5,3.7,+15
7,7,2022-11-02,28-123,BOS,@,CLE,L (-1),1,32:10,1,4,.250,1,3,.333,0,0,,0,3,3,6,0,2,0,4,3,5.5,+7
8,8,2022-11-04,28-125,BOS,,CHI,W (+4),1,26:11,3,6,.500,1,3,.333,0,0,,0,3,3,2,1,2,0,4,7,7.1,-10
9,9,2022-11-05,28-126,BOS,@,NYK,W (+15),1,22:17,3,5,.600,1,2,.500,0,0,,1,2,3,1,0,0,1,1,7,5.3,-5
10,10,2022-11-07,28-128,BOS,@,MEM,W (+3),0,18:09,2,5,.400,0,2,.000,0,0,,1,1,2,1,1,1,0,2,4,3.9,-3
11,11,2022-11-09,28-130,BOS,,DET,W (+16),0,19:39,2,4,.500,2,2,1.000,2,2,1.000,1,7,8,4,0,1,1,2,8,10.5,+4
12,12,2022-11-11,28-132,BOS,,DEN,W (+19),0,24:12,3,9,.333,2,6,.333,2,2,1.000,1,0,1,4,0,1,0,1,10,8.7,+6
13,13,2022-11-12,28-133,BOS,@,DET,W (+9),1,25:11,3,12,.250,1,5,.200,5,6,.833,0,3,3,4,0,2,0,4,12,7.9,+4
14,14,2022-11-14,28-135,BOS,,OKC,W (+4),0,33:23,5,9,.556,2,4,.500,4,4,1.000,0,1,1,5,4,0,1,3,16,17.3,+21
15,15,2022-11-16,28-137,BOS,@,ATL,W (+25),1,31:12,6,11,.545,2,4,.500,2,2,1.000,1,4,5,10,0,1,2,0,16,18.3,+17
16,16,2022-11-18,28-139,BOS,@,NOP,W (+8),1,35:24,9,12,.750,6,8,.750,2,2,1.000,0,3,3,1,2,2,1,2,26,24.4,+21
17,17,2022-11-21,28-142,BOS,@,CHI,L (-14),0,17:43,2,5,.400,0,3,.000,0,0,,0,2,2,2,0,0,1,3,4,1.1,+1
18,18,2022-11-23,28-144,BOS,,DAL,W (+13),1,28:40,4,9,.444,3,6,.500,1,1,1.000,0,2,2,1,0,0,2,3,12,5.4,-4
19,19,2022-11-25,28-146,BOS,,SAC,W (+18),1,25:31,6,11,.545,3,7,.429,1,2,.500,0,3,3,2,3,0,0,2,16,14.8,-2
20,20,2022-11-27,28-148,BOS,,WAS,W (+9),1,30:34,4,7,.571,2,4,.500,5,5,1.000,1,1,2,3,2,0,1,3,15,14.6,+20
21,21,2022-11-28,28-149,BOS,,CHO,W (+35),1,25:13,5,8,.625,3,4,.750,2,2,1.000,1,1,2,6,1,0,1,1,15,16.2,+25
22,22,2022-11-30,28-151,BOS,,MIA,W (+13),1,25:21,6,10,.600,3,7,.429,0,1,.000,0,1,1,5,1,0,3,1,15,11.4,+9
23,23,2022-12-02,28-153,BOS,,MIA,L (-4),1,27:43,3,8,.375,2,5,.400,5,5,1.000,1,3,4,3,1,0,2,4,13,9.7,+7
24,24,2022-12-04,28-155,BOS,@,BRK,W (+11),1,21:58,1,7,.143,1,5,.200,0,0,,0,2,2,2,0,1,3,2,3,-2.6,+2
