Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-19,21-123,CLE,@,TOR,L (-3),1,35:35,5,9,.556,1,3,.333,3,4,.750,0,6,6,1,1,1,3,1,14,10.1,-14
2,2,2022-10-22,21-126,CLE,@,CHI,W (+32),1,24:46,7,9,.778,0,0,,2,2,1.000,1,2,3,1,1,1,3,1,16,12.8,+7
3,3,2022-10-23,21-127,CLE,,WAS,W (+10),1,36:35,2,7,.286,0,0,,6,6,1.000,2,5,7,2,2,1,2,3,10,9.7,-3
4,4,2022-10-26,21-130,CLE,,ORL,W (+11),1,34:26,9,15,.600,0,0,,2,4,.500,0,3,3,3,1,1,3,4,20,12.4,+3
5,5,2022-10-28,21-132,CLE,@,BOS,W (+9),1,41:59,7,12,.583,1,3,.333,4,6,.667,3,7,10,3,1,2,2,4,19,17.7,+2
6,6,2022-10-30,21-134,CLE,,NYK,W (+13),1,34:15,6,13,.462,0,2,.000,4,4,1.000,2,5,7,3,1,1,2,5,16,12.0,+18
7,7,2022-11-02,21-137,CLE,,BOS,W (+1),1,32:00,7,8,.875,0,1,.000,1,2,.500,2,5,7,2,0,0,3,3,15,11.9,+15
8,8,2022-11-04,21-139,CLE,@,DET,W (+24),1,30:12,5,14,.357,0,1,.000,1,2,.500,2,6,8,2,0,8,1,0,11,12.0,0
9,9,2022-11-06,21-141,CLE,@,LAL,W (+14),1,30:27,2,7,.286,0,1,.000,1,2,.500,2,5,7,3,2,1,1,3,5,6.0,+1
10,10,2022-11-07,21-142,CLE,@,LAC,L (-2),1,33:41,12,18,.667,0,0,,2,2,1.000,3,5,8,1,0,0,3,6,26,17.1,-20
11,11,2022-11-09,21-144,CLE,@,SAC,L (-7),1,35:45,7,10,.700,0,0,,2,3,.667,1,5,6,0,1,0,2,3,16,11.4,-1
12,12,2022-11-11,21-146,CLE,@,GSW,L (-5),1,38:45,8,15,.533,0,0,,4,5,.800,8,5,13,4,0,2,3,3,20,19.4,+1
13,13,2022-11-13,21-148,CLE,,MIN,L (-5),1,32:12,1,4,.250,0,0,,2,6,.333,5,8,13,3,2,0,3,4,4,5.4,-14
