Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2019-10-22,23-004,LAC,,LAL,W (+10),,,,,,,,,,,,,,,,,,,,,,
2,1,2019-10-24,23-006,LAC,@,GSW,W (+19),0,4:06,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,-3
3,2,2019-10-26,23-008,LAC,@,PHO,L (-8),0,0:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
4,3,2019-10-28,23-010,LAC,,CHO,W (+15),0,1:12,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-2
5,4,2019-10-30,23-012,LAC,@,UTA,L (-14),0,10:00,2,3,.667,0,0,,0,0,,1,2,3,5,1,0,1,1,4,7.1,+9
6,,2019-10-31,23-013,LAC,,SAS,W (+6),,,,,,,,,,,,,,,,,,,,,,
7,5,2019-11-03,23-016,LAC,,UTA,W (+11),0,0:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
8,,2019-11-06,23-019,LAC,,MIL,L (-5),,,,,,,,,,,,,,,,,,,,,,
9,,2019-11-07,23-020,LAC,,POR,W (+6),,,,,,,,,,,,,,,,,,,,,,
10,6,2019-11-11,23-024,LAC,,TOR,W (+10),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,7,2019-11-13,23-026,LAC,@,HOU,L (-9),0,0:24,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+2
12,8,2019-11-14,23-027,LAC,@,NOP,L (-5),1,24:59,2,6,.333,1,3,.333,0,0,,0,2,2,4,1,0,3,2,5,2.2,-2
13,9,2019-11-16,23-029,LAC,,ATL,W (+49),1,33:20,6,8,.750,0,0,,1,1,1.000,0,6,6,8,0,0,2,4,13,13.6,+41
14,10,2019-11-18,23-031,LAC,,OKC,W (+2),1,20:46,0,5,.000,0,2,.000,3,4,.750,0,3,3,0,0,0,0,2,3,-0.8,-8
15,11,2019-11-20,23-033,LAC,,BOS,W (+3),0,0:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
16,,2019-11-22,23-035,LAC,,HOU,W (+3),,,,,,,,,,,,,,,,,,,,,,
17,12,2019-11-24,23-037,LAC,,NOP,W (+25),0,3:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+5
18,13,2019-11-26,23-039,LAC,@,DAL,W (+15),0,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-9
19,14,2019-11-27,23-040,LAC,@,MEM,W (+2),0,13:44,2,3,.667,0,1,.000,2,2,1.000,0,0,0,0,2,0,0,3,6,5.5,-1
20,15,2019-11-29,23-042,LAC,@,SAS,L (-10),0,3:47,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,0,0,1.7,+1
21,16,2019-12-01,23-044,LAC,,WAS,W (+25),0,14:53,3,4,.750,0,0,,1,1,1.000,1,2,3,0,1,1,2,3,7,5.2,+2
22,17,2019-12-03,23-046,LAC,,POR,W (+20),0,10:21,2,5,.400,1,3,.333,0,0,,1,0,1,2,0,0,1,0,5,3.4,+2
23,18,2019-12-06,23-049,LAC,@,MIL,L (-28),0,10:07,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,1,1,2,1.6,+3
24,19,2019-12-08,23-051,LAC,@,WAS,W (+16),0,10:32,0,2,.000,0,0,,0,0,,0,0,0,2,0,0,1,2,0,-1.8,-18
25,,2019-12-09,23-052,LAC,@,IND,W (+11),,,,,,,,,,,,,,,,,,,,,,
26,20,2019-12-11,23-054,LAC,@,TOR,W (+20),0,3:01,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1
27,21,2019-12-13,23-056,LAC,@,MIN,W (+7),1,17:39,0,0,,0,0,,0,0,,0,2,2,3,0,1,0,3,0,2.2,+11
28,22,2019-12-14,23-057,LAC,@,CHI,L (-3),1,16:15,2,3,.667,0,0,,1,2,.500,0,1,1,2,0,0,0,2,5,4.2,-16
29,,2019-12-17,23-060,LAC,,PHO,W (+21),,,,,,,,,,,,,,,,,,,,,,
30,,2019-12-19,23-062,LAC,,HOU,L (-5),,,,,,,,,,,,,,,,,,,,,,
31,,2019-12-21,23-064,LAC,@,SAS,W (+25),,,,,,,,,,,,,,,,,,,,,,
32,,2019-12-22,23-065,LAC,@,OKC,L (-6),,,,,,,,,,,,,,,,,,,,,,
33,,2019-12-25,23-068,LAC,@,LAL,W (+5),,,,,,,,,,,,,,,,,,,,,,
34,,2019-12-28,23-071,LAC,,UTA,L (-13),,,,,,,,,,,,,,,,,,,,,,
35,,2019-12-31,23-074,LAC,@,SAC,W (+18),,,,,,,,,,,,,,,,,,,,,,
36,,2020-01-02,23-076,LAC,,DET,W (+14),,,,,,,,,,,,,,,,,,,,,,
37,,2020-01-04,23-078,LAC,,MEM,L (-26),,,,,,,,,,,,,,,,,,,,,,
38,,2020-01-05,23-079,LAC,,NYK,W (+3),,,,,,,,,,,,,,,,,,,,,,
39,23,2020-01-10,23-084,LAC,,GSW,W (+9),0,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
40,24,2020-01-12,23-086,LAC,@,DEN,L (-10),0,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
41,25,2020-01-14,23-088,LAC,,CLE,W (+25),0,12:00,0,4,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,1,0,-3.5,-10
42,26,2020-01-16,23-090,LAC,,ORL,W (+27),0,4:08,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,+6
43,27,2020-01-18,23-092,LAC,@,NOP,W (+3),0,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
44,,2020-01-21,23-095,LAC,@,DAL,W (+3),,,,,,,,,,,,,,,,,,,,,,
45,28,2020-01-22,23-096,LAC,@,ATL,L (-7),1,15:23,0,1,.000,0,0,,1,2,.500,0,0,0,2,0,2,1,2,1,0.9,-9
46,,2020-01-24,23-098,LAC,@,MIA,W (+5),,,,,,,,,,,,,,,,,,,,,,
47,29,2020-01-26,23-100,LAC,@,ORL,W (+15),0,4:58,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,2,0,0.2,+2
48,,2020-01-30,23-104,LAC,,SAC,L (-21),,,,,,,,,,,,,,,,,,,,,,
49,30,2020-02-01,23-106,LAC,,MIN,W (+12),0,2:12,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-5
50,,2020-02-03,23-108,LAC,,SAS,W (+3),,,,,,,,,,,,,,,,,,,,,,
51,,2020-02-05,23-110,LAC,,MIA,W (+17),,,,,,,,,,,,,,,,,,,,,,
52,31,2020-02-08,23-113,LAC,@,MIN,L (-27),0,15:11,1,2,.500,1,1,1.000,0,0,,0,1,1,5,1,0,0,4,3,5.2,-3
53,32,2020-02-09,23-114,LAC,@,CLE,W (+41),0,12:00,0,2,.000,0,0,,0,0,,0,2,2,1,1,0,0,1,0,0.5,+7
54,33,2020-02-11,23-116,LAC,@,PHI,L (-7),0,0:42,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+3
55,34,2020-02-13,23-118,LAC,@,BOS,L (-8),0,0:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1
56,35,2020-02-22,23-127,LAC,,SAC,L (-9),0,0:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
57,,2020-02-24,23-129,LAC,,MEM,W (+27),,,,,,,,,,,,,,,,,,,,,,
58,,2020-02-26,23-131,LAC,@,PHO,W (+10),,,,,,,,,,,,,,,,,,,,,,
59,,2020-02-28,23-133,LAC,,DEN,W (+29),,,,,,,,,,,,,,,,,,,,,,
60,,2020-03-01,23-135,LAC,,PHI,W (+6),,,,,,,,,,,,,,,,,,,,,,
61,,2020-03-03,23-137,LAC,@,OKC,W (+15),,,,,,,,,,,,,,,,,,,,,,
62,,2020-03-05,23-139,LAC,@,HOU,W (+15),,,,,,,,,,,,,,,,,,,,,,
63,,2020-03-08,23-142,LAC,,LAL,L (-9),,,,,,,,,,,,,,,,,,,,,,
64,,2020-03-10,23-144,LAC,@,GSW,W (+24),,,,,,,,,,,,,,,,,,,,,,
65,,2020-07-30,23-286,LAC,@,LAL,L (-2),,,,,,,,,,,,,,,,,,,,,,
66,36,2020-08-01,23-288,LAC,,NOP,W (+23),0,11:34,1,5,.200,1,1,1.000,0,0,,2,1,3,2,1,0,0,2,3,3.2,-14
67,,2020-08-04,23-291,LAC,,PHO,L (-2),,,,,,,,,,,,,,,,,,,,,,
68,37,2020-08-06,23-293,LAC,@,DAL,W (+15),0,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
69,38,2020-08-08,23-295,LAC,@,POR,W (+5),0,11:47,0,1,.000,0,1,.000,1,2,.500,0,1,1,2,0,0,0,0,1,1.6,+11
70,39,2020-08-09,23-296,LAC,,BRK,L (-9),0,23:10,6,7,.857,2,3,.667,0,0,,0,3,3,0,0,0,0,3,14,11.2,-1
71,40,2020-08-12,23-299,LAC,@,DEN,W (+13),0,2:14,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,0,0,0.7,0
72,41,2020-08-14,23-301,LAC,,OKC,W (+4),0,41:54,8,12,.667,1,3,.333,8,13,.615,4,10,14,9,2,0,3,5,25,26.9,-7
