Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,20-338,MIA,@,ORL,L (-6),1,32:06,6,14,.429,1,5,.200,0,0,,0,6,6,4,0,0,4,3,13,5.0,-7
2,2,2020-12-25,20-340,MIA,,NOP,W (+13),1,32:20,3,10,.300,2,4,.500,3,3,1.000,0,2,2,3,1,0,3,1,11,5.5,0
3,3,2020-12-29,20-344,MIA,,MIL,L (-47),1,33:10,9,16,.563,3,8,.375,2,3,.667,0,3,3,7,1,0,1,2,23,20.0,-32
4,4,2020-12-30,20-345,MIA,,MIL,W (+11),1,38:49,8,13,.615,2,6,.333,3,4,.750,1,14,15,4,0,0,4,3,21,17.2,+10
5,5,2021-01-01,20-347,MIA,@,DAL,L (-10),1,29:12,5,11,.455,1,4,.250,0,0,,0,3,3,2,0,0,0,0,11,7.6,-16
6,6,2021-01-04,20-350,MIA,,OKC,W (+28),1,29:05,3,9,.333,1,5,.200,0,0,,0,9,9,8,1,0,2,2,7,8.4,+17
7,7,2021-01-06,20-352,MIA,,BOS,L (-2),1,34:07,2,8,.250,1,5,.200,3,5,.600,0,7,7,1,0,0,2,1,8,2.8,+2
8,8,2021-01-09,20-355,MIA,@,WAS,W (+4),1,37:11,12,20,.600,1,5,.200,6,8,.750,0,9,9,2,0,0,3,3,31,20.9,-2
9,9,2021-01-12,20-358,MIA,@,PHI,L (-3),1,39:17,12,26,.462,3,9,.333,7,8,.875,0,7,7,4,0,1,6,0,34,19.8,-17
10,10,2021-01-14,20-360,MIA,@,PHI,L (-17),1,31:51,7,16,.438,1,2,.500,2,3,.667,0,6,6,3,1,0,3,1,17,9.7,-15
11,,2021-01-16,20-362,MIA,,DET,L (-20),,,,,,,,,,,,,,,,,,,,,,
12,,2021-01-18,20-364,MIA,,DET,W (+6),,,,,,,,,,,,,,,,,,,,,,
13,,2021-01-20,21-000,MIA,@,TOR,W (+9),,,,,,,,,,,,,,,,,,,,,,
14,,2021-01-22,21-002,MIA,@,TOR,L (-20),,,,,,,,,,,,,,,,,,,,,,
15,,2021-01-23,21-003,MIA,@,BRK,L (-4),,,,,,,,,,,,,,,,,,,,,,
16,,2021-01-25,21-005,MIA,@,BRK,L (-13),,,,,,,,,,,,,,,,,,,,,,
17,,2021-01-27,21-007,MIA,,DEN,L (-27),,,,,,,,,,,,,,,,,,,,,,
18,11,2021-01-28,21-008,MIA,,LAC,L (-4),1,31:56,8,21,.381,1,6,.167,2,2,1.000,1,9,10,5,1,0,3,1,19,12.0,+1
19,12,2021-01-30,21-010,MIA,,SAC,W (+1),1,40:03,5,12,.417,2,5,.400,3,4,.750,1,3,4,3,0,2,4,2,15,8.5,+1
20,13,2021-02-01,21-012,MIA,,CHO,L (-8),1,33:29,3,10,.300,3,7,.429,2,2,1.000,0,3,3,8,1,0,3,2,11,8.9,-9
21,14,2021-02-03,21-014,MIA,,WAS,L (-3),1,34:15,8,15,.533,4,9,.444,0,0,,0,2,2,0,0,0,1,2,20,11.5,-3
22,15,2021-02-05,21-016,MIA,,WAS,W (+27),0,29:22,6,15,.400,3,7,.429,2,2,1.000,2,2,4,4,1,2,3,2,17,12.3,+5
23,16,2021-02-07,21-018,MIA,@,NYK,W (+6),0,32:24,7,13,.538,2,3,.667,0,0,,1,5,6,4,0,0,2,1,16,12.3,+2
24,17,2021-02-09,21-020,MIA,,NYK,W (+2),0,35:55,6,15,.400,3,8,.375,0,0,,0,7,7,4,0,0,1,1,15,10.4,+2
25,,2021-02-11,21-022,MIA,@,HOU,W (+7),,,,,,,,,,,,,,,,,,,,,,
26,18,2021-02-13,21-024,MIA,@,UTA,L (-18),0,32:35,5,16,.313,2,8,.250,0,0,,1,2,3,6,1,0,3,4,12,4.7,-9
27,19,2021-02-15,21-026,MIA,@,LAC,L (-7),0,40:42,11,20,.550,4,10,.400,1,3,.333,2,3,5,2,1,2,2,1,27,20.3,-8
28,20,2021-02-17,21-028,MIA,@,GSW,L (-8),0,39:20,3,15,.200,2,8,.250,3,3,1.000,0,15,15,4,0,3,2,1,11,8.7,-5
29,21,2021-02-18,21-029,MIA,@,SAC,W (+8),0,32:26,12,17,.706,2,4,.500,1,2,.500,0,4,4,3,1,0,3,3,27,19.6,-3
30,22,2021-02-20,21-031,MIA,@,LAL,W (+2),0,13:45,2,5,.400,1,3,.333,0,1,.000,0,4,4,3,0,0,1,0,5,4.2,+2
31,,2021-02-22,21-033,MIA,@,OKC,W (+14),,,,,,,,,,,,,,,,,,,,,,
32,,2021-02-24,21-035,MIA,,TOR,W (+8),,,,,,,,,,,,,,,,,,,,,,
33,,2021-02-26,21-037,MIA,,UTA,W (+8),,,,,,,,,,,,,,,,,,,,,,
34,23,2021-02-28,21-039,MIA,,ATL,W (+10),0,29:28,4,10,.400,2,4,.500,4,4,1.000,0,2,2,4,1,0,4,2,14,8.2,+19
35,24,2021-03-02,21-041,MIA,,ATL,L (-14),0,28:22,3,12,.250,3,7,.429,0,0,,2,3,5,1,4,0,1,1,9,7.4,-18
36,25,2021-03-04,21-043,MIA,@,NOP,W (+10),0,27:03,1,6,.167,0,2,.000,0,0,,0,2,2,1,0,0,0,1,2,-0.9,+6
37,26,2021-03-11,21-050,MIA,,ORL,W (+8),0,28:50,7,15,.467,1,7,.143,2,2,1.000,0,4,4,5,1,0,1,0,17,14.0,+8
38,27,2021-03-12,21-051,MIA,@,CHI,W (+11),0,23:18,1,7,.143,0,3,.000,2,4,.500,0,4,4,1,1,0,1,2,4,-0.2,+5
39,28,2021-03-14,21-053,MIA,@,ORL,W (+5),0,29:23,8,16,.500,4,8,.500,2,2,1.000,3,5,8,3,1,1,2,1,22,19.0,+7
40,29,2021-03-16,21-055,MIA,,CLE,W (+15),0,31:53,4,13,.308,0,3,.000,7,7,1.000,1,2,3,2,1,0,2,0,15,9.2,+6
41,30,2021-03-17,21-056,MIA,@,MEM,L (-4),0,25:42,4,11,.364,1,3,.333,2,2,1.000,0,5,5,2,0,1,2,0,11,6.5,-5
42,31,2021-03-19,21-058,MIA,,IND,L (-27),0,28:03,4,15,.267,1,5,.200,6,6,1.000,0,5,5,1,2,0,2,1,15,7.9,-18
43,32,2021-03-21,21-060,MIA,,IND,L (-3),0,36:11,4,16,.250,0,7,.000,3,3,1.000,1,4,5,4,0,1,1,1,11,5.4,-5
44,33,2021-03-23,21-062,MIA,,PHO,L (-10),0,26:01,3,11,.273,1,6,.167,0,0,,1,1,2,5,1,0,2,2,7,3.2,+8
45,34,2021-03-25,21-064,MIA,,POR,L (-3),0,35:17,9,19,.474,5,9,.556,6,6,1.000,1,3,4,8,1,0,2,1,29,25.1,-4
46,35,2021-03-26,21-065,MIA,@,CHO,L (-5),0,32:55,6,16,.375,1,5,.200,0,0,,1,3,4,3,0,0,2,0,13,5.9,+6
47,36,2021-03-29,21-068,MIA,@,NYK,W (+10),0,34:16,6,16,.375,4,9,.444,2,2,1.000,0,3,3,4,1,0,1,1,18,12.5,-5
48,37,2021-03-31,21-070,MIA,@,IND,W (+5),0,32:13,6,13,.462,2,6,.333,3,5,.600,0,4,4,2,0,1,0,0,17,12.8,+3
49,38,2021-04-01,21-071,MIA,,GSW,W (+7),0,35:25,8,13,.615,2,5,.400,2,2,1.000,1,3,4,3,2,1,0,3,20,19.3,+8
50,39,2021-04-03,21-073,MIA,,CLE,W (+14),0,23:02,4,7,.571,0,3,.000,2,2,1.000,0,3,3,1,0,0,0,2,10,7.5,+4
51,40,2021-04-06,21-076,MIA,,MEM,L (-12),0,27:16,7,10,.700,4,7,.571,1,2,.500,0,2,2,4,0,1,4,1,19,14.1,-13
52,41,2021-04-08,21-078,MIA,,LAL,W (+6),0,30:46,5,9,.556,4,5,.800,1,2,.500,0,2,2,1,2,0,1,2,15,11.8,-4
53,42,2021-04-11,21-081,MIA,@,POR,W (+9),0,30:02,6,11,.545,1,2,.500,1,2,.500,1,6,7,3,2,0,1,0,14,13.9,+11
54,43,2021-04-13,21-083,MIA,@,PHO,L (-20),0,27:18,5,11,.455,0,3,.000,0,0,,0,2,2,0,2,0,3,0,10,3.9,-21
55,44,2021-04-14,21-084,MIA,@,DEN,L (-17),0,26:39,2,10,.200,1,5,.200,0,0,,1,3,4,6,0,0,0,0,5,4.6,-14
56,45,2021-04-16,21-086,MIA,@,MIN,L (-8),0,22:40,1,7,.143,0,4,.000,2,2,1.000,0,3,3,4,1,1,2,1,4,2.5,-25
57,46,2021-04-18,21-088,MIA,,BRK,W (+2),0,24:31,4,13,.308,1,2,.500,0,0,,0,4,4,6,1,0,0,0,9,7.9,-4
58,,2021-04-19,21-089,MIA,,HOU,W (+22),,,,,,,,,,,,,,,,,,,,,,
