,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2023-24,24.0,CHO,NBA,SF,19,0,7.8,0.7,1.6,0.452,0.4,0.6,0.583,0.4,1.0,0.368,0.565,0.3,0.5,0.6,0.3,0.9,1.3,0.6,0.3,0.3,0.1,0.6,2.2
1,Career,,,NBA,,19,0,7.8,0.7,1.6,0.452,0.4,0.6,0.583,0.4,1.0,0.368,0.565,0.3,0.5,0.6,0.3,0.9,1.3,0.6,0.3,0.3,0.1,0.6,2.2
