Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,25-063,HOU,@,LAL,W (+18),1,30:46,7,17,.412,3,6,.500,15,16,.938,0,1,1,6,1,0,0,1,32,27.6,+12
2,2,2014-10-29,25-064,HOU,@,UTA,W (+11),1,38:11,6,18,.333,1,5,.200,5,6,.833,1,6,7,10,0,1,6,5,18,9.6,+21
3,3,2014-11-01,25-067,HOU,,BOS,W (+14),1,31:06,5,14,.357,2,6,.333,14,14,1.000,0,8,8,6,4,1,3,1,26,26.1,+18
4,4,2014-11-03,25-069,HOU,@,PHI,W (+11),1,38:12,7,18,.389,4,8,.500,17,18,.944,1,8,9,5,1,1,4,2,35,28.3,+18
5,5,2014-11-04,25-070,HOU,@,MIA,W (+17),1,40:23,6,13,.462,3,7,.429,10,10,1.000,2,7,9,10,1,2,5,2,25,25.4,+15
6,6,2014-11-06,25-072,HOU,,SAS,W (+17),1,32:52,8,15,.533,1,4,.250,3,6,.500,2,4,6,6,1,3,8,1,20,13.0,+25
7,7,2014-11-08,25-074,HOU,,GSW,L (-11),1,43:26,8,24,.333,1,11,.091,5,6,.833,0,7,7,7,2,0,5,0,22,12.0,-11
8,8,2014-11-12,25-078,HOU,@,MIN,W (+12),1,39:45,8,23,.348,2,8,.250,5,5,1.000,1,3,4,10,3,0,1,3,23,19.5,+13
9,9,2014-11-14,25-080,HOU,,PHI,W (+1),1,40:44,10,24,.417,1,5,.200,14,16,.875,0,6,6,7,3,1,5,5,35,24.8,+4
10,10,2014-11-16,25-082,HOU,@,OKC,W (+4),1,37:13,5,17,.294,2,9,.222,7,8,.875,1,8,9,5,1,1,4,3,19,11.8,-2
11,11,2014-11-17,25-083,HOU,@,MEM,L (-26),1,33:32,1,8,.125,0,4,.000,4,5,.800,1,4,5,4,2,1,3,4,6,3.2,-29
12,12,2014-11-19,25-085,HOU,,LAL,L (-6),1,37:42,7,11,.636,2,3,.667,8,10,.800,0,4,4,7,1,1,6,4,24,18.5,-7
13,13,2014-11-22,25-088,HOU,,DAL,W (+3),1,37:06,8,18,.444,4,9,.444,12,13,.923,3,5,8,4,2,0,4,3,32,25.4,-3
14,14,2014-11-24,25-090,HOU,,NYK,W (+5),1,39:31,11,22,.500,7,12,.583,7,7,1.000,1,5,6,6,3,1,5,2,36,29.3,+7
15,15,2014-11-26,25-092,HOU,,SAC,W (+13),1,37:27,10,31,.323,2,9,.222,4,6,.667,3,4,7,8,2,3,1,3,26,18.3,+5
16,16,2014-11-28,25-094,HOU,,LAC,L (-17),1,37:51,5,12,.417,0,4,.000,6,6,1.000,0,4,4,6,2,2,5,3,16,12.2,-5
17,17,2014-11-29,25-095,HOU,@,MIL,W (+14),1,38:16,9,14,.643,4,5,.800,12,13,.923,2,4,6,7,4,1,5,4,34,33.0,+14
