,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2022-23,21.0,TOT,NBA,SF,17.0,3.0,18.8,3.5,7.6,0.454,1.9,4.8,0.402,1.5,2.8,0.542,0.581,0.8,1.0,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7
1,2022-23,21.0,PHI,NBA,SF,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2,2022-23,21.0,SAS,NBA,SF,15.0,3.0,20.9,3.9,8.5,0.461,2.2,5.4,0.407,1.7,3.1,0.553,0.59,0.9,1.1,0.824,0.7,3.3,4.0,0.7,0.3,0.3,0.7,1.7,11.0
3,2023-24,22.0,SAS,NBA,SF,43.0,28.0,16.4,1.9,4.7,0.404,1.3,3.4,0.381,0.6,1.3,0.464,0.542,0.8,1.0,0.81,0.5,1.9,2.3,1.0,0.6,0.6,0.7,1.1,5.9
4,Career,,,NBA,,60.0,31.0,17.1,2.4,5.6,0.423,1.5,3.8,0.389,0.9,1.7,0.5,0.557,0.8,1.0,0.814,0.5,2.2,2.7,0.9,0.5,0.5,0.7,1.2,7.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,SAS,NBA,,58.0,31.0,17.6,2.4,5.7,0.426,1.5,3.9,0.39,0.9,1.8,0.505,0.56,0.8,1.0,0.814,0.5,2.3,2.8,0.9,0.5,0.5,0.7,1.2,7.2
7,1 season,,PHI,NBA,,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
