Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,23-067,SAC,@,UTA,W (+16),1,29:41,5,13,.385,4,9,.444,1,1,1.000,2,6,8,1,1,2,0,4,15,12.6,+12
2,2,2023-10-27,23-069,SAC,,GSW,L (-8),1,39:36,6,16,.375,3,11,.273,1,2,.500,3,4,7,1,2,1,4,2,16,8.7,-11
3,3,2023-10-29,23-071,SAC,,LAL,W (+5),1,33:13,6,14,.429,3,9,.333,2,3,.667,3,5,8,5,2,1,1,4,17,16.4,+13
4,4,2023-11-01,23-074,SAC,@,GSW,L (-1),1,39:24,4,15,.267,0,7,.000,2,2,1.000,2,4,6,3,2,0,0,2,10,7.0,+3
5,5,2023-11-04,23-077,SAC,@,HOU,L (-18),1,33:06,3,12,.250,1,8,.125,0,0,,0,2,2,1,0,0,0,1,7,0.7,-17
6,6,2023-11-06,23-079,SAC,@,HOU,L (-25),1,27:56,5,11,.455,2,6,.333,0,0,,0,5,5,1,1,0,2,3,12,6.3,-18
7,7,2023-11-08,23-081,SAC,,POR,W (+3),1,31:12,4,17,.235,1,6,.167,0,0,,2,5,7,3,1,2,1,3,9,3.9,+8
8,8,2023-11-10,23-083,SAC,,OKC,W (+7),1,40:12,8,17,.471,3,10,.300,5,5,1.000,4,7,11,1,3,1,3,1,24,21.2,-3
9,9,2023-11-13,23-086,SAC,,CLE,W (+12),1,37:42,9,13,.692,5,8,.625,2,2,1.000,2,6,8,1,1,0,0,0,25,24.4,+21
10,10,2023-11-15,23-088,SAC,@,LAL,W (+15),1,30:47,3,9,.333,2,7,.286,1,2,.500,0,6,6,2,2,0,1,2,9,6.9,+13
11,11,2023-11-17,23-090,SAC,@,SAS,W (+9),1,38:29,3,10,.300,0,4,.000,0,0,,1,5,6,3,1,0,2,2,6,2.7,+19
12,12,2023-11-19,23-092,SAC,@,DAL,W (+16),1,32:31,7,13,.538,2,7,.286,1,1,1.000,3,0,3,4,1,0,1,5,17,13.6,+21
13,13,2023-11-20,23-093,SAC,@,NOP,L (-36),1,16:22,1,4,.250,1,2,.500,2,2,1.000,2,1,3,0,1,1,0,2,5,5.2,-20
14,,2023-11-22,23-095,SAC,@,NOP,L (-5),,,,,,,,,,,,,,,,,,,,,,
15,,2023-11-24,23-097,SAC,@,MIN,W (+13),,,,,,,,,,,,,,,,,,,,,,
16,,2023-11-28,23-101,SAC,,GSW,W (+1),,,,,,,,,,,,,,,,,,,,,,
17,,2023-11-29,23-102,SAC,,LAC,L (-14),,,,,,,,,,,,,,,,,,,,,,
18,14,2023-12-02,23-105,SAC,,DEN,W (+6),1,23:26,3,10,.300,2,5,.400,0,0,,0,5,5,1,0,0,2,0,8,2.4,-16
19,15,2023-12-04,23-107,SAC,,NOP,L (-10),1,31:04,5,11,.455,4,8,.500,0,0,,0,4,4,1,0,0,1,5,14,7.2,-8
20,16,2023-12-08,23-111,SAC,@,PHO,W (+8),1,29:44,6,13,.462,1,7,.143,0,0,,2,2,4,0,1,0,1,6,13,5.9,-1
21,17,2023-12-11,23-114,SAC,,BRK,W (+13),1,33:47,9,13,.692,4,4,1.000,2,2,1.000,1,2,3,3,0,0,0,4,24,20.3,+17
22,18,2023-12-12,23-115,SAC,@,LAC,L (-20),1,31:16,6,14,.429,0,5,.000,5,6,.833,0,7,7,1,3,0,0,2,17,14.2,-21
23,19,2023-12-14,23-117,SAC,,OKC,W (+5),1,31:20,4,8,.500,0,2,.000,7,8,.875,2,1,3,1,1,0,1,4,15,11.4,-10
24,20,2023-12-16,23-119,SAC,,UTA,W (+21),1,36:06,16,23,.696,12,15,.800,3,4,.750,1,7,8,2,2,0,0,1,47,42.7,+33
