Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,25-194,BRK,@,BOS,L (-16),1,26:05,3,6,.500,1,2,.500,0,0,,0,0,0,2,0,1,2,3,7,2.9,-8
2,2,2014-11-01,25-197,BRK,@,DET,W (+12),1,24:47,1,7,.143,0,4,.000,0,0,,0,2,2,1,0,0,1,2,2,-3.0,-7
3,3,2014-11-03,25-199,BRK,,OKC,W (+31),1,26:56,5,10,.500,2,6,.333,0,0,,0,2,2,2,2,0,0,2,12,10.2,+14
4,4,2014-11-05,25-201,BRK,,MIN,L (-7),1,22:50,3,8,.375,1,4,.250,2,2,1.000,1,1,2,0,1,0,0,2,9,5.8,-8
5,5,2014-11-07,25-203,BRK,,NYK,W (+11),1,32:04,3,7,.429,2,5,.400,0,0,,0,4,4,2,0,0,4,1,8,2.5,+10
6,6,2014-11-09,25-205,BRK,,ORL,W (+8),1,31:32,9,12,.750,2,3,.667,2,2,1.000,4,2,6,1,2,0,1,2,22,21.5,+13
7,7,2014-11-12,25-208,BRK,@,PHO,L (-8),1,33:08,4,10,.400,2,4,.500,4,4,1.000,0,2,2,0,1,0,2,2,14,7.4,+1
8,8,2014-11-13,25-209,BRK,@,GSW,L (-8),1,37:19,4,8,.500,1,3,.333,0,0,,0,3,3,2,0,0,1,1,9,5.9,-4
9,9,2014-11-15,25-211,BRK,@,POR,L (-10),1,28:27,0,5,.000,0,4,.000,0,0,,0,2,2,0,0,0,0,0,0,-2.9,-4
10,10,2014-11-17,25-213,BRK,,MIA,L (-12),1,41:25,8,11,.727,4,5,.800,2,2,1.000,2,1,3,1,1,0,2,3,22,17.7,-10
11,11,2014-11-19,25-215,BRK,,MIL,L (-4),1,46:32,7,16,.438,4,11,.364,1,2,.500,3,4,7,0,0,0,1,1,19,12.1,-14
12,12,2014-11-21,25-217,BRK,@,OKC,W (+2),1,23:43,0,5,.000,0,1,.000,3,4,.750,0,0,0,0,0,0,2,1,3,-3.3,-6
13,13,2014-11-22,25-218,BRK,@,SAS,L (-12),1,24:27,0,7,.000,0,5,.000,2,2,1.000,0,2,2,1,0,0,0,0,2,-1.6,-21
14,14,2014-11-26,25-222,BRK,@,PHI,W (+8),1,26:08,2,5,.400,1,3,.333,1,2,.500,0,1,1,1,0,0,0,1,6,3.5,+15
15,15,2014-11-30,25-226,BRK,,CHI,L (-18),1,31:28,6,12,.500,1,4,.250,0,0,,2,3,5,2,1,0,1,2,13,9.9,-15
16,16,2014-12-02,25-228,BRK,@,NYK,W (+5),1,40:12,5,11,.455,0,1,.000,0,0,,2,0,2,2,1,0,1,1,10,6.7,+10
17,17,2014-12-03,25-229,BRK,,SAS,W (+2),1,34:17,5,10,.500,2,4,.500,2,2,1.000,1,7,8,0,0,0,2,1,14,9.4,+16
18,18,2014-12-05,25-231,BRK,,ATL,L (-23),1,21:31,2,4,.500,1,3,.333,0,0,,1,2,3,1,0,0,1,1,5,3.6,-12
19,19,2014-12-08,25-234,BRK,,CLE,L (-22),1,23:13,1,6,.167,0,3,.000,0,0,,2,1,3,1,1,0,0,3,2,0.4,-6
20,20,2014-12-10,25-236,BRK,@,CHI,L (-25),0,16:37,0,5,.000,0,1,.000,0,0,,0,1,1,0,3,0,1,2,0,-2.0,-3
21,21,2014-12-12,25-238,BRK,,PHI,W (+18),0,17:17,4,6,.667,1,3,.333,0,2,.000,1,0,1,0,1,1,2,2,9,5.2,+13
22,22,2014-12-13,25-239,BRK,@,CHO,W (+27),0,19:17,4,6,.667,4,5,.800,0,0,,0,6,6,1,0,1,0,1,12,12.2,+7
23,23,2014-12-16,25-242,BRK,,MIA,L (-4),0,15:39,1,4,.250,1,4,.250,2,2,1.000,0,1,1,0,1,0,1,1,5,2.5,-3
24,24,2014-12-17,25-243,BRK,@,TOR,L (-16),0,17:27,1,5,.200,1,3,.333,0,0,,0,1,1,0,0,1,0,2,3,0.1,-11
25,25,2014-12-19,25-245,BRK,@,CLE,L (-4),0,2:16,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.2,-6
26,26,2014-12-21,25-247,BRK,,DET,W (+5),0,13:41,4,7,.571,3,4,.750,3,3,1.000,0,2,2,0,0,1,1,1,14,10.6,+3
27,27,2014-12-23,25-249,BRK,,DEN,W (+6),0,13:02,2,7,.286,1,4,.250,0,0,,0,0,0,0,0,0,0,1,5,0.5,-2
28,28,2014-12-26,25-252,BRK,@,BOS,W (+2),0,11:45,2,6,.333,0,3,.000,0,0,,0,3,3,1,1,0,1,1,4,1.8,+9
29,29,2014-12-27,25-253,BRK,,IND,L (-25),0,11:06,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,-14
30,30,2014-12-29,25-255,BRK,,SAC,W (+8),0,6:38,2,3,.667,0,1,.000,0,0,,1,1,2,0,0,0,0,0,4,3.7,+3
31,31,2014-12-30,25-256,BRK,@,CHI,W (+14),0,2:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
32,,2015-01-02,25-259,BRK,@,ORL,W (+2),,,,,,,,,,,,,,,,,,,,,,
33,32,2015-01-04,25-261,BRK,@,MIA,L (-4),0,7:32,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-1
34,33,2015-01-05,25-262,BRK,,DAL,L (-8),0,3:50,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-9
35,34,2015-01-07,25-264,BRK,,BOS,L (-8),0,11:18,0,2,.000,0,2,.000,0,0,,0,4,4,1,0,0,2,0,0,-1.5,-15
36,35,2015-01-09,25-266,BRK,,PHI,L (-2),0,13:20,3,4,.750,0,0,,0,0,,0,0,0,0,0,0,2,0,6,2.4,-8
37,36,2015-01-10,25-267,BRK,@,DET,L (-5),1,26:32,5,11,.455,0,3,.000,4,4,1.000,0,1,1,2,0,0,2,5,14,6.0,+6
38,37,2015-01-12,25-269,BRK,,HOU,L (-14),1,37:08,4,9,.444,0,2,.000,5,5,1.000,2,3,5,3,2,0,0,4,13,13.1,-12
39,38,2015-01-14,25-271,BRK,,MEM,L (-11),1,23:59,5,8,.625,1,3,.333,0,0,,2,4,6,1,1,0,2,1,11,9.3,-19
40,39,2015-01-16,25-273,BRK,@,WAS,W (+22),1,31:34,3,9,.333,0,1,.000,6,8,.750,1,4,5,2,0,0,0,1,12,9.0,+7
41,40,2015-01-17,25-274,BRK,,WAS,L (-9),1,25:30,3,6,.500,1,2,.500,1,1,1.000,1,4,5,0,0,0,0,1,8,6.5,+8
42,41,2015-01-21,25-278,BRK,@,SAC,W (+3),1,30:44,3,10,.300,0,3,.000,4,4,1.000,0,3,3,1,1,0,3,2,10,3.0,-6
43,42,2015-01-22,25-279,BRK,@,LAC,L (-39),1,13:25,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
44,43,2015-01-24,25-281,BRK,@,UTA,L (-35),1,23:30,3,7,.429,1,2,.500,2,2,1.000,0,2,2,1,0,0,0,3,9,5.4,-16
45,44,2015-01-28,25-285,BRK,@,ATL,L (-11),0,13:28,2,5,.400,2,4,.500,0,0,,2,0,2,1,0,0,0,1,6,5.0,-4
46,45,2015-01-30,25-287,BRK,,TOR,L (-5),0,40:11,3,8,.375,1,5,.200,4,4,1.000,1,7,8,2,0,0,0,3,11,9.6,+13
47,46,2015-02-02,25-290,BRK,,LAC,W (+2),0,17:47,4,9,.444,3,7,.429,0,0,,0,0,0,2,0,0,1,3,11,5.5,-5
48,47,2015-02-04,25-292,BRK,@,TOR,W (+16),0,21:31,3,5,.600,3,4,.750,2,2,1.000,1,4,5,1,0,0,3,2,11,7.5,+15
49,48,2015-02-06,25-294,BRK,,NYK,W (+4),0,30:37,2,6,.333,0,2,.000,4,4,1.000,1,1,2,0,0,0,1,1,8,4.2,+1
50,49,2015-02-07,25-295,BRK,@,WAS,L (-37),0,20:26,2,5,.400,1,3,.333,2,2,1.000,2,2,4,0,0,0,1,0,7,5.3,-13
51,50,2015-02-09,25-297,BRK,@,MIL,L (-6),0,27:55,4,9,.444,1,5,.200,4,7,.571,1,5,6,0,1,1,0,3,13,9.8,-5
52,51,2015-02-10,25-298,BRK,@,MEM,L (-9),0,14:40,1,5,.200,0,1,.000,1,2,.500,2,1,3,0,1,0,1,1,3,0.8,+8
53,52,2015-02-20,25-308,BRK,@,LAL,W (+9),1,37:24,7,13,.538,2,7,.286,2,2,1.000,0,4,4,3,0,0,1,1,18,13.6,+5
54,,2015-02-23,25-311,BRK,@,DEN,W (+28),,,,,,,,,,,,,,,,,,,,,,
55,,2015-02-25,25-313,BRK,@,NOP,L (-6),,,,,,,,,,,,,,,,,,,,,,
56,,2015-02-27,25-315,BRK,@,HOU,L (-4),,,,,,,,,,,,,,,,,,,,,,
57,53,2015-02-28,25-316,BRK,@,DAL,W (+10),0,11:06,0,1,.000,0,0,,1,2,.500,0,3,3,0,0,0,3,2,1,-3.0,-16
58,54,2015-03-02,25-318,BRK,,GSW,W (+2),0,17:24,3,4,.750,1,2,.500,0,0,,1,2,3,1,1,0,1,0,7,7.4,-5
