Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,28-093,WAS,@,IND,L (-23),1,24:52,9,18,.500,1,4,.250,6,6,1.000,1,1,2,0,0,2,0,0,25,18.4,-10
2,2,2023-10-28,28-096,WAS,,MEM,W (+7),1,35:51,9,23,.391,1,10,.100,2,3,.667,3,10,13,2,1,0,0,2,21,14.8,-1
3,3,2023-10-30,28-098,WAS,,BOS,L (-19),1,26:20,9,15,.600,3,6,.500,0,0,,0,5,5,4,0,0,2,0,21,16.4,-24
4,4,2023-11-01,28-100,WAS,@,ATL,L (-9),1,25:13,11,21,.524,1,6,.167,2,3,.667,0,9,9,6,0,0,1,1,25,19.8,-16
5,5,2023-11-03,28-102,WAS,@,MIA,L (-7),1,31:03,8,19,.421,4,9,.444,2,2,1.000,1,3,4,3,0,0,5,3,22,9.4,-20
6,6,2023-11-06,28-105,WAS,@,PHI,L (-18),1,29:58,12,20,.600,4,5,.800,0,1,.000,2,4,6,4,0,1,2,2,28,21.7,-4
7,7,2023-11-08,28-107,WAS,@,CHO,W (+16),1,31:18,13,24,.542,4,11,.364,3,3,1.000,3,6,9,4,0,0,2,1,33,25.7,+8
8,8,2023-11-10,28-109,WAS,,CHO,L (-7),1,29:05,7,17,.412,2,5,.400,1,1,1.000,1,5,6,1,0,0,3,1,17,7.4,-19
9,9,2023-11-12,28-111,WAS,@,BRK,L (-8),1,31:17,4,16,.250,0,5,.000,7,10,.700,0,4,4,3,1,2,1,2,15,8.1,-29
10,10,2023-11-13,28-112,WAS,@,TOR,L (-4),1,37:57,14,25,.560,4,7,.571,2,3,.667,1,2,3,3,0,0,6,5,34,17.1,+1
11,11,2023-11-15,28-114,WAS,,DAL,L (-13),1,29:48,6,18,.333,2,6,.333,8,10,.800,2,4,6,3,0,0,2,1,22,13.3,-24
12,12,2023-11-17,28-116,WAS,,NYK,L (-21),1,31:49,8,21,.381,3,8,.375,0,0,,0,4,4,5,0,0,2,3,19,9.0,-20
13,13,2023-11-20,28-119,WAS,,MIL,L (-13),1,30:58,10,15,.667,2,5,.400,0,0,,0,3,3,13,2,1,2,2,22,25.4,+3
14,14,2023-11-22,28-121,WAS,@,CHO,L (-3),1,35:25,12,22,.545,3,6,.500,1,1,1.000,0,9,9,10,1,2,2,4,28,25.9,+13
15,15,2023-11-24,28-123,WAS,@,MIL,L (-3),1,31:09,9,22,.409,3,8,.375,1,1,1.000,1,3,4,4,0,2,1,3,22,13.8,-1
16,16,2023-11-25,28-124,WAS,,ATL,L (-28),1,25:12,4,10,.400,2,5,.400,2,2,1.000,2,5,7,8,0,0,5,1,12,9.7,-25
17,17,2023-11-27,28-126,WAS,@,DET,W (+19),1,34:55,10,23,.435,2,7,.286,10,11,.909,0,12,12,8,0,0,1,0,32,27.7,+18
18,18,2023-11-29,28-128,WAS,@,ORL,L (-19),1,34:32,9,20,.450,1,4,.250,4,5,.800,0,3,3,6,0,0,4,1,23,12.9,-11
19,19,2023-12-01,28-130,WAS,@,ORL,L (-5),1,37:20,10,18,.556,2,6,.333,5,6,.833,1,5,6,1,1,2,6,6,27,14.9,-7
20,20,2023-12-06,28-135,WAS,,PHI,L (-5),1,33:38,7,16,.438,2,5,.400,0,0,,0,3,3,7,0,1,1,3,16,11.9,-12
21,21,2023-12-08,28-137,WAS,@,BRK,L (-27),1,30:07,8,17,.471,1,4,.250,0,1,.000,1,2,3,2,0,0,3,2,17,6.8,-23
22,22,2023-12-11,28-140,WAS,@,PHI,L (-45),1,27:28,9,17,.529,1,2,.500,2,4,.500,2,7,9,1,0,0,2,0,21,14.1,-28
23,23,2023-12-13,28-142,WAS,,NOP,L (-20),1,29:30,10,19,.526,4,8,.500,3,4,.750,0,7,7,4,1,1,2,1,27,21.5,-6
24,24,2023-12-15,28-144,WAS,,IND,W (+14),1,29:35,11,23,.478,4,9,.444,5,8,.625,0,5,5,4,1,0,3,3,31,19.2,+12
25,25,2023-12-17,28-146,WAS,@,PHO,L (-4),1,34:23,7,22,.318,3,13,.231,0,2,.000,1,6,7,2,0,2,2,6,17,4.5,0
26,26,2023-12-18,28-147,WAS,@,SAC,L (-12),1,29:12,8,16,.500,3,7,.429,8,8,1.000,0,8,8,1,0,1,3,1,27,19.4,-23
27,27,2023-12-21,28-150,WAS,@,POR,W (+1),1,37:16,11,22,.500,3,7,.429,7,10,.700,2,6,8,6,1,0,3,0,32,25.2,+4
28,28,2023-12-22,28-151,WAS,@,GSW,L (-11),1,24:43,3,11,.273,1,5,.200,0,1,.000,0,9,9,3,0,0,3,2,7,1.1,-5
29,29,2023-12-26,28-155,WAS,,ORL,L (-8),1,35:52,6,18,.333,2,8,.250,3,3,1.000,1,3,4,6,0,1,6,5,17,5.3,+8
30,30,2023-12-27,28-156,WAS,,TOR,L (-30),1,30:00,6,13,.462,1,5,.200,1,2,.500,2,2,4,7,0,0,5,3,14,7.6,-21
31,31,2023-12-29,28-158,WAS,,BRK,W (+6),1,30:59,11,22,.500,4,10,.400,0,0,,1,7,8,2,0,1,2,1,26,17.5,-9
32,32,2023-12-31,28-160,WAS,,ATL,L (-4),1,33:33,15,31,.484,7,18,.389,1,1,1.000,2,6,8,5,0,0,2,4,38,25.4,0
33,33,2024-01-03,28-163,WAS,@,CLE,L (-39),1,22:42,7,12,.583,2,6,.333,0,0,,0,2,2,3,1,0,1,1,16,12.7,-22
34,34,2024-01-05,28-165,WAS,@,CLE,L (-24),1,25:28,4,14,.286,1,4,.250,0,0,,1,1,2,2,1,0,7,2,9,-3.6,-20
35,35,2024-01-06,28-166,WAS,,NYK,L (-16),1,31:47,10,21,.476,4,10,.400,3,4,.750,0,2,2,2,0,1,3,3,27,14.4,-8
36,36,2024-01-08,28-168,WAS,,OKC,L (-8),1,37:11,10,24,.417,0,5,.000,2,2,1.000,4,11,15,5,0,0,2,1,22,16.4,+1
37,37,2024-01-10,28-170,WAS,@,IND,L (-8),1,33:55,4,15,.267,0,4,.000,3,3,1.000,3,8,11,5,2,0,4,0,11,8.1,-10
38,38,2024-01-13,28-173,WAS,@,ATL,W (+28),1,27:24,10,20,.500,3,5,.600,6,7,.857,3,3,6,4,0,1,2,0,29,23.1,+21
39,39,2024-01-15,28-175,WAS,,DET,L (-12),1,33:09,7,21,.333,3,9,.333,4,4,1.000,0,8,8,4,3,2,0,2,21,17.9,-17
40,40,2024-01-18,28-178,WAS,@,NYK,L (-4),1,38:29,7,16,.438,1,5,.200,0,0,,0,6,6,5,2,1,3,2,15,10.8,-2
41,41,2024-01-20,28-180,WAS,,SAS,L (-4),1,29:04,5,14,.357,0,4,.000,1,1,1.000,3,9,12,6,1,0,2,0,11,11.2,-22
42,42,2024-01-21,28-181,WAS,,DEN,L (-9),1,33:04,7,13,.538,2,4,.500,1,2,.500,0,6,6,7,0,2,3,5,17,13.4,-11
43,43,2024-01-24,28-184,WAS,,MIN,L (-11),1,34:44,5,11,.455,3,8,.375,4,4,1.000,0,14,14,8,0,1,5,4,17,15.2,-13
44,44,2024-01-25,28-185,WAS,,UTA,L (-15),1,34:18,12,24,.500,1,8,.125,1,1,1.000,2,4,6,5,0,0,5,0,26,15.1,-8
45,45,2024-01-27,28-187,WAS,@,DET,W (+14),1,32:06,13,27,.481,3,13,.231,1,2,.500,0,6,6,4,1,1,1,1,30,20.8,+4
46,46,2024-01-29,28-189,WAS,@,SAS,W (+5),1,31:38,7,18,.389,0,4,.000,4,4,1.000,2,9,11,5,0,2,2,2,18,14.4,+3
47,47,2024-01-31,28-191,WAS,,LAC,L (-16),1,29:20,11,22,.500,2,4,.500,3,3,1.000,0,2,2,0,0,1,2,2,27,14.5,-11
48,48,2024-02-02,28-193,WAS,,MIA,L (-8),1,36:14,5,16,.313,1,5,.200,2,2,1.000,0,4,4,1,0,0,0,5,13,3.7,-7
49,,2024-02-04,28-195,WAS,,PHO,L (-28),,,,,,,,,,,,,,,,,,,,,,
