Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2022-10-19,24-253,WAS,@,IND,W (+7),0,24:00,3,7,.429,1,1,1.000,0,0,,1,4,5,0,0,1,3,2,7,2.1,-6
2,2,2022-10-21,24-255,WAS,,CHI,W (+2),0,23:59,4,9,.444,0,2,.000,4,4,1.000,1,3,4,1,0,0,2,0,12,7.6,-17
3,3,2022-10-23,24-257,WAS,@,CLE,L (-10),0,20:19,7,12,.583,2,3,.667,0,0,,1,2,3,1,0,0,1,1,16,11.0,-5
4,4,2022-10-25,24-259,WAS,,DET,W (+21),0,26:48,4,8,.500,0,1,.000,2,2,1.000,0,4,4,1,0,0,1,0,10,6.9,-5
5,5,2022-10-28,24-262,WAS,,IND,L (-10),0,24:59,3,7,.429,0,1,.000,4,6,.667,1,4,5,0,0,1,1,2,10,6.3,-19
6,6,2022-10-30,24-264,WAS,@,BOS,L (-18),0,22:28,5,12,.417,1,4,.250,2,4,.500,3,6,9,3,0,1,1,1,13,11.1,-17
7,7,2022-10-31,24-265,WAS,,PHI,L (-7),0,17:55,4,9,.444,0,2,.000,2,2,1.000,1,5,6,0,2,1,2,0,10,8.2,-18
8,8,2022-11-02,24-267,WAS,@,PHI,W (+10),0,32:53,5,13,.385,0,2,.000,0,0,,2,8,10,4,0,1,1,2,10,8.4,+14
9,9,2022-11-04,24-269,WAS,,BRK,L (-42),0,17:41,1,5,.200,0,1,.000,0,0,,0,2,2,0,0,1,1,1,2,-1.2,-22
10,10,2022-11-06,24-271,WAS,@,MEM,L (-6),0,22:17,7,12,.583,1,3,.333,0,1,.000,1,2,3,0,0,0,1,2,15,8.5,0
11,11,2022-11-07,24-272,WAS,@,CHO,W (+8),0,26:18,6,12,.500,0,0,,4,7,.571,0,3,3,0,0,1,2,1,16,8.0,+10
12,12,2022-11-10,24-275,WAS,,DAL,W (+8),0,25:49,9,14,.643,2,4,.500,3,3,1.000,0,8,8,0,0,0,4,2,23,14.4,+20
13,13,2022-11-12,24-277,WAS,,UTA,W (+9),0,28:32,5,12,.417,1,4,.250,0,0,,0,4,4,1,0,1,1,1,11,5.8,-9
14,14,2022-11-13,24-278,WAS,,MEM,W (+10),0,15:27,1,7,.143,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3,-0.6,+5
15,15,2022-11-16,24-281,WAS,,OKC,L (-1),0,17:41,6,8,.750,2,3,.667,0,0,,0,1,1,2,3,0,0,0,14,15.5,-3
16,16,2022-11-18,24-283,WAS,,MIA,W (+1),0,28:25,6,11,.545,1,3,.333,0,0,,1,7,8,3,0,0,1,2,13,10.8,-2
