,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2020-21,20.0,DAL,NBA,SG,39,5,11.4,1.1,2.4,0.452,0.1,0.6,0.16,1.0,1.7,0.559,0.473,0.3,0.6,0.565,0.7,1.3,2.0,0.7,0.4,0.1,0.4,0.9,2.6
1,2021-22,21.0,DAL,NBA,SG,67,3,15.5,1.9,3.8,0.508,0.4,1.2,0.359,1.5,2.7,0.573,0.563,0.5,0.7,0.689,0.8,1.6,2.4,1.2,0.7,0.2,0.7,1.7,4.8
2,2022-23,22.0,DAL,NBA,SG,60,21,25.7,3.4,6.4,0.537,1.1,2.8,0.402,2.3,3.6,0.643,0.626,1.1,1.6,0.723,0.9,2.1,3.0,1.7,0.7,0.1,1.2,2.6,9.1
3,2023-24,23.0,DAL,NBA,SG,36,19,27.1,3.3,6.8,0.476,1.4,3.5,0.4,1.9,3.4,0.554,0.577,0.6,1.1,0.579,0.6,2.6,3.2,2.5,0.7,0.1,1.2,2.0,8.5
4,Career,,,NBA,,202,48,19.8,2.4,4.8,0.506,0.7,2.0,0.378,1.7,2.9,0.593,0.582,0.7,1.0,0.67,0.8,1.9,2.7,1.5,0.6,0.1,0.9,1.9,6.3
