Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2020-12-23,22-277,CHO,@,CLE,L (-7),0,22:05,3,10,.300,0,5,.000,0,0,,1,5,6,1,1,0,0,1,6,3.7,+6
2,2,2020-12-26,22-280,CHO,,OKC,L (-2),0,23:07,5,8,.625,4,4,1.000,0,0,,3,2,5,0,1,2,2,4,14,11.9,-4
3,3,2020-12-27,22-281,CHO,,BRK,W (+2),0,27:42,4,9,.444,2,5,.400,0,0,,0,4,4,3,1,2,2,3,10,7.8,+2
4,4,2020-12-30,22-284,CHO,@,DAL,W (+19),0,29:43,6,9,.667,4,6,.667,4,4,1.000,0,16,16,2,0,2,5,1,20,18.3,+18
5,5,2021-01-01,22-286,CHO,,MEM,L (-15),0,25:47,1,5,.200,0,2,.000,0,0,,0,7,7,2,0,3,1,2,2,2.7,0
6,6,2021-01-02,22-287,CHO,@,PHI,L (-15),0,24:08,4,11,.364,0,5,.000,0,0,,2,2,4,2,1,2,3,1,8,4.3,+2
7,7,2021-01-04,22-289,CHO,@,PHI,L (-17),0,23:56,3,6,.500,1,1,1.000,0,0,,0,5,5,0,0,0,3,3,7,1.3,-31
8,8,2021-01-06,22-291,CHO,@,ATL,W (+8),0,22:22,0,5,.000,0,3,.000,2,2,1.000,2,4,6,2,2,0,0,2,2,3.7,+10
9,9,2021-01-08,22-293,CHO,@,NOP,W (+8),0,30:28,8,11,.727,4,6,.667,0,0,,2,2,4,1,0,0,2,2,20,15.4,+14
10,10,2021-01-09,22-294,CHO,,ATL,W (+8),0,25:16,0,4,.000,0,1,.000,2,2,1.000,0,3,3,1,1,0,1,3,2,-0.4,+13
11,11,2021-01-11,22-296,CHO,,NYK,W (+21),0,25:26,5,6,.833,2,2,1.000,1,1,1.000,0,2,2,2,1,2,0,2,13,14.4,+11
12,12,2021-01-13,22-298,CHO,,DAL,L (-11),0,28:44,2,9,.222,0,3,.000,0,0,,4,2,6,5,1,0,4,3,4,1.2,-14
13,13,2021-01-14,22-299,CHO,@,TOR,L (-3),0,28:46,5,7,.714,2,3,.667,0,0,,0,2,2,3,1,0,1,3,12,10.6,+14
14,14,2021-01-16,22-301,CHO,@,TOR,L (-3),0,25:47,2,7,.286,1,3,.333,5,6,.833,0,1,1,4,1,1,1,3,10,8.1,-23
15,15,2021-01-22,22-307,CHO,,CHI,L (-13),0,19:23,0,0,,0,0,,2,2,1.000,2,5,7,0,0,0,4,1,2,0.5,-12
16,16,2021-01-24,22-309,CHO,@,ORL,W (+3),0,24:49,8,11,.727,2,5,.400,0,0,,1,5,6,2,2,0,1,3,18,16.9,+8
17,17,2021-01-25,22-310,CHO,@,ORL,L (-9),0,27:30,4,11,.364,0,4,.000,2,2,1.000,1,4,5,0,1,1,0,2,10,6.7,+3
18,18,2021-01-27,22-312,CHO,,IND,L (-10),0,25:50,3,9,.333,3,6,.500,2,2,1.000,1,2,3,1,0,1,2,3,11,5.4,-30
19,19,2021-01-29,22-314,CHO,,IND,W (+3),0,26:38,4,9,.444,1,3,.333,0,0,,0,4,4,3,0,0,1,2,9,5.8,-1
20,20,2021-01-30,22-315,CHO,,MIL,W (+12),0,28:35,5,9,.556,1,2,.500,0,0,,0,5,5,4,2,0,2,2,11,10.2,+25
21,21,2021-02-01,22-317,CHO,@,MIA,W (+8),0,27:05,2,8,.250,1,3,.333,2,2,1.000,1,2,3,5,1,1,1,3,7,6.5,+14
22,22,2021-02-03,22-319,CHO,,PHI,L (-7),1,32:18,7,11,.636,2,5,.400,0,0,,1,6,7,3,1,1,3,5,16,12.4,-12
23,23,2021-02-05,22-321,CHO,,UTA,L (-17),0,15:31,1,7,.143,0,4,.000,0,0,,0,1,1,2,0,0,0,2,2,-1.6,-19
24,24,2021-02-07,22-323,CHO,,WAS,W (+22),0,30:46,5,10,.500,1,3,.333,0,0,,6,8,14,2,0,2,2,3,11,12.2,+12
25,25,2021-02-08,22-324,CHO,,HOU,W (+25),0,27:02,8,12,.667,2,5,.400,1,1,1.000,3,7,10,0,0,0,0,0,19,18.0,+11
26,26,2021-02-10,22-326,CHO,@,MEM,L (-16),0,30:59,5,9,.556,2,4,.500,3,4,.750,2,8,10,2,1,1,4,2,15,12.4,-23
27,27,2021-02-12,22-328,CHO,,MIN,W (+6),0,30:52,3,6,.500,1,3,.333,4,4,1.000,4,6,10,0,0,0,1,2,11,10.8,0
28,28,2021-02-14,22-330,CHO,,SAS,L (-12),1,36:50,2,5,.400,0,3,.000,1,1,1.000,1,5,6,2,1,1,3,5,5,2.6,-12
29,29,2021-02-20,22-336,CHO,,GSW,W (+2),0,22:15,3,4,.750,2,3,.667,2,2,1.000,1,3,4,1,0,0,2,0,10,8.7,+3
30,30,2021-02-22,22-338,CHO,@,UTA,L (-22),0,27:33,2,6,.333,1,3,.333,0,0,,1,2,3,2,2,1,2,0,5,5.0,-11
31,31,2021-02-24,22-340,CHO,@,PHO,W (+3),0,26:38,5,7,.714,2,4,.500,2,2,1.000,0,6,6,1,0,0,0,2,14,12.8,+10
32,32,2021-02-26,22-342,CHO,@,GSW,L (-9),0,23:32,3,6,.500,1,3,.333,3,4,.750,1,3,4,4,2,0,4,4,10,7.4,-12
33,33,2021-02-28,22-344,CHO,@,SAC,W (+1),0,32:34,5,7,.714,3,4,.750,0,0,,2,7,9,4,0,0,0,3,13,15.2,+15
