Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2016-10-26,20-246,LAL,,HOU,W (+6),1,29:04,7,16,.438,4,10,.400,2,3,.667,0,1,1,3,1,0,3,2,20,10.8,-5
2,2,2016-10-28,20-248,LAL,@,UTA,L (-7),1,31:53,3,14,.214,1,5,.200,2,5,.400,2,3,5,5,2,0,4,3,9,1.8,-17
3,3,2016-10-30,20-250,LAL,@,OKC,L (-17),1,31:38,7,20,.350,4,9,.444,2,2,1.000,1,4,5,5,2,0,3,1,20,12.8,-11
4,4,2016-11-01,20-252,LAL,@,IND,L (-7),1,18:39,3,10,.300,0,4,.000,5,5,1.000,0,0,0,3,0,0,2,2,11,4.5,+3
5,5,2016-11-02,20-253,LAL,@,ATL,W (+7),1,31:28,9,19,.474,1,3,.333,4,4,1.000,1,3,4,8,2,3,4,1,23,20.2,+8
6,6,2016-11-04,20-255,LAL,,GSW,W (+20),1,21:37,5,11,.455,3,7,.429,4,4,1.000,0,2,2,4,1,0,1,2,17,13.9,+2
7,7,2016-11-06,20-257,LAL,,PHO,W (+11),1,27:47,2,11,.182,2,6,.333,5,6,.833,2,3,5,6,1,0,4,3,11,6.0,+8
8,8,2016-11-08,20-259,LAL,,DAL,L (-12),1,25:45,5,9,.556,2,4,.500,0,1,.000,0,5,5,7,0,0,3,4,12,9.1,-8
9,9,2016-11-10,20-261,LAL,@,SAC,W (+10),1,22:45,7,12,.583,1,4,.250,2,3,.667,0,0,0,1,0,0,5,2,17,5.9,-5
10,10,2016-11-12,20-263,LAL,@,NOP,W (+27),1,27:50,9,16,.563,4,7,.571,0,0,,0,2,2,6,0,1,3,3,22,15.7,+13
