Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,24-128,WAS,@,IND,L (-23),1,26:19,7,18,.389,0,6,.000,4,5,.800,0,2,2,5,1,1,4,1,18,9.2,-12
2,2,2023-10-28,24-131,WAS,,MEM,W (+7),1,35:45,8,23,.348,4,12,.333,7,9,.778,0,4,4,2,1,1,5,2,27,11.8,+13
3,3,2023-10-30,24-133,WAS,,BOS,L (-19),1,25:16,5,11,.455,1,5,.200,0,0,,2,1,3,2,3,1,3,3,11,7.9,-29
4,4,2023-11-01,24-135,WAS,@,ATL,L (-9),1,20:29,5,13,.385,2,6,.333,1,1,1.000,0,0,0,1,1,0,1,1,13,6.2,-22
5,5,2023-11-03,24-137,WAS,@,MIA,L (-7),1,28:25,8,14,.571,3,4,.750,0,1,.000,0,1,1,6,4,0,2,3,19,17.3,-21
6,6,2023-11-06,24-140,WAS,@,PHI,L (-18),1,31:16,8,15,.533,4,9,.444,3,3,1.000,0,1,1,6,0,1,2,4,23,17.3,-4
7,7,2023-11-08,24-142,WAS,@,CHO,W (+16),1,20:24,3,12,.250,1,5,.200,4,5,.800,1,1,2,1,0,0,1,2,11,3.3,-5
8,8,2023-11-10,24-144,WAS,,CHO,L (-7),1,31:14,6,14,.429,1,5,.200,1,1,1.000,0,2,2,6,0,0,3,4,14,6.8,-17
9,9,2023-11-12,24-146,WAS,@,BRK,L (-8),1,32:12,5,12,.417,2,8,.250,0,1,.000,0,5,5,2,0,1,3,6,12,3.4,-22
10,10,2023-11-13,24-147,WAS,@,TOR,L (-4),1,35:10,6,16,.375,2,6,.333,0,0,,2,2,4,6,3,1,4,5,14,9.1,-12
11,11,2023-11-15,24-149,WAS,,DAL,L (-13),1,32:04,6,17,.353,2,7,.286,2,2,1.000,1,4,5,3,1,0,5,4,16,4.9,-10
12,12,2023-11-17,24-151,WAS,,NYK,L (-21),1,28:31,2,11,.182,0,6,.000,4,4,1.000,0,1,1,4,0,0,5,2,8,-1.6,-18
13,13,2023-11-20,24-154,WAS,,MIL,L (-13),1,32:42,11,26,.423,3,9,.333,5,5,1.000,0,1,1,1,0,0,0,4,30,15.6,-26
14,14,2023-11-22,24-156,WAS,@,CHO,L (-3),1,33:06,8,21,.381,4,11,.364,4,4,1.000,2,3,5,2,3,0,3,1,24,15.8,-14
15,15,2023-11-24,24-158,WAS,@,MIL,L (-3),1,33:45,9,20,.450,1,6,.167,7,9,.778,1,4,5,7,0,0,2,5,26,17.6,-3
16,,2023-11-25,24-159,WAS,,ATL,L (-28),,,,,,,,,,,,,,,,,,,,,,
17,16,2023-11-27,24-161,WAS,@,DET,W (+19),1,25:23,3,9,.333,0,2,.000,4,4,1.000,0,0,0,3,1,0,4,3,10,2.8,+10
18,17,2023-11-29,24-163,WAS,@,ORL,L (-19),1,26:08,5,12,.417,4,7,.571,5,6,.833,0,5,5,2,2,1,2,3,19,14.6,-6
19,18,2023-12-01,24-165,WAS,@,ORL,L (-5),1,30:20,3,12,.250,0,5,.000,8,9,.889,0,4,4,4,1,0,2,5,14,7.4,-4
20,19,2023-12-06,24-170,WAS,,PHI,L (-5),1,31:46,10,16,.625,3,5,.600,0,0,,0,1,1,2,1,0,3,3,23,14.3,-10
21,20,2023-12-08,24-172,WAS,@,BRK,L (-27),1,23:36,3,7,.429,0,2,.000,2,2,1.000,0,2,2,2,0,0,3,3,8,2.1,-16
22,21,2023-12-11,24-175,WAS,@,PHI,L (-45),1,26:06,3,11,.273,1,3,.333,4,4,1.000,0,0,0,3,0,0,3,1,11,3.2,-30
23,22,2023-12-13,24-177,WAS,,NOP,L (-20),1,31:29,5,12,.417,1,5,.200,0,0,,0,1,1,4,2,1,4,2,11,5.6,-10
24,23,2023-12-15,24-179,WAS,,IND,W (+14),1,32:13,12,18,.667,3,4,.750,3,4,.750,0,4,4,8,1,0,2,4,30,26.0,+15
25,24,2023-12-17,24-181,WAS,@,PHO,L (-4),1,31:53,5,17,.294,2,9,.222,2,2,1.000,0,4,4,4,1,0,4,4,14,3.5,+4
26,25,2023-12-18,24-182,WAS,@,SAC,L (-12),1,28:32,10,18,.556,8,13,.615,0,0,,0,0,0,2,0,0,1,4,28,18.2,-8
27,26,2023-12-21,24-185,WAS,@,POR,W (+1),1,34:23,4,13,.308,0,4,.000,5,5,1.000,0,2,2,6,1,0,3,2,13,7.5,+5
28,27,2023-12-22,24-186,WAS,@,GSW,L (-11),1,26:53,7,21,.333,3,12,.250,8,9,.889,1,2,3,3,2,0,1,3,25,15.9,-9
29,28,2023-12-26,24-190,WAS,,ORL,L (-8),1,32:51,11,20,.550,6,11,.545,2,2,1.000,0,2,2,3,3,0,3,3,30,21.9,-18
30,29,2023-12-27,24-191,WAS,,TOR,L (-30),1,27:32,5,12,.417,1,7,.143,3,4,.750,2,2,4,4,0,1,2,1,14,10.3,-17
31,30,2023-12-29,24-193,WAS,,BRK,W (+6),1,24:41,2,6,.333,1,4,.250,0,0,,0,0,0,5,0,0,1,4,5,2.5,-16
32,31,2023-12-31,24-195,WAS,,ATL,L (-4),1,28:44,6,14,.429,1,7,.143,0,0,,0,3,3,6,0,1,0,3,13,10.2,+6
33,32,2024-01-03,24-198,WAS,@,CLE,L (-39),1,22:42,3,11,.273,2,4,.500,0,0,,3,0,3,2,0,0,1,3,8,2.8,-22
34,33,2024-01-05,24-200,WAS,@,CLE,L (-24),1,23:20,0,4,.000,0,2,.000,2,2,1.000,0,0,0,1,0,1,0,4,2,-1.0,-14
35,34,2024-01-06,24-201,WAS,,NYK,L (-16),1,29:53,4,10,.400,1,5,.200,1,2,.500,0,3,3,4,2,0,2,3,10,6.7,-1
36,35,2024-01-08,24-203,WAS,,OKC,L (-8),1,29:19,8,17,.471,4,8,.500,4,5,.800,0,0,0,5,0,0,1,5,24,15.4,+3
37,36,2024-01-10,24-205,WAS,@,IND,L (-8),1,33:35,11,21,.524,2,7,.286,4,6,.667,1,3,4,7,3,0,1,3,28,24.2,0
38,37,2024-01-13,24-208,WAS,@,ATL,W (+28),1,25:50,8,16,.500,2,6,.333,2,2,1.000,0,2,2,2,1,1,1,1,20,14.3,+19
39,38,2024-01-15,24-210,WAS,,DET,L (-12),1,31:50,6,14,.429,2,7,.286,2,2,1.000,0,0,0,2,0,0,1,3,16,7.8,-9
40,39,2024-01-18,24-213,WAS,@,NYK,L (-4),1,34:02,7,19,.368,2,9,.222,8,8,1.000,0,4,4,2,1,0,0,1,24,16.7,-8
41,40,2024-01-20,24-215,WAS,,SAS,L (-4),1,28:44,7,15,.467,0,3,.000,2,2,1.000,0,0,0,2,2,1,1,4,16,9.8,-15
42,41,2024-01-21,24-216,WAS,,DEN,L (-9),1,27:55,1,7,.143,1,4,.250,1,1,1.000,0,1,1,0,0,0,2,4,4,-3.8,-10
43,42,2024-01-24,24-219,WAS,,MIN,L (-11),1,28:11,2,11,.182,1,4,.250,2,2,1.000,0,2,2,3,0,0,4,3,7,-2.4,-10
44,43,2024-01-25,24-220,WAS,,UTA,L (-15),1,28:20,6,12,.500,3,7,.429,3,4,.750,0,2,2,2,2,2,0,5,18,15.0,-3
45,44,2024-01-27,24-222,WAS,@,DET,W (+14),1,29:10,6,12,.500,3,6,.500,2,2,1.000,1,0,1,2,1,0,0,1,17,13.7,+25
46,45,2024-01-29,24-224,WAS,@,SAS,W (+5),1,33:15,6,13,.462,1,5,.200,0,0,,0,1,1,3,2,1,4,2,13,6.6,+5
47,,2024-01-31,24-226,WAS,,LAC,L (-16),,,,,,,,,,,,,,,,,,,,,,
