Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2013-10-30,24-058,PHO,,POR,W (+13),,,,,,,,,,,,,,,,,,,,,,
2,1,2013-11-01,24-060,PHO,,UTA,W (+3),0,25:51,3,6,.500,0,0,,0,0,,2,4,6,0,2,0,1,1,6,6.2,+2
3,2,2013-11-03,24-062,PHO,@,OKC,L (-7),0,18:55,2,8,.250,0,1,.000,2,2,1.000,2,1,3,1,0,0,0,1,6,3.2,-2
4,3,2013-11-05,24-064,PHO,@,NOP,W (+6),0,29:10,7,15,.467,1,2,.500,2,4,.500,1,4,5,4,2,0,0,2,17,14.4,+14
5,4,2013-11-06,24-065,PHO,@,SAS,L (-3),0,30:25,11,13,.846,0,1,.000,1,2,.500,0,12,12,1,1,0,3,4,23,18.6,+8
6,5,2013-11-08,24-067,PHO,,DEN,W (+11),0,34:19,10,13,.769,1,1,1.000,7,8,.875,1,9,10,2,3,0,4,2,28,25.5,+5
7,6,2013-11-10,24-069,PHO,,NOP,W (+7),0,33:53,9,12,.750,1,1,1.000,4,4,1.000,3,2,5,2,2,1,0,1,23,24.6,+6
8,7,2013-11-13,24-072,PHO,@,POR,L (-1),0,26:29,3,8,.375,0,0,,2,2,1.000,2,2,4,4,3,0,2,2,8,8.6,+3
9,8,2013-11-15,24-074,PHO,,BRK,L (-2),0,21:06,1,9,.111,1,2,.500,1,2,.500,1,5,6,1,2,1,1,0,4,2.3,-17
10,9,2013-11-19,24-078,PHO,@,SAC,L (-3),0,11:02,0,0,,0,0,,3,4,.750,0,0,0,0,0,0,0,5,3,0.6,-5
11,10,2013-11-20,24-079,PHO,,SAC,L (-7),0,17:01,0,4,.000,0,1,.000,2,2,1.000,1,2,3,1,1,0,2,2,2,-0.6,-7
12,11,2013-11-22,24-081,PHO,@,CHA,W (+7),0,36:04,4,13,.308,1,2,.500,2,4,.500,1,8,9,2,0,0,1,4,11,4.6,+15
13,12,2013-11-24,24-083,PHO,@,ORL,W (+8),0,28:31,6,11,.545,0,2,.000,0,0,,1,5,6,2,0,1,1,2,12,9.2,+5
14,13,2013-11-25,24-084,PHO,@,MIA,L (-15),0,26:26,3,9,.333,0,0,,6,8,.750,5,4,9,1,0,0,2,1,12,9.1,-17
15,14,2013-11-27,24-086,PHO,,POR,W (+14),0,24:30,7,13,.538,0,1,.000,5,5,1.000,2,3,5,4,1,0,1,4,19,16.2,0
16,15,2013-11-29,24-088,PHO,@,UTA,W (+11),0,28:28,8,13,.615,1,2,.500,6,6,1.000,1,2,3,0,1,1,2,3,23,16.9,+11
17,16,2013-11-30,24-089,PHO,,UTA,L (-8),0,24:58,2,8,.250,0,0,,1,2,.500,3,4,7,2,0,0,3,2,5,0.7,-1
18,17,2013-12-03,24-092,PHO,@,MEM,L (-19),0,25:02,4,9,.444,0,0,,2,2,1.000,3,5,8,3,0,1,2,3,10,8.5,+8
19,18,2013-12-04,24-093,PHO,@,HOU,W (+9),0,21:02,2,8,.250,0,0,,4,4,1.000,0,4,4,1,0,0,3,2,8,1.3,+3
20,19,2013-12-06,24-095,PHO,,TOR,W (+9),0,32:20,11,14,.786,0,0,,3,6,.500,6,5,11,1,0,0,5,4,25,18.2,-3
21,20,2013-12-10,24-099,PHO,@,LAL,W (+6),0,28:37,6,10,.600,0,1,.000,3,4,.750,2,5,7,3,0,1,3,2,15,11.9,+6
22,21,2013-12-13,24-102,PHO,,SAC,W (+9),0,22:10,2,5,.400,0,0,,5,6,.833,3,3,6,2,1,0,1,2,9,9.5,-16
23,22,2013-12-15,24-104,PHO,,GSW,W (+4),0,21:51,3,9,.333,0,1,.000,1,2,.500,0,4,4,1,1,0,3,3,7,0.2,+1
24,23,2013-12-18,24-107,PHO,,SAS,L (-7),0,25:01,4,8,.500,0,0,,4,5,.800,3,3,6,0,1,2,1,2,12,11.2,-7
25,24,2013-12-20,24-109,PHO,@,DEN,W (+4),0,29:48,6,14,.429,2,3,.667,11,15,.733,1,5,6,2,3,3,1,4,25,22.1,+20
26,25,2013-12-21,24-110,PHO,,DAL,W (+15),0,27:54,4,8,.500,0,2,.000,1,2,.500,1,5,6,1,2,0,4,3,9,4.3,+4
27,26,2013-12-23,24-112,PHO,,LAL,W (+27),0,19:13,4,7,.571,0,0,,1,1,1.000,3,4,7,2,0,1,1,1,9,9.7,-10
28,27,2013-12-27,24-116,PHO,@,GSW,L (-29),0,22:10,4,13,.308,1,3,.333,0,0,,2,4,6,1,1,2,0,2,9,6.4,-10
29,28,2013-12-28,24-117,PHO,,PHI,W (+14),0,20:55,2,7,.286,0,0,,0,0,,1,7,8,3,0,0,4,2,4,0.0,+8
30,29,2013-12-30,24-119,PHO,@,LAC,W (+19),0,29:43,5,10,.500,0,1,.000,1,3,.333,5,7,12,3,1,1,3,3,11,10.4,+18
31,30,2014-01-02,24-122,PHO,,MEM,L (-8),0,24:56,5,11,.455,0,2,.000,0,0,,1,0,1,0,2,2,2,3,10,5.2,-28
32,31,2014-01-04,24-124,PHO,,MIL,W (+16),0,26:17,5,6,.833,0,0,,4,4,1.000,2,3,5,2,1,0,1,4,14,13.9,+3
