Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2011-12-26,22-115,PHO,,NOH,L (-1),0,24:54,2,5,.400,1,3,.333,2,2,1.000,3,6,9,2,2,2,1,4,7,10.4,-6
2,2,2011-12-28,22-117,PHO,,PHI,L (-20),0,26:30,4,5,.800,1,2,.500,0,0,,1,2,3,1,0,0,1,3,9,6.9,+5
3,3,2011-12-30,22-119,PHO,@,NOH,W (+15),0,1:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-2
4,4,2011-12-31,22-120,PHO,@,OKC,L (-10),0,15:47,5,8,.625,3,4,.750,2,3,.667,0,6,6,1,0,1,1,3,15,12.0,+11
5,5,2012-01-02,22-122,PHO,,GSW,W (+11),0,32:02,7,13,.538,1,3,.333,1,2,.500,3,6,9,2,0,0,0,3,16,13.4,+20
6,6,2012-01-04,22-124,PHO,@,DAL,L (-9),0,17:05,2,4,.500,0,1,.000,0,0,,1,4,5,1,0,0,0,4,4,3.0,-8
7,7,2012-01-06,22-126,PHO,,POR,W (+25),0,31:11,5,13,.385,3,4,.750,0,0,,2,7,9,1,0,1,1,4,13,8.2,+8
8,8,2012-01-08,22-128,PHO,,MIL,W (+16),0,29:40,5,10,.500,3,4,.750,0,0,,2,8,10,3,1,2,0,1,13,15.9,-1
9,9,2012-01-10,22-130,PHO,@,LAL,L (-16),0,15:50,0,4,.000,0,1,.000,2,2,1.000,0,3,3,1,4,0,1,2,2,3.0,-6
10,10,2012-01-12,22-132,PHO,,CLE,L (-11),0,22:37,5,9,.556,2,2,1.000,1,1,1.000,1,7,8,1,1,1,2,5,13,9.9,-5
11,11,2012-01-13,22-133,PHO,,NJN,L (-7),0,17:34,1,3,.333,0,1,.000,1,2,.500,0,1,1,0,0,0,3,1,3,-2.2,-11
12,12,2012-01-15,22-135,PHO,@,SAS,L (-11),0,25:06,6,10,.600,2,6,.333,0,0,,0,3,3,1,0,0,1,4,14,8.4,0
