Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,25-330,CHO,,ATL,W (+6),0,18:03,2,2,1.000,0,0,,3,4,.750,1,3,4,1,0,1,2,3,7,5.8,-14
2,2,2023-10-27,25-332,CHO,,DET,L (-12),0,16:19,0,1,.000,0,0,,0,2,.000,1,1,2,0,1,2,2,4,0,-1.7,+1
3,3,2023-10-30,25-335,CHO,,BRK,L (-12),0,12:36,1,1,1.000,0,0,,2,2,1.000,0,2,2,1,1,2,1,2,4,5.6,-7
4,4,2023-11-01,25-337,CHO,@,HOU,L (-9),0,18:43,3,6,.500,0,0,,4,4,1.000,4,4,8,0,0,4,1,3,10,11.6,-9
5,5,2023-11-04,25-340,CHO,@,IND,W (+1),0,17:56,4,4,1.000,0,0,,2,2,1.000,3,7,10,0,0,2,1,1,10,13.0,+4
6,6,2023-11-05,25-341,CHO,@,DAL,L (-6),0,20:43,6,7,.857,0,0,,0,0,,3,6,9,1,0,1,0,4,12,13.2,-5
7,7,2023-11-08,25-344,CHO,,WAS,L (-16),0,15:32,2,3,.667,0,0,,3,4,.750,0,6,6,0,0,0,0,2,7,6.3,-9
8,8,2023-11-10,25-346,CHO,@,WAS,W (+7),0,18:14,5,5,1.000,0,0,,5,8,.625,3,4,7,0,1,1,1,4,15,14.7,-12
9,9,2023-11-12,25-348,CHO,@,NYK,L (-22),0,22:11,7,9,.778,0,0,,2,2,1.000,1,3,4,0,0,0,2,4,16,10.5,-6
10,10,2023-11-14,25-350,CHO,,MIA,L (-6),0,24:59,2,2,1.000,0,0,,6,6,1.000,1,11,12,1,1,0,3,5,10,10.1,+5
11,11,2023-11-17,25-353,CHO,,MIL,L (-31),0,6:42,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,-5
12,,2023-11-18,25-354,CHO,,NYK,L (-14),,,,,,,,,,,,,,,,,,,,,,
13,,2023-11-20,25-356,CHO,,BOS,W (+3),,,,,,,,,,,,,,,,,,,,,,
14,,2023-11-22,25-358,CHO,,WAS,W (+3),,,,,,,,,,,,,,,,,,,,,,
15,,2023-11-26,25-362,CHO,@,ORL,L (-13),,,,,,,,,,,,,,,,,,,,,,
16,,2023-11-28,25-364,CHO,@,NYK,L (-24),,,,,,,,,,,,,,,,,,,,,,
17,,2023-11-30,26-001,CHO,@,BRK,W (+1),,,,,,,,,,,,,,,,,,,,,,
18,12,2023-12-02,26-003,CHO,,MIN,L (-6),0,9:11,1,3,.333,0,0,,2,2,1.000,1,2,3,1,1,1,0,1,4,5.6,-3
19,13,2023-12-06,26-007,CHO,@,CHI,L (-11),1,27:37,2,4,.500,0,0,,2,2,1.000,6,5,11,0,0,3,2,3,6,8.6,-11
