Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2013-10-29,24-045,CHI,@,MIA,L (-12),1,29:55,6,12,.500,2,4,.500,6,7,.857,0,3,3,3,5,1,2,4,20,18.7,+10
2,2,2013-10-31,24-047,CHI,,NYK,W (+1),1,41:27,3,11,.273,0,4,.000,5,6,.833,3,7,10,1,3,1,1,0,11,11.7,-4
3,3,2013-11-02,24-049,CHI,@,PHI,L (-3),1,39:01,4,6,.667,0,1,.000,1,2,.500,1,5,6,4,1,2,2,0,9,11.4,-2
4,4,2013-11-06,24-053,CHI,@,IND,L (-17),1,25:46,2,6,.333,1,3,.333,2,2,1.000,3,1,4,1,1,1,3,1,7,5.0,-17
5,5,2013-11-08,24-055,CHI,,UTA,W (+24),1,27:15,2,5,.400,1,4,.250,0,0,,0,4,4,3,2,0,1,1,5,6.2,+17
6,6,2013-11-11,24-058,CHI,,CLE,W (+15),1,24:07,4,13,.308,1,4,.250,2,2,1.000,1,1,2,0,1,0,1,0,11,4.5,+3
7,7,2013-11-15,24-062,CHI,@,TOR,W (+16),1,33:45,3,7,.429,2,3,.667,6,6,1.000,2,5,7,2,1,1,1,2,14,14.5,+13
8,8,2013-11-16,24-063,CHI,,IND,W (+16),1,24:38,2,3,.667,1,1,1.000,5,6,.833,0,2,2,1,1,1,1,1,10,9.9,+19
9,9,2013-11-18,24-065,CHI,,CHA,W (+5),1,22:12,4,6,.667,2,2,1.000,4,5,.800,1,4,5,0,2,0,0,0,14,14.9,+8
10,,2013-11-21,24-068,CHI,@,DEN,L (-10),,,,,,,,,,,,,,,,,,,,,,
11,,2013-11-22,24-069,CHI,@,POR,L (-3),,,,,,,,,,,,,,,,,,,,,,
12,,2013-11-24,24-071,CHI,@,LAC,L (-39),,,,,,,,,,,,,,,,,,,,,,
13,,2013-11-25,24-072,CHI,@,UTA,L (-6),,,,,,,,,,,,,,,,,,,,,,
14,,2013-11-27,24-074,CHI,@,DET,W (+20),,,,,,,,,,,,,,,,,,,,,,
15,,2013-11-30,24-077,CHI,@,CLE,L (-4),,,,,,,,,,,,,,,,,,,,,,
16,,2013-12-02,24-079,CHI,,NOP,L (-3),,,,,,,,,,,,,,,,,,,,,,
17,,2013-12-05,24-082,CHI,,MIA,W (+20),,,,,,,,,,,,,,,,,,,,,,
18,,2013-12-07,24-084,CHI,,DET,L (-17),,,,,,,,,,,,,,,,,,,,,,
19,,2013-12-10,24-087,CHI,,MIL,L (-4),,,,,,,,,,,,,,,,,,,,,,
20,,2013-12-11,24-088,CHI,@,NYK,L (-5),,,,,,,,,,,,,,,,,,,,,,
21,10,2013-12-13,24-090,CHI,@,MIL,W (+1),1,36:35,4,12,.333,1,4,.250,7,8,.875,1,1,2,1,3,0,3,2,16,9.7,+9
22,11,2013-12-14,24-091,CHI,,TOR,L (-22),1,29:32,4,6,.667,2,3,.667,1,3,.333,1,3,4,0,1,1,1,0,11,9.9,-1
23,12,2013-12-16,24-093,CHI,,ORL,L (-1),1,27:30,1,11,.091,0,4,.000,2,2,1.000,2,1,3,2,1,1,0,1,4,1.1,-16
24,13,2013-12-18,24-095,CHI,@,HOU,L (-15),1,35:11,8,15,.533,1,1,1.000,3,5,.600,1,0,1,0,2,0,1,1,20,13.2,-11
25,14,2013-12-19,24-096,CHI,@,OKC,L (-12),1,16:40,0,2,.000,0,2,.000,3,7,.429,0,0,0,0,1,1,1,1,3,0.3,-13
26,,2013-12-21,24-098,CHI,,CLE,W (+16),,,,,,,,,,,,,,,,,,,,,,
27,15,2013-12-25,24-102,CHI,@,BRK,W (+17),1,33:17,4,10,.400,2,4,.500,5,6,.833,1,4,5,4,1,0,0,2,15,14.1,+6
28,16,2013-12-28,24-105,CHI,,DAL,L (-22),1,45:43,2,10,.200,1,7,.143,6,6,1.000,1,5,6,5,1,0,7,1,11,4.1,-16
29,17,2013-12-30,24-107,CHI,@,MEM,W (+4),1,40:47,6,10,.600,2,3,.667,12,14,.857,0,4,4,2,0,0,2,3,26,20.0,-1
30,18,2013-12-31,24-108,CHI,,TOR,L (-6),1,37:34,5,13,.385,1,2,.500,4,6,.667,0,7,7,1,2,1,2,3,15,9.4,-4
31,19,2014-01-02,24-110,CHI,,BOS,W (+12),1,33:29,2,7,.286,0,2,.000,6,8,.750,2,4,6,2,2,1,1,5,10,8.8,+9
32,20,2014-01-04,24-112,CHI,,ATL,W (+7),1,38:18,4,11,.364,1,5,.200,2,4,.500,1,1,2,3,5,1,0,0,11,12.9,+4
33,21,2014-01-07,24-115,CHI,,PHO,W (+5),1,40:36,4,18,.222,0,4,.000,5,6,.833,1,4,5,3,4,0,2,0,13,7.6,+5
34,22,2014-01-10,24-118,CHI,@,MIL,W (+9),1,40:17,3,8,.375,1,2,.500,3,4,.750,0,3,3,0,0,1,3,3,10,2.6,+10
35,,2014-01-11,24-119,CHI,,CHA,W (+6),,,,,,,,,,,,,,,,,,,,,,
36,23,2014-01-13,24-121,CHI,,WAS,L (-14),1,37:24,5,10,.500,2,4,.500,0,2,.000,2,2,4,1,1,0,0,0,12,9.9,-13
37,24,2014-01-15,24-123,CHI,@,ORL,W (+3),1,60:20,6,17,.353,2,9,.222,7,8,.875,2,5,7,6,2,2,4,3,21,16.4,+8
38,25,2014-01-17,24-125,CHI,@,WAS,L (-3),1,38:49,2,9,.222,1,5,.200,4,4,1.000,0,3,3,4,4,0,2,0,9,9.2,+5
39,26,2014-01-18,24-126,CHI,,PHI,W (+25),1,31:59,4,11,.364,0,4,.000,2,2,1.000,1,3,4,4,1,0,1,2,10,7.5,+10
40,27,2014-01-20,24-128,CHI,,LAL,W (+2),1,49:41,6,19,.316,0,4,.000,1,2,.500,5,6,11,5,4,1,3,2,13,11.4,+2
41,28,2014-01-22,24-130,CHI,@,CLE,W (+11),1,42:02,4,12,.333,1,7,.143,1,2,.500,1,4,5,1,2,1,1,2,10,6.3,+5
42,29,2014-01-24,24-132,CHI,,LAC,L (-17),1,41:17,3,15,.200,1,5,.200,2,2,1.000,2,4,6,3,2,0,0,1,9,6.0,-7
43,30,2014-01-25,24-133,CHI,@,CHA,W (+2),1,42:19,2,7,.286,0,2,.000,0,0,,1,2,3,3,4,0,1,0,4,6.3,+2
44,31,2014-01-27,24-135,CHI,,MIN,L (-9),1,40:38,5,12,.417,2,4,.500,4,4,1.000,3,5,8,3,2,0,2,2,16,14.5,0
45,32,2014-01-29,24-137,CHI,@,SAS,W (+10),1,41:53,7,11,.636,1,2,.500,4,5,.800,3,1,4,1,3,2,0,2,19,20.4,+11
46,33,2014-02-01,24-140,CHI,@,NOP,L (-9),1,43:09,2,9,.222,1,5,.200,5,8,.625,2,2,4,2,0,0,2,2,10,3.9,-16
47,34,2014-02-03,24-142,CHI,@,SAC,L (-29),1,36:30,4,11,.364,1,3,.333,8,10,.800,2,3,5,1,3,0,0,4,17,14.5,-13
48,35,2014-02-04,24-143,CHI,@,PHO,W (+9),1,43:44,5,14,.357,1,4,.250,7,8,.875,1,3,4,4,3,0,2,3,18,14.0,+9
49,36,2014-02-06,24-145,CHI,@,GSW,L (-15),1,46:30,4,9,.444,1,3,.333,5,5,1.000,3,6,9,2,1,0,2,0,14,13.6,-13
50,37,2014-02-09,24-148,CHI,@,LAL,W (+6),1,40:28,4,13,.308,1,5,.200,0,0,,0,9,9,2,2,0,4,0,9,3.6,+4
51,38,2014-02-11,24-150,CHI,,ATL,W (+15),1,37:10,5,9,.556,0,0,,2,4,.500,5,8,13,1,1,0,2,0,12,12.5,+7
52,39,2014-02-13,24-152,CHI,,BRK,W (+16),1,46:02,6,8,.750,0,0,,2,2,1.000,0,5,5,4,3,2,1,2,14,17.7,+21
53,40,2014-02-19,24-158,CHI,@,TOR,W (+2),1,45:57,6,11,.545,0,1,.000,4,6,.667,1,5,6,6,1,3,0,1,16,19.0,+7
54,41,2014-02-21,24-160,CHI,,DEN,W (+28),1,11:07,3,4,.750,1,2,.500,1,1,1.000,1,1,2,2,0,0,0,0,8,8.8,+17
55,,2014-02-23,24-162,CHI,@,MIA,L (-14),,,,,,,,,,,,,,,,,,,,,,
56,,2014-02-25,24-164,CHI,@,ATL,W (+4),,,,,,,,,,,,,,,,,,,,,,
57,42,2014-02-26,24-165,CHI,,GSW,W (+20),1,36:35,5,10,.500,1,1,1.000,5,6,.833,1,1,2,2,2,3,1,3,16,14.9,+17
58,43,2014-02-28,24-167,CHI,@,DAL,W (+9),1,44:18,6,13,.462,1,4,.250,6,11,.545,1,6,7,3,1,1,0,0,19,16.6,-1
59,44,2014-03-02,24-169,CHI,,NYK,W (+19),1,41:42,5,13,.385,0,4,.000,9,14,.643,2,4,6,4,3,0,1,3,19,16.1,+16
60,45,2014-03-03,24-170,CHI,@,BRK,L (-16),1,43:16,4,11,.364,0,3,.000,5,9,.556,1,1,2,2,4,0,5,2,13,5.9,-17
61,46,2014-03-05,24-172,CHI,@,DET,W (+11),1,46:00,7,15,.467,0,3,.000,4,6,.667,3,9,12,4,3,0,3,2,18,16.3,+9
62,47,2014-03-07,24-174,CHI,,MEM,L (-8),1,42:36,1,3,.333,0,0,,6,6,1.000,1,2,3,2,2,0,1,0,8,10.0,-14
63,48,2014-03-09,24-176,CHI,,MIA,W (+7),1,47:50,4,15,.267,2,6,.333,6,6,1.000,2,9,11,0,4,2,2,1,16,14.2,+3
64,49,2014-03-11,24-178,CHI,,SAS,L (-8),1,36:16,7,14,.500,3,5,.600,6,6,1.000,4,2,6,2,0,0,1,1,23,19.4,-26
65,50,2014-03-13,24-180,CHI,,HOU,W (+24),1,27:33,4,8,.500,1,1,1.000,2,2,1.000,0,2,2,5,2,0,1,3,11,10.9,+25
