Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2021-10-20,26-005,SAS,,ORL,W (+26),1,29:49,6,8,.750,0,0,,0,0,,8,5,13,7,0,0,1,3,12,18.6,+11
2,2,2021-10-22,26-007,SAS,@,DEN,L (-6),1,26:10,7,9,.778,0,0,,1,2,.500,4,4,8,1,1,0,3,4,15,12.2,+15
3,3,2021-10-23,26-008,SAS,,MIL,L (-10),1,34:35,5,9,.556,0,0,,0,0,,6,2,8,6,2,2,2,2,10,15.3,-19
4,4,2021-10-26,26-011,SAS,,LAL,L (-4),1,37:36,13,17,.765,0,0,,1,5,.200,7,7,14,0,1,3,2,3,27,25.6,-14
5,5,2021-10-28,26-013,SAS,@,DAL,L (-5),1,35:48,7,13,.538,0,0,,0,2,.000,6,7,13,2,1,2,1,3,14,14.8,+8
6,6,2021-10-30,26-015,SAS,@,MIL,W (+9),1,23:20,3,6,.500,0,0,,2,2,1.000,2,4,6,1,1,0,1,5,8,6.3,-1
7,7,2021-11-01,26-017,SAS,@,IND,L (-13),1,22:01,5,9,.556,0,0,,1,2,.500,3,3,6,1,0,1,2,1,11,8.3,-21
8,,2021-11-03,26-019,SAS,,DAL,L (-1),,,,,,,,,,,,,,,,,,,,,,
9,,2021-11-05,26-021,SAS,@,ORL,W (+13),,,,,,,,,,,,,,,,,,,,,,
10,,2021-11-07,26-023,SAS,@,OKC,L (-5),,,,,,,,,,,,,,,,,,,,,,
11,,2021-11-10,26-026,SAS,,SAC,W (+19),,,,,,,,,,,,,,,,,,,,,,
12,,2021-11-12,26-028,SAS,,DAL,L (-14),,,,,,,,,,,,,,,,,,,,,,
13,,2021-11-14,26-030,SAS,@,LAL,L (-8),,,,,,,,,,,,,,,,,,,,,,
14,,2021-11-16,26-032,SAS,@,LAC,L (-14),,,,,,,,,,,,,,,,,,,,,,
15,8,2021-11-18,26-034,SAS,@,MIN,L (-25),0,15:19,1,2,.500,0,0,,0,2,.000,1,1,2,1,0,1,0,2,2,1.8,-14
16,9,2021-11-22,26-038,SAS,,PHO,L (-4),1,31:15,7,9,.778,0,0,,1,6,.167,5,4,9,2,0,0,2,4,15,12.0,+10
17,10,2021-11-24,26-040,SAS,,ATL,L (-18),1,29:08,6,12,.500,0,0,,3,4,.750,6,4,10,1,0,1,1,1,15,14.0,-19
18,11,2021-11-26,26-042,SAS,,BOS,W (+8),1,34:22,3,6,.500,0,0,,1,2,.500,2,10,12,1,0,3,1,4,7,8.2,+14
19,12,2021-11-29,26-045,SAS,,WAS,W (+17),1,24:48,7,11,.636,0,0,,0,3,.000,7,4,11,1,1,2,0,0,14,17.1,+5
20,13,2021-12-02,26-048,SAS,@,POR,W (+31),1,29:39,7,12,.583,0,0,,0,1,.000,1,8,9,2,1,4,2,3,14,13.1,+20
21,14,2021-12-04,26-050,SAS,@,GSW,W (+5),1,31:08,3,6,.500,0,0,,0,0,,2,7,9,5,0,3,2,4,6,8.5,+21
22,15,2021-12-06,26-052,SAS,@,PHO,L (-4),1,32:18,7,11,.636,0,0,,0,0,,3,8,11,2,0,1,3,3,14,11.5,-13
23,16,2021-12-07,26-053,SAS,,NYK,L (-12),1,29:46,6,11,.545,0,0,,1,3,.333,4,4,8,5,0,3,0,4,13,14.9,-12
24,17,2021-12-09,26-055,SAS,,DEN,W (+12),1,29:37,4,7,.571,0,0,,1,3,.333,6,3,9,7,0,2,2,5,9,12.3,+5
25,18,2021-12-11,26-057,SAS,,DEN,L (-15),1,17:34,2,4,.500,0,0,,2,5,.400,2,0,2,4,0,1,3,3,6,3.5,-15
26,19,2021-12-12,26-058,SAS,,NOP,W (+15),1,34:10,10,12,.833,0,0,,4,9,.444,7,5,12,3,1,2,4,4,24,22.9,+21
27,20,2021-12-15,26-061,SAS,,CHO,L (-16),1,24:39,4,7,.571,0,0,,1,1,1.000,2,2,4,0,1,0,0,2,9,7.9,-12
