Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,27-175,SAC,@,UTA,W (+16),1,32:08,8,14,.571,1,2,.500,5,7,.714,6,6,12,5,1,2,3,3,22,22.3,+5
2,2,2023-10-27,27-177,SAC,,GSW,L (-8),1,35:49,7,15,.467,0,2,.000,5,6,.833,4,14,18,7,3,0,1,1,19,24.4,-9
3,3,2023-10-29,27-179,SAC,,LAL,W (+5),1,34:00,5,8,.625,1,1,1.000,1,3,.333,1,14,15,5,1,0,3,6,12,11.6,+5
4,4,2023-11-01,27-182,SAC,@,GSW,L (-1),1,37:06,8,16,.500,0,1,.000,7,12,.583,3,8,11,8,0,0,2,2,23,20.3,-4
5,5,2023-11-04,27-185,SAC,@,HOU,L (-18),1,30:42,5,10,.500,0,2,.000,1,4,.250,3,12,15,4,1,2,5,2,11,9.9,-26
6,6,2023-11-06,27-187,SAC,@,HOU,L (-25),1,30:19,3,4,.750,0,0,,2,3,.667,3,5,8,5,0,0,4,4,8,7.5,-24
7,7,2023-11-08,27-189,SAC,,POR,W (+3),1,39:39,11,14,.786,0,0,,5,7,.714,7,4,11,9,1,1,6,4,27,27.3,-5
8,8,2023-11-10,27-191,SAC,,OKC,W (+7),1,38:12,7,15,.467,0,0,,3,6,.500,6,7,13,13,1,2,5,5,17,18.9,+11
9,9,2023-11-13,27-194,SAC,,CLE,W (+12),1,35:25,8,10,.800,1,2,.500,6,11,.545,0,9,9,10,0,2,3,4,23,23.7,+6
10,10,2023-11-15,27-196,SAC,@,LAL,W (+15),1,38:49,13,19,.684,1,1,1.000,2,2,1.000,5,11,16,7,3,1,4,3,29,31.1,+20
11,11,2023-11-17,27-198,SAC,@,SAS,W (+9),1,35:17,9,13,.692,2,3,.667,7,8,.875,2,12,14,7,0,1,4,5,27,25.7,+6
