Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2023-10-24,33-234,GSW,,PHO,L (-4),,,,,,,,,,,,,,,,,,,,,,
2,,2023-10-27,33-237,GSW,@,SAC,W (+8),,,,,,,,,,,,,,,,,,,,,,
3,1,2023-10-29,33-239,GSW,@,HOU,W (+11),1,20:43,2,4,.500,0,0,,0,1,.000,1,4,5,5,0,0,4,3,4,1.8,+2
4,2,2023-10-30,33-240,GSW,@,NOP,W (+28),1,21:34,3,8,.375,0,2,.000,0,0,,1,5,6,7,0,1,1,2,6,7.6,+6
5,3,2023-11-01,33-242,GSW,,SAC,W (+1),1,27:30,4,7,.571,2,4,.500,3,4,.750,2,0,2,9,2,2,2,1,13,18.0,-5
6,4,2023-11-03,33-244,GSW,@,OKC,W (+2),1,28:58,5,11,.455,2,4,.500,3,3,1.000,2,3,5,3,0,1,3,5,15,9.4,-1
7,5,2023-11-05,33-246,GSW,@,CLE,L (-11),1,29:22,5,11,.455,2,3,.667,6,6,1.000,0,3,3,8,3,1,1,0,18,21.5,-6
8,6,2023-11-06,33-247,GSW,@,DET,W (+11),1,27:33,2,4,.500,0,1,.000,2,2,1.000,3,6,9,8,0,0,1,2,6,11.7,+1
9,,2023-11-08,33-249,GSW,@,DEN,L (-3),,,,,,,,,,,,,,,,,,,,,,
10,7,2023-11-11,33-252,GSW,,CLE,L (-8),1,17:59,3,4,.750,2,3,.667,0,0,,2,3,5,4,0,0,1,3,8,9.3,-1
11,8,2023-11-12,33-253,GSW,,MIN,L (-6),1,24:23,3,7,.429,1,3,.333,2,2,1.000,2,7,9,7,1,0,2,5,9,10.7,-11
12,9,2023-11-14,33-255,GSW,,MIN,L (-3),1,1:43,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-0.8,-2
13,,2023-11-16,33-257,GSW,,OKC,L (-19),,,,,,,,,,,,,,,,,,,,,,
14,,2023-11-18,33-259,GSW,,OKC,L (-7),,,,,,,,,,,,,,,,,,,,,,
15,,2023-11-20,33-261,GSW,,HOU,W (+5),,,,,,,,,,,,,,,,,,,,,,
16,,2023-11-22,33-263,GSW,@,PHO,L (-8),,,,,,,,,,,,,,,,,,,,,,
17,,2023-11-24,33-265,GSW,,SAS,W (+6),,,,,,,,,,,,,,,,,,,,,,
18,10,2023-11-28,33-269,GSW,@,SAC,L (-1),1,33:13,3,8,.375,2,4,.500,0,0,,0,6,6,3,0,2,4,4,8,3.3,+5
19,11,2023-11-30,33-271,GSW,,LAC,W (+6),1,28:57,4,8,.500,2,4,.500,3,4,.750,1,4,5,5,0,0,2,5,13,10.0,-11
20,12,2023-12-02,33-273,GSW,@,LAC,L (-1),1,32:19,8,15,.533,4,8,.500,1,2,.500,1,8,9,4,0,1,3,2,21,16.1,-6
21,13,2023-12-06,33-277,GSW,,POR,W (+4),1,30:34,3,7,.429,0,2,.000,4,4,1.000,6,4,10,9,0,2,4,3,10,14.2,-1
22,14,2023-12-08,33-279,GSW,@,OKC,L (-2),1,35:03,5,7,.714,1,2,.500,1,2,.500,1,4,5,13,0,1,4,6,12,14.0,-2
23,15,2023-12-12,33-283,GSW,@,PHO,L (-3),1,17:12,1,3,.333,0,2,.000,0,0,,0,2,2,2,0,0,3,3,2,-1.9,-15
24,,2023-12-14,33-285,GSW,@,LAC,L (-8),,,,,,,,,,,,,,,,,,,,,,
25,,2023-12-16,33-287,GSW,,BRK,W (+4),,,,,,,,,,,,,,,,,,,,,,
26,,2023-12-17,33-288,GSW,@,POR,W (+4),,,,,,,,,,,,,,,,,,,,,,
27,,2023-12-19,33-290,GSW,,BOS,W (+6),,,,,,,,,,,,,,,,,,,,,,
28,,2023-12-22,33-293,GSW,,WAS,W (+11),,,,,,,,,,,,,,,,,,,,,,
29,,2023-12-23,33-294,GSW,,POR,W (+20),,,,,,,,,,,,,,,,,,,,,,
30,,2023-12-25,33-296,GSW,@,DEN,L (-6),,,,,,,,,,,,,,,,,,,,,,
31,,2023-12-28,33-299,GSW,,MIA,L (-12),,,,,,,,,,,,,,,,,,,,,,
32,,2023-12-30,33-301,GSW,,DAL,L (-10),,,,,,,,,,,,,,,,,,,,,,
33,,2024-01-02,33-304,GSW,,ORL,W (+6),,,,,,,,,,,,,,,,,,,,,,
34,,2024-01-04,33-306,GSW,,DEN,L (-3),,,,,,,,,,,,,,,,,,,,,,
35,,2024-01-05,33-307,GSW,,DET,W (+4),,,,,,,,,,,,,,,,,,,,,,
36,,2024-01-07,33-309,GSW,,TOR,L (-15),,,,,,,,,,,,,,,,,,,,,,
37,,2024-01-10,33-312,GSW,,NOP,L (-36),,,,,,,,,,,,,,,,,,,,,,
38,,2024-01-12,33-314,GSW,@,CHI,W (+9),,,,,,,,,,,,,,,,,,,,,,
39,,2024-01-13,33-315,GSW,@,MIL,L (-11),,,,,,,,,,,,,,,,,,,,,,
40,16,2024-01-15,33-317,GSW,@,MEM,L (-9),0,23:30,2,4,.500,1,1,1.000,2,2,1.000,0,7,7,4,1,0,3,4,7,6.3,+1
41,17,2024-01-24,33-326,GSW,,ATL,W (+22),0,22:47,5,6,.833,2,3,.667,0,0,,1,4,5,3,2,1,2,3,12,13.3,+19
42,18,2024-01-25,33-327,GSW,,SAC,L (-1),0,31:24,0,3,.000,0,1,.000,5,8,.625,0,4,4,11,3,1,2,3,5,11.1,+14
43,19,2024-01-27,33-329,GSW,,LAL,L (-1),1,45:42,4,9,.444,0,4,.000,0,0,,0,14,14,11,3,2,2,5,8,15.6,+31
44,20,2024-01-30,33-332,GSW,,PHI,W (+12),1,29:04,3,8,.375,2,4,.500,1,1,1.000,1,5,6,6,0,1,2,3,9,8.5,+18
45,21,2024-02-02,33-335,GSW,@,MEM,W (+20),1,27:42,4,7,.571,1,2,.500,0,0,,2,10,12,6,0,3,4,4,9,10.8,+10
46,22,2024-02-03,33-336,GSW,@,ATL,L (-7),1,34:59,3,9,.333,1,3,.333,0,0,,1,5,6,8,0,1,3,2,7,6.6,-7
47,23,2024-02-05,33-338,GSW,@,BRK,W (+11),1,30:20,4,6,.667,0,0,,0,0,,2,8,10,7,0,2,3,2,8,11.7,+11
