Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2016-10-27,20-323,WAS,@,ATL,L (-15),0,22:12,1,6,.167,1,4,.250,2,4,.500,0,1,1,1,1,0,0,1,5,2.0,-10
2,2,2016-10-30,20-326,WAS,@,MEM,L (-9),0,14:32,2,4,.500,0,2,.000,1,1,1.000,1,1,2,1,0,0,2,0,5,2.7,-4
3,3,2016-11-02,20-329,WAS,,TOR,L (-10),0,7:06,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,2,0,-0.8,-9
4,,2016-11-04,20-331,WAS,,ATL,W (+3),,,,,,,,,,,,,,,,,,,,,,
5,4,2016-11-05,20-332,WAS,@,ORL,L (-2),0,17:09,2,5,.400,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,5,1.9,-8
6,5,2016-11-07,20-334,WAS,,HOU,L (-8),0,13:48,3,7,.429,2,3,.667,2,2,1.000,1,0,1,0,0,0,0,2,10,6.2,+4
7,6,2016-11-09,20-336,WAS,,BOS,W (+25),0,2:59,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,+4
8,7,2016-11-11,20-338,WAS,,CLE,L (-11),0,21:16,5,8,.625,0,1,.000,0,0,,0,6,6,0,1,1,1,4,10,7.3,+1
9,8,2016-11-12,20-339,WAS,@,CHI,L (-11),0,9:10,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,3,3,1.1,-6
10,9,2016-11-16,20-343,WAS,@,PHI,L (-7),0,3:49,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5
11,10,2016-11-17,20-344,WAS,,NYK,W (+7),0,22:40,3,6,.500,2,4,.500,0,0,,0,3,3,1,0,0,1,2,8,4.8,-14
12,11,2016-11-19,20-346,WAS,,MIA,L (-3),0,14:46,1,6,.167,0,2,.000,0,0,,2,2,4,0,1,0,2,3,2,-2.0,+7
13,12,2016-11-21,20-348,WAS,,PHO,W (+5),0,25:14,2,5,.400,0,2,.000,1,4,.250,0,4,4,2,0,0,0,1,5,3.3,+4
14,13,2016-11-25,20-352,WAS,@,ORL,W (+3),0,14:34,0,3,.000,0,2,.000,0,0,,2,1,3,0,1,0,0,2,0,-0.2,-10
15,14,2016-11-26,20-353,WAS,,SAS,L (-12),0,2:36,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,0,0,1,0.2,-4
16,15,2016-11-28,20-355,WAS,,SAC,W (+6),0,23:36,2,3,.667,0,1,.000,6,6,1.000,4,7,11,2,2,0,1,2,10,15.2,+2
17,16,2016-11-30,20-357,WAS,@,OKC,L (-11),0,27:56,4,6,.667,2,3,.667,2,2,1.000,0,6,6,1,1,0,1,2,12,11.1,+5
18,17,2016-12-02,20-359,WAS,@,SAS,L (-2),0,12:40,2,4,.500,0,1,.000,0,0,,0,1,1,2,0,0,2,2,4,0.9,-16
19,18,2016-12-05,20-362,WAS,@,BRK,W (+5),0,17:49,3,8,.375,2,5,.400,2,2,1.000,1,4,5,0,1,0,1,3,10,6.3,-11
20,19,2016-12-06,20-363,WAS,,ORL,L (-8),0,21:06,1,4,.250,1,2,.500,0,0,,1,4,5,0,0,0,0,3,3,1.3,-2
21,20,2016-12-08,20-365,WAS,,DEN,W (+7),0,25:14,4,9,.444,0,2,.000,0,0,,2,3,5,2,2,0,0,4,8,7.4,+11
22,21,2016-12-10,21-001,WAS,,MIL,W (+5),0,29:09,7,11,.636,3,6,.500,2,2,1.000,1,8,9,1,3,0,0,4,19,19.3,+7
23,22,2016-12-12,21-003,WAS,@,MIA,L (-11),0,24:29,2,5,.400,0,2,.000,2,2,1.000,1,4,5,0,1,0,1,2,6,4.4,-6
24,23,2016-12-14,21-005,WAS,,CHO,W (+3),1,40:23,7,12,.583,1,4,.250,0,1,.000,0,4,4,1,2,0,1,2,15,11.1,+2
25,24,2016-12-16,21-007,WAS,,DET,W (+14),0,33:42,1,6,.167,0,3,.000,5,6,.833,0,6,6,0,1,0,0,3,7,4.4,+5
26,,2016-12-18,21-009,WAS,,LAC,W (+7),,,,,,,,,,,,,,,,,,,,,,
27,25,2016-12-19,21-010,WAS,@,IND,L (-2),0,18:55,2,8,.250,0,2,.000,1,2,.500,4,3,7,1,0,1,0,3,5,3.7,-8
28,26,2016-12-21,21-012,WAS,@,CHI,W (+10),0,22:01,1,4,.250,0,2,.000,2,2,1.000,1,4,5,0,1,0,2,5,4,0.5,+2
29,27,2016-12-23,21-014,WAS,@,MIL,L (-27),0,13:57,2,4,.500,1,3,.333,0,0,,0,3,3,0,1,0,0,1,5,4.5,-15
30,28,2016-12-26,21-017,WAS,,MIL,W (+5),0,17:23,2,6,.333,1,4,.250,0,0,,1,1,2,3,1,0,1,2,5,3.9,-4
31,29,2016-12-28,21-019,WAS,,IND,W (+6),0,21:02,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,3,3,2,-2.6,+1
32,30,2016-12-30,21-021,WAS,,BRK,W (+23),0,12:38,1,3,.333,0,1,.000,1,1,1.000,0,1,1,0,0,1,2,1,3,-0.1,+5
33,31,2017-01-02,21-024,WAS,@,HOU,L (-10),0,23:03,0,4,.000,0,1,.000,0,0,,1,6,7,0,2,0,0,3,0,0.5,-11
34,32,2017-01-03,21-025,WAS,@,DAL,L (-8),0,25:26,3,5,.600,2,4,.500,0,0,,0,3,3,2,0,0,0,3,8,6.8,-8
35,33,2017-01-06,21-028,WAS,,MIN,W (+7),0,13:42,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,1,4,6,1.7,-1
36,34,2017-01-08,21-030,WAS,@,MIL,W (+6),0,25:03,7,14,.500,3,7,.429,0,0,,3,2,5,1,1,0,1,4,17,11.8,+5
37,35,2017-01-10,21-032,WAS,,CHI,W (+2),0,23:21,1,6,.167,0,3,.000,1,2,.500,0,5,5,1,1,0,1,4,3,-0.6,-5
38,36,2017-01-11,21-033,WAS,@,BOS,L (-9),0,13:00,0,2,.000,0,0,,0,0,,0,2,2,0,1,1,1,1,0,-0.5,-2
39,37,2017-01-14,21-036,WAS,,PHI,W (+16),0,27:27,3,6,.500,0,2,.000,0,0,,0,2,2,0,2,0,0,1,6,5.2,+8
40,38,2017-01-16,21-038,WAS,,POR,W (+19),0,27:46,5,8,.625,3,4,.750,5,5,1.000,3,1,4,2,0,1,2,3,18,15.7,+2
41,39,2017-01-18,21-040,WAS,,MEM,W (+3),0,19:43,1,3,.333,0,2,.000,1,1,1.000,0,4,4,3,0,0,1,2,3,2.8,+3
42,40,2017-01-19,21-041,WAS,@,NYK,W (+3),0,25:21,3,6,.500,1,4,.250,3,3,1.000,0,3,3,1,0,0,0,4,10,7.0,+7
43,41,2017-01-21,21-043,WAS,@,DET,L (-1),0,27:00,5,9,.556,1,2,.500,0,0,,2,2,4,0,2,0,0,2,11,9.9,+3
44,42,2017-01-23,21-045,WAS,@,CHO,W (+10),0,22:36,4,5,.800,2,3,.667,0,2,.000,0,2,2,1,1,1,0,2,10,9.5,+7
45,43,2017-01-24,21-046,WAS,,BOS,W (+15),0,29:40,4,10,.400,3,6,.500,0,0,,0,3,3,0,1,1,1,5,11,5.2,+10
46,44,2017-01-27,21-049,WAS,@,ATL,W (+26),0,29:57,2,11,.182,0,5,.000,0,0,,0,1,1,2,3,1,1,4,4,-0.1,+12
