Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2023-10-25,33-176,LAC,,POR,W (+12),1,31:38,11,17,.647,4,7,.571,1,1,1.000,0,3,3,6,3,0,4,2,27,22.8,+23
2,2,2023-10-27,33-178,LAC,@,UTA,L (-2),1,37:44,9,17,.529,3,9,.333,15,15,1.000,1,3,4,1,0,0,2,1,36,27.6,+3
3,3,2023-10-29,33-180,LAC,,SAS,W (+40),1,27:48,8,17,.471,2,7,.286,1,1,1.000,1,3,4,5,5,0,1,1,19,19.0,+24
4,4,2023-10-31,33-182,LAC,,ORL,W (+16),1,32:45,8,17,.471,6,9,.667,5,6,.833,1,6,7,7,2,0,3,2,27,23.5,+15
5,5,2023-11-01,33-183,LAC,@,LAL,L (-5),1,36:51,11,16,.688,6,9,.667,7,8,.875,0,6,6,1,2,0,3,6,35,26.9,+22
6,6,2023-11-06,33-188,LAC,@,NYK,L (-14),1,34:22,2,11,.182,1,6,.167,5,5,1.000,0,7,7,3,3,0,4,2,10,5.5,-7
7,7,2023-11-08,33-190,LAC,@,BRK,L (-7),1,39:06,7,20,.350,2,10,.200,8,8,1.000,1,6,7,1,3,1,3,2,24,15.9,-7
8,8,2023-11-10,33-192,LAC,@,DAL,L (-18),1,22:37,3,12,.250,1,7,.143,1,1,1.000,0,3,3,2,1,0,2,3,8,0.9,-14
9,9,2023-11-12,33-194,LAC,,MEM,L (-4),1,37:29,8,16,.500,3,7,.429,7,9,.778,1,6,7,7,2,0,7,5,26,17.6,+2
10,10,2023-11-14,33-196,LAC,@,DEN,L (-3),1,40:18,13,26,.500,4,11,.364,5,5,1.000,0,7,7,3,3,0,1,4,35,26.6,-5
11,11,2023-11-17,33-199,LAC,,HOU,W (+6),1,40:06,8,22,.364,4,10,.400,3,3,1.000,1,7,8,3,2,1,3,2,23,14.6,+9
12,12,2023-11-20,33-202,LAC,@,SAS,W (+25),1,31:52,11,16,.688,4,8,.500,2,2,1.000,0,5,5,6,1,0,2,1,28,25.5,+23
13,13,2023-11-22,33-204,LAC,@,SAS,W (+7),1,36:02,8,23,.348,4,12,.333,4,4,1.000,1,7,8,3,2,0,2,3,24,14.8,+7
14,14,2023-11-24,33-206,LAC,,NOP,L (-10),1,38:38,14,30,.467,4,12,.333,2,3,.667,1,7,8,2,0,0,2,3,34,19.2,-9
15,15,2023-11-25,33-207,LAC,,DAL,W (+19),1,36:18,9,19,.474,2,5,.400,5,5,1.000,1,8,9,4,0,0,1,4,25,18.6,+19
16,16,2023-11-27,33-209,LAC,,DEN,L (-9),1,36:44,2,13,.154,0,4,.000,2,2,1.000,3,5,8,4,1,1,3,5,6,0.8,-11
17,17,2023-11-29,33-211,LAC,@,SAC,W (+14),1,39:51,7,18,.389,4,9,.444,1,2,.500,0,3,3,7,0,0,1,1,19,13.2,+14
18,18,2023-11-30,33-212,LAC,@,GSW,L (-6),1,37:19,6,18,.333,3,10,.300,0,0,,0,1,1,10,0,0,1,5,15,9.1,-6
19,19,2023-12-02,33-214,LAC,,GSW,W (+1),1,38:05,8,17,.471,4,8,.500,5,5,1.000,0,6,6,6,1,0,1,5,25,20.3,+5
20,20,2023-12-06,33-218,LAC,,DEN,W (+9),1,38:14,8,20,.400,5,9,.556,4,4,1.000,1,7,8,1,0,1,2,1,25,16.0,+11
